object_id,text,attack_severity,assessment_status,attack_forms,targets,rationale,candidate_scores,suggested_score,candidate_forms,hate_reference,group_reference,label_review_kind,severity_review_kind,severity_policy_version,severity_policy_sha256,text_sha256,base_version,hate_reference_policy_version,hate_reference_policy_sha256,group_reference_policy_version,group_reference_policy_sha256,human_numeric_score_confirmed,online_material_confirmed,user_score_rationale
demo:179,圆圈吧出了名的鸡窝都不知道？里面都是卖的还有陪玩的，好多在里明卖。,2,scored,"[""group_stigmatization""]","[""圆圈吧社群成员""]",对社群作性污名泛化，属于明确侮辱。鸡窝在此是性交易污名表达，不仅凭动物字面义升级为非人化。,[],,[],hate,"[""others""]",human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,66ce125bb6388604ca8a9b0b7232548f20eed678802053429242dd54080b7bed,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,False,False,
demo:1815,中国尺寸是真的小,1,scored,"[""derogation""]","[""中国男性的身体特征""]",沿用用户确认的男性生殖器贬损读法；可见表达是轻度身体负面概括，未展开侮辱性归类或人的地位否定。,[],,[],hate,"[""Sexism""]",human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,28c8f357f8d9c7092665d113815597b971687109049808e079d679d57dfd43b4,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,False,False,
demo:1859,那要知道这些女人男人塑造的，不过是男人怕其他男人变成舔狗罢了,0,scored,[],[],用户已确认仅为话题讨论，没有实际攻击。舔狗位于解释他人担忧的命题中，不按词表自动赋正分。,[],,[],non-hate,"[""Sexism""]",human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,dcd71d9eff2bc77448844a0e1fd2be6df11b07a3e19a5071eeb01215cb31e699,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,False,False,
demo:1915,所谓批判作用不大的失足妇女和所谓的婚恋中介都是逆向民族主义者，自愿投向BBC的也谈不上受害者，图片来自百度图片,2,scored,"[""group_stigmatization""]","[""BBC 所指黑人群体及句中被污名评价的婚恋参与者""]",按用户确认的种族侮辱代称读法，形成明显污名。文本未给出可核实的具体受害事件，不将谈不上受害者直接扩成对人身暴力的认可。辅助对象描述不增加历史 group 类别。,[],,[],hate,"[""Racism""]",human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,4e2fc59c8076a334e6d39ec799d501d183a461dd21f39ace3be2f6c9a7f49c1e,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,False,False,
demo:2004,这个吧里都是**有个女的喷我然后让我教育了自己外地的去新一线然后瞧不起我大连土著说我是18线小县城的房子不稀罕殊不知她连户口都没落自称当地人,null,insufficient_evidence,"[""derogation"", ""group_stigmatization""]","[""吧内成员及被指责的外地女性""]",用户已确认 ** 是让人联想到辱骂的主动写法，绝非已知的平台屏蔽。辱骂意可确定，但该写法没有唯一的强度含义；后文不足以可靠确定完整句的最高等级。保留待定，不补还原具体脏词。,[],,[],hate,"[""Region"", ""others""]",human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,492487e216575726577e95732753da0ddc8081404ec884e86a21e8369dd82752,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,False,False,
demo:2101,你说的很对物已类聚，人已群分。相差很多的两个群体没必要产生多少联系，我觉得那些撑同的人尤其是女性，就是站着说话不腰疼。既然她们喜欢那就不可能真正的公正看待。。,1,scored,"[""derogation"", ""exclusion_or_rights_denial""]","[""撑同者、其中女性及被要求减少联系的同性恋群体""]",以缺乏公正和站着说话不腰疼作轻度负面概括，并表达疏远态度；尚未明确主张剥夺平等参与或基本权利。排斥形式不机械等于 3 级。,[],,[],hate,"[""LGBTQ"", ""Sexism"", ""others""]",human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,8ceaeb186930995abc65a3d6c9dc5051f85ea5c527899bc6981f1fa253bce9e7,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,False,False,
demo:2180,罪不至此，女人趴在我们身上我们也要可以无规则杀死,2,scored,"[""group_stigmatization""]","[""女性""]",用户明确给出 2 级。结合此前借反讽贬损女性的解释，保留明确污名；没有把杀死字面自动计为获认可的暴力，也没有把某起杀夫案补成已知上下文。这里的语义整理属于 AI，用户本次只确认数值。,[],,[],hate,"[""Sexism""]",human_with_ai,human_with_ai,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,1e16b545e45c75ea86bd91e17fdeff6f9da866d68cb3c690c96208eea27a4a7d,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,True,False,2180 2  2800 3
demo:2298,你不后悔就好，如果他确实洁身自好品学兼优问题不大。不过你既然说出来了，少不得要有人评论，比如我思想上就接受不了这种事（虽然这是种族歧视，但是我确实歧视有狐臭的人，价值观定型了改不了的，仍然庆幸自己没被公知洗脑觉得外国更好，宁可做一个种族歧视者😅）你不用管评论里说什么，没有狐臭长得好品学兼优的外国人是可以谈恋爱的，但社会到了一个关键节点，迫切需要破除迷信权威，就比如今天拜登拉稀这件事，真假不重要，让美利坚成为笑话，挖苦他在金毛面前标记领地的行为，可以破除人们思想上的枷锁。如果不是激烈的反对劣质外国人，公知的声音就会占领舆论😆你要谈个小李子或者孔雀那个颜值的外国人，评论区将铺满酸柠檬并祝贺你为国争光，,2,scored,"[""personal_insult"", ""group_stigmatization""]","[""有狐臭者、被称为劣质的外国人及被挖苦的个人""]",含身体污名、个人羞辱及劣质外国人的侮辱性分类，取 2。没有具体人身伤害主张，也不因自称种族歧视者改变此前 Region、others 的裁决。,[],,[],hate,"[""Region"", ""others""]",human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,4dccd6281d580140fd71938edd2e832cc4eec6db9f15aa070a56079dea97e46c,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,False,False,
demo:2598,本质上是我们不识字，没胆量，才被人当了殖民地。。资本说白了就是一只蚂蚁而已，想捏死就捏死，连个p都不算。第二天早上一起来，资本可能就被没收全部财产了。,0,scored,[],[],用户已确认这里讨论制度资本，没有实际攻击具体人群。蚂蚁、捏死的抽象比喻不据此升级为针对人的非人化或暴力。,[],,[],non-hate,[],human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,9d9900f973b6e3f99750d16646a7e561dd979470369d02089760b10f377a737a,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,False,False,
demo:2701,犹太财阀支持的,0,scored,[],[],可见片段只有来源支持关系，没有针对人的攻击命题；沿用用户判定的评价对象范围。,[],,[],non-hate,[],human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,fe82a535bd1dec3672990726119a08c1504e8eb52c0b2acbe55a1ddd56098886,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,False,False,
demo:2750,当你已经沦落到与乐色为伍，还把乐色举高过自己的头顶的时候，你已经连乐色都不如了。那天我去买塑料袋。有黄色的白色的透明的还有黑色的，我问老板，哪一种颜色的最便宜？老板说黑色的最便宜。我问为什么黑色的最便宜？老板答，因为黑色的是垃圾材料。,3,scored,"[""personal_insult"", ""group_stigmatization"", ""dehumanization""]","[""被直接辱骂的个人及黑色垃圾材料所影射的黑人群体""]",用户明确判 3 级：影射群体本身低等。黑色材料最便宜的类比在此超出泛用骂词；攻击形式和具体对象由 AI 整理，用户原回复另存。,[],,[],hate,"[""Racism"", ""others""]",human_with_ai,human_with_ai,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,8e2e8cd59b72e9e89d03abfbf97f46754147d6bb3d07543b8590452a5cb1854b,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,True,False,3 级：影射群体本身低等
demo:2773,囧南方人揍黑人白人也很多好吧 你什么时候看见南方人不敢揍了 南方人就低人一等了？,4,scored,"[""violence_endorsement""]","[""被殴打的黑人、白人""]",沿用用户已明确确认的认为该行为正常这一理解，按暴力正当化取 4。南方人在句中另为获辩护的对象；最高分不传播给该地域对象，也不把此句另称为直接号召施暴。,[],,[],hate,"[""Racism"", ""Region""]",human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,533133c79b15e80dca521115fbc301334760d0a6f43c6e49725dc98d0936052b,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
demo:2785,抖音上的某几个黑人，挺EX的，说实话，直播只连女的，也就算了，还拍视频连续剧：小黑寻花记😲,2,scored,"[""personal_insult""]","[""被指责的几个具体直播账号""]",EX 在当前已整理语境中按恶心处理，是对具体人的直接侮辱，取 2。种族只作身份指认，不借严重度赋分增加 Racism；该例既有 hate/group 也仍为 AI 草稿。,[],,[],hate,"[""others""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,7bbc6e4b73865a75995af715f4f0aaf402ef250e9c3c4bff01ca7bcf7d5dcb82,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
demo:2800,对高调的同性恋真的无法理解，你做的明明是为世所不能容的事，为什么不能低调点，我用回你所举的例子，一个纹身的人去当兵或报考公务员，有关机构说明规定拒绝通过，然后这个人还认为这是自己的私人问题，旁人不该抱以歧视，你本来就是少数派，是异类，你低调点别人有可能还睁一只眼闭一只眼，现在还要跳出来说纹身无罪，甚至还鼓励其他人，这不是公开找骂？我个人认为，这群人的行为首先是对天地造化，阴阳平衡的亵渎，是为不敬；其二，父母赐予生命血肉，本应薪火相传，生生不息，如此看来，是为不孝；其三，中国社会面临人口断崖危机，这类群体不但不能出一份力甚至还以同性为榜样，是为不仁；其四，他们的行为有可能给自己的授业恩师或有地位有身份的朋友亲戚带来不必要的麻烦，此为陷人于不义。这样不敬不孝不仁不义的人，人人得而诛之，痛斥其罪，已经是对他们最大的宽恕。,3,scored,"[""group_stigmatization"", ""exclusion_or_rights_denial""]","[""同性恋群体；纹身者作为遭排斥的类比对象""]",用户明确给出 3 级。按严重污名和排斥记录；人人得而诛之结合痛斥其罪，不仅凭暴力字面自动升为 4。用户本次只确认数值，并未另行给出 hate/group 或暴力词释义的独立裁决。,[],,[],hate,"[""LGBTQ"", ""others""]",ai_note,human_with_ai,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,7db7833e5b6aa5f6cc658bc98b08ec65dd9eff95c6122e984d0ee1037d35b0d3,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,True,False,2180 2  2800 3
demo:309,跟你一样的想法，感觉这个答主故作清高，自以为是。总以为自己的眼界就是世界，十分狭隘。还来一句骂人无所谓。,1,scored,"[""derogation""]","[""答主""]",用户明确判 1 级：轻度人格贬评。故作清高、自以为是、狭隘在本句仍按轻度评价处理；直接针对个人这一点本身不强制升为 2。此次仅确认严重度，旧 hate/group 仍保持原 AI 来源。,[],,[],hate,"[""others""]",ai_note,human_with_ai,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,61ef5f3d53d34a06dfa909284968da9aed4adaa9b781e031a3bafc9fdae7531b,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,True,False,1 级：轻度人格贬评
demo:3168,不喜欢黑人是正常的，很久以前连匈奴人都无法接受，不说还是皮肤颜色等外观与本民族迥异的外族了。中国不欠黑人什么，中国自古以来并没有黑人这个民族，更没有类似美国黑奴引进的历史，所以也不存在歧视黑人这个说法，只是正常的排外罢了，不仅排斥黑人，也排斥白人等异族。古时有句话，非我族类，其心必异，当中华民族势微的时候，恶果就会显现出来，君不见五胡乱华？,2,scored,"[""group_stigmatization"", ""exclusion_or_rights_denial""]","[""黑人、白人及其他异族""]",明确将其他族群概括为不可信并合理化排斥，属于明显群体污名。尚未具体主张剥夺权利、认定天生低等或支持暴力，按当前较窄的 3 级锚点取 2；排斥态度与权利剥夺在理由中分清。,[],,[],hate,"[""Racism""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,5def7c2470934776e37af77eeaeff1d5dae3a1be42ab7a1047a223907026e516,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
demo:3194,你的截图说的很有道理,0,scored,[],[],按用户确认的可见文字范围，仅有普通赞同，没有攻击命题。不据缺失截图假设更高强度。,[],,[],non-hate,[],human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,46b83918161f7c00061ed189322bd80e28a5e1c8586120e9736c01ee0d3df09f,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
demo:3281,编乎有几个真的，不全是cjb,1,scored,"[""derogation""]","[""知乎用户群体""]",采用已接受提案中的轻度锚点，并参考用户明确说明整体程度不高。CJB 的缩写与可能的粗俗展开不自动提高本句等级；本条仍是 AI 数值草稿。,[],,[],hate,"[""others""]",human_with_ai,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,d9e14ec9b65c855492dd92adb3f95c158b5fb1ed154a391c9e5481e61c42a716,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
demo:3463,所谓“混血狗杂更好看”的论调，就是典型文化极度自卑的奴才心理。混杂后代智商低下，面貌丑陋所占比例更大。（黄白乱杂交后代依然是白人，黑皮能够同化全世界所有人类！）而鼓吹混血优越论调的，不是汉奸，就是文化自卑到骨子里的奴才，总觉得外国月亮比较圆。相同人种混血的问题不大，历史上入侵中国的外族几乎全都是黄种人，这就是华夏文明能够延续几千年的最根本，最直接原因！而四大文明古国其它三个，早就换了无数人种。南非、马达加斯加、南北美洲的广大地区，原本都是黄种人的地盘。现在百分之九十都被白黑两种生物占领。欧洲圣母鼓吹所谓“开放包容，接受移民难民”，结果现在变得又黑又绿，动荡不安，早已无回天之力！中国人再不警惕起来，下一个就是中国！,3,scored,"[""personal_insult"", ""group_stigmatization"", ""dehumanization""]","[""混血后代、黑人白人群体及支持混血或移民者""]",以血统为据认定后代智力和外貌低劣，并结合生物化指称，超过通用骂词，支持 3。警惕起来尚未给出针对人的暴力主张；最高等级主要对应种族与混血目标。,[],,[],hate,"[""Racism"", ""others""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,05935f30283e000daded995f38136cf42b553790adcc5c87bf47711a0a53a851,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
