object_id,review_kind,text,hate,group,uncertainties,note,human_adjudicated_tasks,user_rationale,online_material_confirmed,hate_policy_version,hate_policy_sha256,group_policy_version,group_policy_sha256
demo:387,ai_note,一眼真，也就母畜能干得出来这种事,hate,"[""Sexism""]",,使用女性去人化称呼并把行为归于该性别群体。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3882,human_with_ai,😆见义勇为：南京小张。😠嫌疑人：黑龙江张某。（在南京居然还敢见义勇为也是很勇了）,non-hate,"[""Region""]",,用户确认 Region、严重度 0，并说明反歧视、不含主观攻击意。AI 据此独立拟 non-hate，不再将括号反讽另判为南京居民贬损。,group,反歧视，不含主观攻击意,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3911,ai_note,想下一杯水滴上滴墨水，还它嘛好看，还它嘛不黑，黑人总是美化自我，抬高自身，只懂得向欧美索取对于先辈的赔偿，却永不感恩如果不是欧美亚人类，非洲还是石器时代！,hate,"[""Racism""]",,把黑人比为污染物并泛化为索取、不知感恩的群体。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4272,ai_note,我没看到他原来的回答，不过我觉得不带有歧视正常的婚恋是没毛病的，那种含有种族歧视的崇洋媚外的却是让人唾弃。,non-hate,[],,评价婚恋中是否存在歧视这一行为原则，没有指明具体种族或其他身份群体。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4299,ai_note,扯吧，微博豆瓣小红书哪个不是女性的天下,non-hate,"[""Sexism""]",,描述女性在平台的占比或话语位置，未表达身份贬损。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:43,human_with_ai,吧主是重庆的啊，你们那儿也算是重灾区了吧,non-hate,"[""Region""]",,用户确认 Region、严重度 0；虽上下文不全，当前可见句子没有贬损证据。AI 独立拟 non-hate，保留其明确给出的地域类别，不把无攻击自动改为空集。,group,上下文不全，未包含贬损其实证据,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4344,ai_note,仙女在世界第一女拳国享有犯罪豁免权，二等男人就别叽叽歪歪了。女拳国怎么可能有公平的法律。,hate,"[""Sexism""]",,用女性普遍享有犯罪豁免的夸张命题激化男女敌意，并贬称女性群体。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4351,ai_note,河南真的太惨了，我河南同学被黑的不敢说自己是河南的,non-hate,"[""Region""]",,对河南居民受歧视表达同情，不认可引发恐惧的地域攻击。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4352,ai_note,两性关系中掌握了话语权，定义价值，可以写小作文。男人有权力一样有，但是男人的责任女人就没有了。不能要求女人贤良淑德和贞操但依旧要求男人承受大部分经济社会责任扮演供养者角色。全世界大部分国家法律偏向女性。男人在两性舆论阵地上一再失守，从处女情结开始再到年龄要求未来还会攻击亲子情节，对女人有纯洁任何要求都是封建对男人依旧要彩礼物质。女人已经实现了东食西宿。我记得初中时都是不是处女一样好这种为非处辩解的言论，流产都是很难想象的事情。再到我的过去你管不着，我要怀谁的孩子我说了算，尽管她可能有老公（提一句这是有法律和案例支持的）。而男人呢，只会被要求更多以前只要物质，现在还要提供情绪价值和长相好。女人不关心生活中与自己无关的东西不关注宏大叙事，抱团专精与两性领域现在已经取得了极大的成果。,hate,"[""Sexism""]",,将自私、推卸责任等负面属性普遍赋给女性，并以性经历进行羞辱。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4374,ai_note,在信仰、价值取向、生活观念、文化认同等方面没有达到一致，无论白人、黑人都是异族；古话说的好：非我族类，其心必异。多看看世界历史上排华、歧华事件，一旦爆发华人在当地就是被掠杀的对象，不要觉得我说的危言耸听，史实就是这样。疫情期间美国那鸟地方不也在歧华？在他们眼里中国人就低人一等，因为他们文化继承里包含着殖民文化带来的种族优越感。,hate,"[""Racism""]",,以异族本质不可信解释白人黑人与华人关系；历史歧视的叙述被用于支持新的群体泛化。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4392,human_with_ai,debuff叠满了，本人西安上学维吾尔族极左普信男粉红爱国蛆😄,hate,"[""Racism"", ""Sexism"", ""others""]",,用户确认 Racism、Sexism、others 与严重度 1，并另行明确将 hate 改为 hate。词义本身有冒犯意，且并非讨论词本身；自述形式不消除本例已确认的轻度攻击。,"hate,group",词义本身即有冒犯意，且不是对词本身的讨论；改为hate,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4443,ai_note,针对女拳而已，😆应该还有些好点的女人,hate,"[""Sexism""]",,参照 #100、#1158：女拳与应该还有些好点的女人共同实施女性贬损；不将女拳另当成独立政治社群 others，也没有另行个人辱骂。整体是轻度负面概括，倾向 hate / Sexism。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4448,ai_note,你这逻辑就不对！河南现在被黑，有人出来说话，前提不是河南还是被黑？不是河南人，你们根本不知道河南人被黑的情况。拜托不要慷他人之慨！,non-hate,"[""Region""]",,为河南居民遭受地域攻击的经历辩护，批评对方轻视该经历。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4487,ai_note,我也有查犹太人的历史,non-hate,[],,只是说明自己查史的行为，没有对犹太身份作评价或辩护。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4496,ai_note,我在bilibili吧发了帖子直接被秒删,non-hate,[],,陈述删帖经历，未以平台成员身份评价人群。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:465,ai_note,还在吹这个计划😅,non-hate,[],,质疑吹捧计划这一行为，没有可确认的人群身份对象。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4653,ai_note,不太认同，虽然我本身的审美是黄种人，但是有的人就是喜欢白种人或者黑人吧，就像有的男人就是喜欢白人妹子一样。一棍子打死所有人不好吧🤔,non-hate,"[""Racism"", ""Sexism""]",,反对对种族择偶偏好的整体否定，实际讨论种族与性别对象。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:467,ai_note,毕竟同性是真“艾”,hate,"[""LGBTQ""]",,以爱与艾双关将同性关系污名化为艾滋病。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4690,ai_note,这吧的都魔怔了喊不醒,hate,"[""others""]",,参照 #3281 及 #179：对贴吧社群成员整体说都魔怔了、喊不醒，足以支持 hate / others，不再以社群不属专门身份类别为由悬置 hate。与 #309 的轻度人格贬评相近，严重度可另取 1。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:4744,human_with_ai,可以说，以上的地域歧视只能说是略有夸大。但是几乎全部都有事实依据。要真是空穴来风根本不可能流传开来。,non-hate,[],,用户确认严重度 0、group []，认为句子本身不含贬损歧视义；AI 据其可见文本解释独立拟 non-hate。未来若有完整上下文，应作为新证据单独复核，当前不靠被省略的以上内容推定攻击。,group,上下文不全，但是句子本身不含贬损歧视义，若有上下文全的其他案例可改判,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
