contrast	layer0	gap_pre	gap_mid	gap_post	attention_increment_gap	mlp_increment_gap	total_increment_gap
Q01-D03-minus-D01	13	-0.05670523643493652	-0.14645284414291382	-0.24877691268920898	-0.0897476077079773	-0.10232406854629517	-0.19207167625427246
Q01-D03-minus-D01	14	-0.24877691268920898	-0.1592797040939331	-0.12033092975616455	0.08949720859527588	0.038948774337768555	0.12844598293304443
Q01-D03-minus-D01	15	-0.12033092975616455	-0.12631678581237793	-0.19318580627441406	-0.005985856056213379	-0.06686902046203613	-0.07285487651824951
Q01-D03-minus-D01	16	-0.19318580627441406	-0.14769405126571655	-0.12873899936676025	0.04549175500869751	0.0189550518989563	0.06444680690765381
Q01-D03-minus-D01	17	-0.12873899936676025	-0.2055797576904297	-0.37470582127571106	-0.07684075832366943	-0.16912606358528137	-0.2459668219089508
Q01-D03-minus-D01	18	-0.37470582127571106	-0.4456915259361267	-0.3199807405471802	-0.07098570466041565	0.12571078538894653	0.054725080728530884
Q01-D03-minus-D01	19	-0.3199807405471802	-0.10118579864501953	-0.12885022163391113	0.21879494190216064	-0.0276644229888916	0.19113051891326904
Q01-D03-minus-D01	20	-0.12885022163391113	-0.18320107460021973	-0.18152713775634766	-0.054350852966308594	0.0016739368438720703	-0.05267691612243652
Q01-D03-minus-D01	21	-0.18152713775634766	-0.1503467559814453	-0.02750396728515625	0.031180381774902344	0.12284278869628906	0.1540231704711914
Q01-D03-minus-D01	22	-0.02750396728515625	-0.04593181610107422	-0.2449878454208374	-0.01842784881591797	-0.19905602931976318	-0.21748387813568115
Q01-D03-minus-D01	23	-0.2449878454208374	-0.1406683623790741	1.0459957122802734	0.1043194830417633	1.1866640746593475	1.2909835577011108
Q01-D03-minus-D01	24	1.0459957122802734	0.9560508728027344	1.330007553100586	-0.08994483947753906	0.37395668029785156	0.2840118408203125
Q01-D03-minus-D01	25	1.330007553100586	1.1035192012786865	1.373938798904419	-0.22648835182189941	0.2704195976257324	0.04393124580383301
Q01-D03-minus-D01	26	1.373938798904419	4.094497203826904	3.619321346282959	2.7205584049224854	-0.4751758575439453	2.24538254737854
Q01-D03-minus-D01	27	3.619321346282959	3.5792369842529297	3.877655029296875	-0.0400843620300293	0.2984180450439453	0.258333683013916
Q01-D03-minus-D01	28	3.877655029296875	4.377148628234863	6.365294456481934	0.4994935989379883	1.9881458282470703	2.4876394271850586
Q01-D03-minus-D01	29	6.365294456481934	7.558368682861328	6.45742130279541	1.1930742263793945	-1.100947380065918	0.09212684631347656
Q01-D03-minus-D01	30	6.45742130279541	6.92836856842041	6.172575950622559	0.470947265625	-0.7557926177978516	-0.28484535217285156
Q01-D03-minus-D01	31	6.172575950622559	5.890532493591309	6.012679100036621	-0.28204345703125	0.1221466064453125	-0.1598968505859375
Q01-D03-minus-D01	32	6.012679100036621	5.597606658935547	6.737054824829102	-0.4150724411010742	1.1394481658935547	0.7243757247924805
Q01-D03-minus-D01	33	6.737054824829102	6.391782760620117	6.224471092224121	-0.3452720642089844	-0.1673116683959961	-0.5125837326049805
Q01-D03-minus-D01	34	6.224471092224121	5.369564056396484	4.167818069458008	-0.8549070358276367	-1.2017459869384766	-2.0566530227661133
Q01-D03-minus-D01	35	4.167818069458008	4.007196426391602	8.168403625488281	-0.16062164306640625	4.16120719909668	4.000585556030273
Q01-D03-minus-D02	0	0.0	0.042949676513671875	0.09705287218093872	0.042949676513671875	0.054103195667266846	0.09705287218093872
Q01-D03-minus-D02	1	0.09705287218093872	0.059981346130371094	0.012233853340148926	-0.03707152605056763	-0.04774749279022217	-0.0848190188407898
Q01-D03-minus-D02	2	0.012233853340148926	-0.018963336944580078	-0.05245184898376465	-0.031197190284729004	-0.03348851203918457	-0.06468570232391357
Q01-D03-minus-D02	3	-0.05245184898376465	-0.12053823471069336	0.004689216613769531	-0.06808638572692871	0.1252274513244629	0.05714106559753418
Q01-D03-minus-D02	4	0.004689216613769531	-0.11023950576782227	-0.025690555572509766	-0.1149287223815918	0.0845489501953125	-0.030379772186279297
Q01-D03-minus-D02	5	-0.025690555572509766	-0.13364267349243164	0.010790824890136719	-0.10795211791992188	0.14443349838256836	0.036481380462646484
Q01-D03-minus-D02	6	0.010790824890136719	0.030590057373046875	0.07930660247802734	0.019799232482910156	0.04871654510498047	0.06851577758789062
Q01-D03-minus-D02	7	0.07930660247802734	0.0639805793762207	0.05095100402832031	-0.01532602310180664	-0.01302957534790039	-0.02835559844970703
Q01-D03-minus-D02	8	0.05095100402832031	-0.09618377685546875	-0.23688220977783203	-0.14713478088378906	-0.14069843292236328	-0.28783321380615234
Q01-D03-minus-D02	9	-0.23688220977783203	-0.2989084720611572	0.07303667068481445	-0.062026262283325195	0.3719451427459717	0.3099188804626465
Q01-D03-minus-D02	10	0.07303667068481445	-0.12142086029052734	-0.035572052001953125	-0.1944575309753418	0.08584880828857422	-0.10860872268676758
Q01-D03-minus-D02	11	-0.035572052001953125	0.07036399841308594	0.03601408004760742	0.10593605041503906	-0.034349918365478516	0.07158613204956055
Q01-D03-minus-D02	12	0.03601408004760742	-0.022221684455871582	-0.03771868348121643	-0.058235764503479004	-0.015496999025344849	-0.07373276352882385
Q01-D03-minus-D02	13	-0.03771868348121643	-0.10907739400863647	-0.1387643814086914	-0.07135871052742004	-0.02968698740005493	-0.10104569792747498
Q01-D03-minus-D02	14	-0.1387643814086914	-0.10502481460571289	-0.0585482120513916	0.033739566802978516	0.04647660255432129	0.0802161693572998
Q01-D03-minus-D02	15	-0.0585482120513916	-0.08905351161956787	-0.17329144477844238	-0.03050529956817627	-0.08423793315887451	-0.11474323272705078
Q01-D03-minus-D02	16	-0.17329144477844238	-0.11885595321655273	-0.11423885822296143	0.05443549156188965	0.004617094993591309	0.05905258655548096
Q01-D03-minus-D02	17	-0.11423885822296143	-0.1898437738418579	-0.40595629811286926	-0.07560491561889648	-0.21611252427101135	-0.29171743988990784
Q01-D03-minus-D02	18	-0.40595629811286926	-0.43670767545700073	-0.3483092784881592	-0.03075137734413147	0.08839839696884155	0.05764701962471008
Q01-D03-minus-D02	19	-0.3483092784881592	-0.3063628673553467	-0.533761739730835	0.0419464111328125	-0.22739887237548828	-0.18545246124267578
Q01-D03-minus-D02	20	-0.533761739730835	-0.4625256061553955	-0.3410029411315918	0.07123613357543945	0.12152266502380371	0.19275879859924316
Q01-D03-minus-D02	21	-0.3410029411315918	-1.2222967147827148	0.3932044506072998	-0.881293773651123	1.6155011653900146	0.7342073917388916
Q01-D03-minus-D02	22	0.3932044506072998	-0.08456563949584961	-0.6173533201217651	-0.4777700901031494	-0.5327876806259155	-1.010557770729065
Q01-D03-minus-D02	23	-0.6173533201217651	-1.6421206295490265	-3.957148551940918	-1.0247673094272614	-2.3150279223918915	-3.339795231819153
Q01-D03-minus-D02	24	-3.957148551940918	-4.820476531982422	-4.263117551803589	-0.8633279800415039	0.557358980178833	-0.3059689998626709
Q01-D03-minus-D02	25	-4.263117551803589	-4.108041405677795	-4.124294281005859	0.15507614612579346	-0.016252875328063965	0.1388232707977295
Q01-D03-minus-D02	26	-4.124294281005859	-10.355199337005615	-11.869655132293701	-6.230905055999756	-1.514455795288086	-7.745360851287842
Q01-D03-minus-D02	27	-11.869655132293701	-11.694782257080078	-10.836737394332886	0.17487287521362305	0.8580448627471924	1.0329177379608154
Q01-D03-minus-D02	28	-10.836737394332886	-10.256046295166016	-15.982702255249023	0.5806910991668701	-5.726655960083008	-5.145964860916138
Q01-D03-minus-D02	29	-15.982702255249023	-22.144003868103027	-16.015148162841797	-6.161301612854004	6.1288557052612305	-0.03244590759277344
Q01-D03-minus-D02	30	-16.015148162841797	-18.39943218231201	-17.928207397460938	-2.384284019470215	0.4712247848510742	-1.9130592346191406
Q01-D03-minus-D02	31	-17.928207397460938	-17.875102996826172	-19.37147331237793	0.053104400634765625	-1.4963703155517578	-1.4432659149169922
Q01-D03-minus-D02	32	-19.37147331237793	-29.7369327545166	-34.38632869720459	-10.365459442138672	-4.649395942687988	-15.01485538482666
Q01-D03-minus-D02	33	-34.38632869720459	-32.738078117370605	-27.788487434387207	1.6482505798339844	4.949590682983398	6.597841262817383
Q01-D03-minus-D02	34	-27.788487434387207	-24.198070526123047	-19.519619941711426	3.59041690826416	4.678450584411621	8.268867492675781
Q01-D03-minus-D02	35	-19.519619941711426	-18.88570785522461	-37.04696464538574	0.6339120864868164	-18.161256790161133	-17.527344703674316
Q01-D04-minus-D03	0	0.0	-0.010139703750610352	-0.02082410454750061	-0.010139703750610352	-0.010684400796890259	-0.02082410454750061
Q01-D04-minus-D03	1	-0.02082410454750061	-0.028084993362426758	-0.024219870567321777	-0.0072608888149261475	0.0038651227951049805	-0.003395766019821167
Q01-D04-minus-D03	2	-0.024219870567321777	-0.011122941970825195	-0.02747654914855957	0.013096928596496582	-0.016353607177734375	-0.003256678581237793
Q01-D04-minus-D03	3	-0.02747654914855957	-0.04905080795288086	-0.039502620697021484	-0.02157425880432129	0.009548187255859375	-0.012026071548461914
Q01-D04-minus-D03	4	-0.039502620697021484	-0.023814678192138672	-0.02323150634765625	0.015687942504882812	0.0005831718444824219	0.016271114349365234
Q01-D04-minus-D03	5	-0.02323150634765625	-0.006688117980957031	-0.006585597991943359	0.01654338836669922	0.00010251998901367188	0.01664590835571289
Q01-D04-minus-D03	6	-0.006585597991943359	-0.0012369155883789062	-0.003277301788330078	0.005348682403564453	-0.002040386199951172	0.0033082962036132812
Q01-D04-minus-D03	7	-0.003277301788330078	-0.015470027923583984	-0.03938102722167969	-0.012192726135253906	-0.023910999298095703	-0.03610372543334961
Q01-D04-minus-D03	8	-0.03938102722167969	-0.04095458984375	-0.0350797176361084	-0.0015735626220703125	0.0058748722076416016	0.004301309585571289
Q01-D04-minus-D03	9	-0.0350797176361084	-0.04561591148376465	0.0031914710998535156	-0.01053619384765625	0.048807382583618164	0.038271188735961914
Q01-D04-minus-D03	10	0.0031914710998535156	-0.0002434253692626953	-0.011621952056884766	-0.003434896469116211	-0.01137852668762207	-0.014813423156738281
Q01-D04-minus-D03	11	-0.011621952056884766	-0.007555127143859863	-0.02042686939239502	0.004066824913024902	-0.012871742248535156	-0.008804917335510254
Q01-D04-minus-D03	12	-0.02042686939239502	-0.006339550018310547	-0.05714502930641174	0.014087319374084473	-0.050805479288101196	-0.036718159914016724
Q01-D04-minus-D03	13	-0.05714502930641174	-0.043530791997909546	-0.024586915969848633	0.013614237308502197	0.018943876028060913	0.03255811333656311
Q01-D04-minus-D03	14	-0.024586915969848633	-0.04050278663635254	-0.04392993450164795	-0.015915870666503906	-0.00342714786529541	-0.019343018531799316
Q01-D04-minus-D03	15	-0.04392993450164795	-0.04574763774871826	-0.007164359092712402	-0.0018177032470703125	0.03858327865600586	0.03676557540893555
Q01-D04-minus-D03	16	-0.007164359092712402	0.010703444480895996	0.010420560836791992	0.0178678035736084	-0.0002828836441040039	0.017584919929504395
Q01-D04-minus-D03	17	0.010420560836791992	0.008315026760101318	-0.015311062335968018	-0.002105534076690674	-0.023626089096069336	-0.02573162317276001
Q01-D04-minus-D03	18	-0.015311062335968018	-0.047221839427948	-0.06553769111633301	-0.03191077709197998	-0.01831585168838501	-0.05022662878036499
Q01-D04-minus-D03	19	-0.06553769111633301	-0.17246294021606445	-0.2606765031814575	-0.10692524909973145	-0.08821356296539307	-0.1951388120651245
Q01-D04-minus-D03	20	-0.2606765031814575	-0.34463822841644287	-0.20300817489624023	-0.08396172523498535	0.14163005352020264	0.057668328285217285
Q01-D04-minus-D03	21	-0.20300817489624023	-0.3202991485595703	-0.1941986083984375	-0.11729097366333008	0.1261005401611328	0.008809566497802734
Q01-D04-minus-D03	22	-0.1941986083984375	-0.23292326927185059	-0.05583834648132324	-0.038724660873413086	0.17708492279052734	0.13836026191711426
Q01-D04-minus-D03	23	-0.05583834648132324	0.09288740158081055	-1.050566017627716	0.1487257480621338	-1.1434534192085266	-0.9947276711463928
Q01-D04-minus-D03	24	-1.050566017627716	-1.0043177604675293	-1.3040626049041748	0.04624825716018677	-0.2997448444366455	-0.25349658727645874
Q01-D04-minus-D03	25	-1.3040626049041748	-1.227510690689087	-1.3281903266906738	0.07655191421508789	-0.10067963600158691	-0.024127721786499023
Q01-D04-minus-D03	26	-1.3281903266906738	-3.9683008193969727	-3.3927435874938965	-2.640110492706299	0.5755572319030762	-2.0645532608032227
Q01-D04-minus-D03	27	-3.3927435874938965	-3.3601818084716797	-3.601559638977051	0.0325617790222168	-0.2413778305053711	-0.2088160514831543
Q01-D04-minus-D03	28	-3.601559638977051	-3.6931257247924805	-5.426118850708008	-0.09156608581542969	-1.7329931259155273	-1.824559211730957
Q01-D04-minus-D03	29	-5.426118850708008	-6.7515459060668945	-5.77446174621582	-1.3254270553588867	0.9770841598510742	-0.3483428955078125
Q01-D04-minus-D03	30	-5.77446174621582	-6.263327598571777	-5.388917922973633	-0.48886585235595703	0.8744096755981445	0.3855438232421875
Q01-D04-minus-D03	31	-5.388917922973633	-5.322417259216309	-5.425661087036133	0.06650066375732422	-0.10324382781982422	-0.0367431640625
Q01-D04-minus-D03	32	-5.425661087036133	-5.380834579467773	-6.508925437927246	0.044826507568359375	-1.1280908584594727	-1.0832643508911133
Q01-D04-minus-D03	33	-6.508925437927246	-6.187788009643555	-5.939034461975098	0.3211374282836914	0.24875354766845703	0.5698909759521484
Q01-D04-minus-D03	34	-5.939034461975098	-5.277691841125488	-3.9266157150268555	0.6613426208496094	1.3510761260986328	2.012418746948242
Q01-D04-minus-D03	35	-3.9266157150268555	-3.8317766189575195	-8.24513053894043	0.09483909606933594	-4.41335391998291	-4.318514823913574
Q01-D06-minus-D05	0	0.0	-0.005194425582885742	-0.009320825338363647	-0.005194425582885742	-0.004126399755477905	-0.009320825338363647
Q01-D06-minus-D05	1	-0.009320825338363647	-0.02370429039001465	-0.01826179027557373	-0.014383465051651001	0.005442500114440918	-0.008940964937210083
Q01-D06-minus-D05	2	-0.01826179027557373	-0.007132053375244141	-0.024833202362060547	0.01112973690032959	-0.017701148986816406	-0.006571412086486816
Q01-D06-minus-D05	3	-0.024833202362060547	-0.04159116744995117	-0.019845962524414062	-0.016757965087890625	0.02174520492553711	0.004987239837646484
Q01-D06-minus-D05	4	-0.019845962524414062	-0.006098270416259766	0.0025429725646972656	0.013747692108154297	0.008641242980957031	0.022388935089111328
Q01-D06-minus-D05	5	0.0025429725646972656	0.01676034927368164	0.004339694976806641	0.014217376708984375	-0.012420654296875	0.001796722412109375
Q01-D06-minus-D05	6	0.004339694976806641	0.016994476318359375	0.015116691589355469	0.012654781341552734	-0.0018777847290039062	0.010776996612548828
Q01-D06-minus-D05	7	0.015116691589355469	0.006920814514160156	-0.020579814910888672	-0.008195877075195312	-0.027500629425048828	-0.03569650650024414
Q01-D06-minus-D05	8	-0.020579814910888672	-0.02164459228515625	-0.0067331790924072266	-0.0010647773742675781	0.014911413192749023	0.013846635818481445
Q01-D06-minus-D05	9	-0.0067331790924072266	-0.024294376373291016	-0.0028154850006103516	-0.01756119728088379	0.021478891372680664	0.003917694091796875
Q01-D06-minus-D05	10	-0.0028154850006103516	-0.013007164001464844	-0.01705920696258545	-0.010191679000854492	-0.0040520429611206055	-0.014243721961975098
Q01-D06-minus-D05	11	-0.01705920696258545	-0.019098520278930664	-0.012268900871276855	-0.002039313316345215	0.006829619407653809	0.004790306091308594
Q01-D06-minus-D05	12	-0.012268900871276855	-0.01267707347869873	-0.05458575487136841	-0.000408172607421875	-0.04190868139266968	-0.04231685400009155
Q01-D06-minus-D05	13	-0.05458575487136841	-0.044084519147872925	-0.008335590362548828	0.010501235723495483	0.0357489287853241	0.04625016450881958
Q01-D06-minus-D05	14	-0.008335590362548828	-0.03629493713378906	-0.040949106216430664	-0.027959346771240234	-0.0046541690826416016	-0.032613515853881836
Q01-D06-minus-D05	15	-0.040949106216430664	-0.031280517578125	0.003336191177368164	0.009668588638305664	0.034616708755493164	0.04428529739379883
Q01-D06-minus-D05	16	0.003336191177368164	0.004924893379211426	0.04143935441970825	0.0015887022018432617	0.036514461040496826	0.03810316324234009
Q01-D06-minus-D05	17	0.04143935441970825	0.05119776725769043	0.015802860260009766	0.009758412837982178	-0.035394906997680664	-0.025636494159698486
Q01-D06-minus-D05	18	0.015802860260009766	0.0382382869720459	0.040148377418518066	0.022435426712036133	0.001910090446472168	0.0243455171585083
Q01-D06-minus-D05	19	0.040148377418518066	0.06320595741271973	0.11953568458557129	0.02305757999420166	0.05632972717285156	0.07938730716705322
Q01-D06-minus-D05	20	0.11953568458557129	0.08349442481994629	0.03669929504394531	-0.036041259765625	-0.04679512977600098	-0.08283638954162598
Q01-D06-minus-D05	21	0.03669929504394531	0.11112236976623535	-0.0027756690979003906	0.07442307472229004	-0.11389803886413574	-0.0394749641418457
Q01-D06-minus-D05	22	-0.0027756690979003906	0.19862818717956543	0.15229427814483643	0.20140385627746582	-0.046333909034729004	0.15506994724273682
Q01-D06-minus-D05	23	0.15229427814483643	0.38016054034233093	1.1146641373634338	0.2278662621974945	0.7345035970211029	0.9623698592185974
Q01-D06-minus-D05	24	1.1146641373634338	0.9275302886962891	1.0054576396942139	-0.18713384866714478	0.0779273509979248	-0.10920649766921997
Q01-D06-minus-D05	25	1.0054576396942139	0.9794026613235474	0.8675224781036377	-0.026054978370666504	-0.11188018321990967	-0.13793516159057617
Q01-D06-minus-D05	26	0.8675224781036377	2.8481504917144775	2.5671210289001465	1.9806280136108398	-0.28102946281433105	1.6995985507965088
Q01-D06-minus-D05	27	2.5671210289001465	2.713853359222412	2.7848072052001953	0.14673233032226562	0.0709538459777832	0.21768617630004883
Q01-D06-minus-D05	28	2.7848072052001953	2.6981372833251953	4.1435441970825195	-0.086669921875	1.4454069137573242	1.3587369918823242
Q01-D06-minus-D05	29	4.1435441970825195	5.136686325073242	3.9607133865356445	0.9931421279907227	-1.1759729385375977	-0.182830810546875
Q01-D06-minus-D05	30	3.9607133865356445	4.5863800048828125	4.184537887573242	0.625666618347168	-0.4018421173095703	0.22382450103759766
Q01-D06-minus-D05	31	4.184537887573242	4.084284782409668	4.173576354980469	-0.10025310516357422	0.08929157257080078	-0.010961532592773438
Q01-D06-minus-D05	32	4.173576354980469	3.965902328491211	5.15214729309082	-0.2076740264892578	1.1862449645996094	0.9785709381103516
Q01-D06-minus-D05	33	5.15214729309082	4.788114547729492	4.598134994506836	-0.3640327453613281	-0.18997955322265625	-0.5540122985839844
Q01-D06-minus-D05	34	4.598134994506836	4.087057113647461	2.993586540222168	-0.511077880859375	-1.093470573425293	-1.604548454284668
Q01-D06-minus-D05	35	2.993586540222168	2.864447593688965	5.495288848876953	-0.12913894653320312	2.6308412551879883	2.501702308654785
Q01-D05-minus-D03	0	0.0	-0.01296350359916687	0.019351065158843994	-0.01296350359916687	0.032314568758010864	0.019351065158843994
Q01-D05-minus-D03	1	0.019351065158843994	0.07684779167175293	0.08607995510101318	0.057496726512908936	0.009232163429260254	0.06672888994216919
Q01-D05-minus-D03	2	0.08607995510101318	0.05334115028381348	0.08190393447875977	-0.03273880481719971	0.02856278419494629	-0.004176020622253418
Q01-D05-minus-D03	3	0.08190393447875977	0.10743427276611328	0.0941457748413086	0.025530338287353516	-0.013288497924804688	0.012241840362548828
Q01-D05-minus-D03	4	0.0941457748413086	0.09068775177001953	0.08691596984863281	-0.0034580230712890625	-0.0037717819213867188	-0.007229804992675781
Q01-D05-minus-D03	5	0.08691596984863281	0.07484245300292969	0.015446186065673828	-0.012073516845703125	-0.05939626693725586	-0.07146978378295898
Q01-D05-minus-D03	6	0.015446186065673828	0.0324554443359375	0.035016536712646484	0.017009258270263672	0.0025610923767089844	0.019570350646972656
Q01-D05-minus-D03	7	0.035016536712646484	0.03827238082885742	0.05122852325439453	0.0032558441162109375	0.01295614242553711	0.016211986541748047
Q01-D05-minus-D03	8	0.05122852325439453	0.05042076110839844	0.06040358543395996	-0.0008077621459960938	0.009982824325561523	0.00917506217956543
Q01-D05-minus-D03	9	0.06040358543395996	0.07425618171691895	0.010152816772460938	0.013852596282958984	-0.06410336494445801	-0.05025076866149902
Q01-D05-minus-D03	10	0.010152816772460938	-0.015702486038208008	-0.05107390880584717	-0.025855302810668945	-0.03537142276763916	-0.061226725578308105
Q01-D05-minus-D03	11	-0.05107390880584717	-0.06982660293579102	-0.06255197525024414	-0.018752694129943848	0.007274627685546875	-0.011478066444396973
Q01-D05-minus-D03	12	-0.06255197525024414	-0.024459779262542725	-0.1007184386253357	0.038092195987701416	-0.07625865936279297	-0.03816646337509155
Q01-D05-minus-D03	13	-0.1007184386253357	-0.06781947612762451	0.021604537963867188	0.03289896249771118	0.0894240140914917	0.12232297658920288
Q01-D05-minus-D03	14	0.021604537963867188	0.0284574031829834	-0.03754758834838867	0.006852865219116211	-0.06600499153137207	-0.05915212631225586
