query_id,condition,real_mean_margin,background_margin,ncc_margin,probe_margins,probe_ncc_margins,leave_one_out_ncc_margins,prediction,exact_tie,numerically_unresolved,original_reference,reviewed_reference,original_correct,reviewed_correct,numeric_bound,normalized_original_non_hate_probability,background_non_hate_probability,calibrated_non_hate_probability
3169,P1-D2,-0.5367914835611979,2.7730363344369056,-3.3098278179981033,"{""empty"":3.374761454264323,""lorem"":4.5552925109863285,""mask"":2.8995216369628904,""na"":1.7875511169433593,""space"":2.844859822591146}","{""empty"":-3.9115529378255207,""lorem"":-5.092083994547527,""mask"":-3.436313120524088,""na"":-2.3243426005045573,""space"":-3.3816513061523437}","{""empty"":-3.1992538780335047,""lorem"":-3.109768999302599,""mask"":-3.280303098702761,""na"":-3.7776950328477903,""space"":-3.292562801772774}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.36893428011611773,0.9412012469931877,0.035235571897063805
3169,R-A,-0.7410074869791666,2.5811889863476307,-3.3221964733267972,"{""empty"":3.1081703186035154,""lorem"":4.3552090962727865,""mask"":2.675359598795573,""na"":1.6714215596516926,""space"":2.531659698486328}","{""empty"":-3.849177805582682,""lorem"":-5.0962165832519535,""mask"":-3.4163670857747395,""na"":-2.412429046630859,""space"":-3.2726671854654947}","{""empty"":-3.2212378514655864,""lorem"":-3.120119958824414,""mask"":-3.2998019732185386,""na"":-3.7198703185764095,""space"":-3.334914663272364}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.322783873395867,0.9296410787112911,0.03481752000713107
3169,R-B,-0.06376012166341147,2.5747011025397812,-2.638461224203193,"{""empty"":2.9871134440104163,""lorem"":3.7957135518391927,""mask"":2.6699750264485678,""na"":1.7651140848795575,""space"":2.541224924723307}","{""empty"":-3.050873565673828,""lorem"":-3.8594736735026043,""mask"":-2.7337351481119794,""na"":-1.8288742065429688,""space"":-2.6049850463867186}","{""empty"":-2.5549555428704998,""lorem"":-2.4661940389957087,""mask"":-2.6158163732109587,""na"":-2.968031074603145,""space"":-2.646982572211044}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.4840653675440545,0.9292155309759434,0.06670376725252483
3169,R-C1,0.12680765787760417,2.8107469379363756,-2.6839392800587714,"{""empty"":3.3871185302734377,""lorem"":4.388038380940755,""mask"":2.8097086588541664,""na"":1.895599873860677,""space"":2.916399892171224}","{""empty"":-3.2603108723958334,""lorem"":-4.261230723063151,""mask"":-2.682901000976562,""na"":-1.7687922159830727,""space"":-2.78959223429362}","{""empty"":-2.5768543572757183,""lorem"":-2.4931561031140816,""mask"":-2.684198999217767,""na"":-3.096963393205108,""space"":-2.6590073474808804}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.5316595016222702,0.9432538130733543,0.06392774067651776
3169,R-C2,0.2773897806803386,2.836413370180498,-2.5590235895001596,"{""empty"":3.382164510091146,""lorem"":4.4233650207519535,""mask"":2.877045694986979,""na"":1.9228538513183593,""space"":2.915624237060547}","{""empty"":-3.1047747294108077,""lorem"":-4.145975240071615,""mask"":-2.5996559143066404,""na"":-1.6454640706380208,""space"":-2.6382344563802085}","{""empty"":-2.456194358968906,""lorem"":-2.3680287200811363,""mask"":-2.5490910873411146,""na"":-2.9719964437162703,""space"":-2.5400648070708653}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.5689061780730503,0.944612108449235,0.07182260660320422
3169,R-D1,-0.655206044514974,2.6040021273614036,-3.2592081718763777,"{""empty"":3.145482889811198,""lorem"":4.348651631673177,""mask"":2.6903416951497396,""na"":1.6858472188313802,""space"":2.5788955688476562}","{""empty"":-3.800688934326172,""lorem"":-5.003857676188151,""mask"":-3.3455477396647137,""na"":-2.341053263346354,""space"":-3.2341016133626304}","{""empty"":-3.1562616845336007,""lorem"":-3.0586324783617664,""mask"":-3.2385944403927662,""na"":-3.6642061778301396,""space"":-3.2655705811330367}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.3418173279084418,0.9311187060443102,0.03699741068535047
3169,R-D2,-0.6795455932617187,2.6195937595894176,-3.299139352851136,"{""empty"":3.163914998372396,""lorem"":4.363284810384115,""mask"":2.6892913818359374,""na"":1.7099423726399738,""space"":2.59381103515625}","{""empty"":-3.8434605916341145,""lorem"":-5.042830403645834,""mask"":-3.368836975097656,""na"":-2.3894879659016928,""space"":-3.273356628417969}","{""empty"":-3.1958453715523785,""lorem"":-3.0988035687683384,""mask"":-3.2823532696712654,""na"":-3.698718176966615,""space"":-3.3056757221401387}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.33636272901629377,0.9321120043605717,0.03560072633466248
3169,S,-0.9211700439453125,2.4162027339072876,-3.3373727778526003,"{""empty"":2.8209843953450524,""lorem"":4.241323343912761,""mask"":2.4926124572753907,""na"":1.5032307942708332,""space"":2.428563435872396}","{""empty"":-3.742154439290365,""lorem"":-5.162493387858073,""mask"":-3.4137825012207035,""na"":-2.4244008382161457,""space"":-3.3497334798177087}","{""empty"":-3.254726900227067,""lorem"":-3.1308371883867574,""mask"":-3.319011880323208,""na"":-3.728193841459464,""space"":-3.3343024710865716}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.28471954977705216,0.9180545277606297,0.034311101253161475
541,L,0.16093622843424482,2.2700016034307042,-2.1090653749964594,"{""empty"":2.6385457356770834,""lorem"":3.482640838623047,""mask"":1.5976064046223957,""na"":1.9057278951009113,""space"":2.528215535481771}","{""empty"":-2.4776095072428386,""lorem"":-3.321704610188802,""mask"":-1.4366701761881508,""na"":-1.7447916666666665,""space"":-2.367279307047526}","{""empty"":-2.032151105110736,""lorem"":-1.9339479905931545,""mask"":-2.3518236741390286,""na"":-2.2194296126025796,""space"":-2.052260370773933}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.5401474413593428,0.9063619238454957,0.10821883207765834
541,P0-A,0.004477437337239598,2.2392376902904747,-2.234760252953235,"{""empty"":2.317882792154948,""lorem"":3.494982655843099,""mask"":1.637530263264974,""na"":2.0816322326660157,""space"":2.3307894388834636}","{""empty"":-2.313405354817708,""lorem"":-3.4905052185058594,""mask"":-1.6330528259277344,""na"":-2.0771547953287763,""space"":-2.326312001546224}","{""empty"":-2.215858314968159,""lorem"":-2.056094644290826,""mask"":-2.4426077693621098,""na"":-2.277476685117101,""space"":-2.212896794964835}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.501119357464289,0.9037181488693712,0.09667214522163363
541,P0-C1,-0.05476252237955728,3.083910558707757,-3.138673081087314,"{""empty"":3.289606221516927,""lorem"":4.937635294596355,""mask"":2.5642522176106772,""na"":2.687430318196615,""space"":3.1616363525390625}","{""empty"":-3.344368743896484,""lorem"":-4.992397816975912,""mask"":-2.6190147399902344,""na"":-2.742192840576172,""space"":-3.2163988749186196}","{""empty"":-3.0927847211549717,""lorem"":-2.938972392883056,""mask"":-3.318085632090406,""na"":-3.26479299101566,""space"":-3.120074811976468}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.486312789820656,0.9562241710164598,0.04153991759244911
541,P0-C2,-0.056045023600260396,3.323010158069534,-3.3790551816697945,"{""empty"":3.5994878133138024,""lorem"":5.176099141438802,""mask"":2.8761060078938803,""na"":2.842365264892578,""space"":3.3684036254882814}","{""empty"":-3.655532836914063,""lorem"":-5.232144165039062,""mask"":-2.932151031494141,""na"":-2.8984102884928387,""space"":-3.424448649088542}","{""empty"":-3.3198165290841763,""lorem"":-3.1811581379390814,""mask"":-3.5269717326099963,""na"":-3.5418648014838356,""space"":-3.368000408710364}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.48599241044671243,0.9652098137328035,0.032956493217267076
541,P0-D1,-0.01602376302083333,2.1750939158824036,-2.191117678903237,"{""empty"":2.2652559916178383,""lorem"":3.344848378499349,""mask"":1.5701103210449219,""na"":2.028117116292318,""space"":2.272119140625}","{""empty"":-2.2812797546386716,""lorem"":-3.3608721415201823,""mask"":-1.5861340840657552,""na"":-2.0441408793131512,""space"":-2.2881429036458334}","{""empty"":-2.1695579427742464,""lorem"":-2.0179982847745,""mask"":-2.399238223710518,""na"":-2.230688878943266,""space"":-2.1679945566928387}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.4959941449566975,0.8979905341592306,0.10055096502162333
541,P0-D2,-0.06016769409179687,2.064559826935454,-2.1247275210272507,"{""empty"":2.1288681030273438,""lorem"":3.238426717122396,""mask"":1.4482683817545574,""na"":1.9589182535807292,""space"":2.142572530110677}","{""empty"":-2.1890357971191405,""lorem"":-3.298594411214193,""mask"":-1.5084360758463542,""na"":-2.0190859476725262,""space"":-2.202740224202474}","{""empty"":-2.109140898415877,""lorem"":-1.9496759301756432,""mask"":-2.335699917041509,""na"":-2.152536415040262,""space"":-2.1059429538375176}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.4849626126716105,0.8874105616118966,0.106716566076104
541,P1-A,-0.08359298706054688,2.3166583997881656,-2.4002513868487125,"{""empty"":2.4877113342285155,""lorem"":3.6773910522460938,""mask"":1.7049336751302082,""na"":2.0499361673990886,""space"":2.4492513020833333}","{""empty"":-2.5713043212890625,""lorem"":-3.7609840393066407,""mask"":-1.7885266621907552,""na"":-2.1335291544596355,""space"":-2.5328442891438803}","{""empty"":-2.3610195942850045,""lorem"":-2.2156003419238224,""mask"":-2.6142705536412394,""na"":-2.4770088751616686,""space"":-2.369253597898372}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.47911391411277243,0.9102473154764166,0.08315352899857721
541,P1-C1,-0.05166066487630208,2.653418503189076,-2.705079168065378,"{""empty"":2.7927001953125,""lorem"":4.3363194783528645,""mask"":2.1149665832519533,""na"":2.324590555826823,""space"":2.7252421061197913}","{""empty"":-2.844360860188802,""lorem"":-4.387980143229167,""mask"":-2.1666272481282554,""na"":-2.376251220703125,""space"":-2.7769027709960934}","{""empty"":-2.672751863930496,""lorem"":-2.5077500965135107,""mask"":-2.8895518836334957,""na"":-2.804143332808838,""space"":-2.6878037159319894}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.48708770537366475,0.9342213757605109,0.06267431041215353
541,P1-C2,-0.024087270100911468,3.1092996868305844,-3.133386956931496,"{""empty"":3.2688934326171877,""lorem"":5.117063395182292,""mask"":2.6980379740397136,""na"":2.672868347167969,""space"":3.0945663452148438}","{""empty"":-3.2929807027180993,""lorem"":-5.141150665283203,""mask"":-2.722125244140625,""na"":-2.6969556172688804,""space"":-3.1186536153157554}","{""empty"":-3.0968908016801397,""lorem"":-2.9288804923905833,""mask"":-3.265566210947935,""na"":-3.275999456947181,""space"":-3.137101511426875}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.4939784736110421,0.9572747222638852,0.0417508920050846
541,P1-D1,-0.04571431477864585,2.377335023017869,-2.423049337796515,"{""empty"":2.5238988240559896,""lorem"":3.725936381022135,""mask"":1.7892171223958333,""na"":2.1208595275878905,""space"":2.489337921142578}","{""empty"":-2.5696131388346357,""lorem"":-3.7716506958007807,""mask"":-1.8349314371744792,""na"":-2.166573842366536,""space"":-2.535052235921224}","{""empty"":-2.389051095716545,""lorem"":-2.2399888110277164,""mask"":-2.626969445170272,""na"":-2.4965793427532184,""space"":-2.396611026094514}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.48857341117512004,0.9150825773025449,0.08143187147124437
541,P1-D2,-0.07697041829427084,2.341936745281948,-2.418907163576219,"{""empty"":2.5312177022298177,""lorem"":3.6843223571777344,""mask"":1.7282066345214844,""na"":2.063959248860677,""space"":2.4855115254720053}","{""empty"":-2.6081881205240887,""lorem"":-3.7612927754720054,""mask"":-1.8051770528157551,""na"":-2.140929667154948,""space"":-2.5624819437662762}","{""empty"":-2.375902949254776,""lorem"":-2.235775360886484,""mask"":-2.6343579870377876,""na"":-2.4994612074068074,""space"":-2.385536636603145}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.48076688994800115,0.9122911795436203,0.0817422467720304
541,R-A,0.3515803019205729,2.3875231858199006,-2.035942883899328,"{""empty"":2.8077344258626304,""lorem"":3.700726318359375,""mask"":1.6936055501302083,""na"":2.0082715352376304,""space"":2.650010681152344}","{""empty"":-2.4561541239420577,""lorem"":-3.349146016438802,""mask"":-1.3420252482096355,""na"":-1.6566912333170576,""space"":-2.298430379231771}","{""empty"":-1.9506981764979128,""lorem"":-1.855305260631014,""mask"":-2.2928071308236606,""na"":-2.1524367689717567,""space"":-1.97847420400273}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.5870007454880979,0.9158709226314566,0.11548049910847408
541,R-B,-0.008793131510416663,2.6173506830792626,-2.626143814589679,"{""empty"":2.8460899353027345,""lorem"":3.9257860819498696,""mask"":1.8173642476399738,""na"":2.697928619384766,""space"":2.6982714335123696}","{""empty"":-2.854883066813151,""lorem"":-3.934579213460286,""mask"":-1.8261573791503904,""na"":-2.7067217508951824,""space"":-2.7070645650227863}","{""empty"":-2.5754312117539415,""lorem"":-2.4484077243897175,""mask"":-2.9511292382909677,""na"":-2.6068486584128543,""space"":-2.60677008388556}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.4978017312864021,0.9319699265875098,0.0674746845919782
541,R-C1,0.32450764973958335,3.1765424044919826,-2.852034754752399,"{""empty"":3.8030932108561197,""lorem"":5.092355092366536,""mask"":2.5367749532063804,""na"":2.595598602294922,""space"":3.488994852701823}","{""empty"":-3.478585561116536,""lorem"":-4.767847442626953,""mask"":-2.2122673034667972,""na"":-2.2710909525553387,""space"":-3.1644872029622393}","{""empty"":-2.739447307030428,""lorem"":-2.650969865233173,""mask"":-3.0933306811328727,""na"":-3.0620872888744657,""space"":-2.7862459621661344}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.5804224064104944,0.9599419208783357,0.05457623341129186
541,R-C2,0.32294209798177087,3.3694820010753395,-3.0465399030935685,"{""empty"":3.9868708292643227,""lorem"":5.325309753417969,""mask"":2.830640920003255,""na"":2.7056856791178383,""space"":3.666742451985677}","{""empty"":-3.6639287312825517,""lorem"":-5.002367655436198,""mask"":-2.507698822021484,""na"":-2.3827435811360673,""space"":-3.343800354003906}","{""empty"":-2.9355254455244215,""lorem"":-2.8455733724689645,""mask"":-3.236923674823876,""na"":-3.3035748885864744,""space"":-2.9835818574090633}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.5800410961583301,0.9667370381353809,0.04536709102802622
541,R-D1,0.32381998697916664,2.344867418905766,-2.021047431926599,"{""empty"":2.7806009928385413,""lorem"":3.5618977864583337,""mask"":1.6367177327473958,""na"":1.9879753112792968,""space"":2.617720031738281}","{""empty"":-2.4567810058593746,""lorem"":-3.238077799479167,""mask"":-1.3128977457682292,""na"":-1.6641553243001301,""space"":-2.2939000447591145}","{""empty"":-1.9331740748905206,""lorem"":-1.8465512539180406,""mask"":-2.284338289561829,""na"":-2.129097696796619,""space"":-1.961553500110106}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.5802549291049794,0.9125253971046926,0.11701072760854575
541,R-D2,0.2842315673828125,2.219158380661136,-1.9349268132783237,"{""empty"":2.6493385314941404,""lorem"":3.4479288736979163,""mask"":1.4696441650390626,""na"":1.912371317545573,""space"":2.4747947692871093}","{""empty"":-2.365106964111328,""lorem"":-3.163697306315104,""mask"":-1.1854125976562502,""na"":-1.6281397501627604,""space"":-2.190563201904297}","{""empty"":-1.847543908655736,""lorem"":-1.757934688040177,""mask"":-2.2165297098533387,""na"":-2.0248291054907503,""space"":-1.8785488605394165}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.5705833422985352,0.9019567958597987,0.12620625850266384
541,S,-0.03573201497395834,2.292798363989715,-2.3285303789636735,"{""empty"":2.8251742045084636,""lorem"":3.6892580668131507,""mask"":1.6486523946126301,""na"":1.7736467997233074,""space"":2.55838623046875}","{""empty"":-2.860906219482422,""lorem"":-3.724990081787109,""mask"":-1.6843844095865885,""na"":-1.8093788146972658,""space"":-2.5941182454427083}","{""empty"":-2.225680827820359,""lorem"":-2.1413070582457747,""mask"":-2.5577547395586544,""na"":-2.5003087366891332,""space"":-2.270343143882639}",hate,False,False,non-hate,non-hate,False,False,0.002685546875,0.49106794658957215,0.9082788437586646,0.08878749004271547
