query_id,condition,encoding,view,score_mode,non_hate_margin,numeric_bound,hate_score,non_hate_score,record_id,prompt_sha256,prediction,exact_tie,numerically_unresolved,original_reference,reviewed_reference,original_correct,reviewed_correct
541,P0-A,original,original/total_with_eos,total_with_eos,-0.3841705322265625,0.0013427734375,-0.6098365783691406,-0.9940071105957031,ELC-541:original:P0-A:real,a51befddf0d6794ca5c3c84eda7cd7b95a237dc4ddd07d777d319aae62983a14,hate,False,False,non-hate,non-hate,False,False
541,P0-A,original,original/mean_with_eos,mean_with_eos,-0.013208707173665374,0.0013427734375,-0.15245914459228516,-0.16566785176595053,ELC-541:original:P0-A:real,a51befddf0d6794ca5c3c84eda7cd7b95a237dc4ddd07d777d319aae62983a14,hate,False,False,non-hate,non-hate,False,False
3169,P0-A,original,original/answer_sum,answer_sum,-3.6463584899902344,0.0013427734375,-0.07643890380859375,-3.722797393798828,ELC-3169:original:P0-A:real,7b114347fa418eb96445af6ab84e10a5e8f76c8ceebd183e08ab4d9c62b18a49,hate,False,False,non-hate,non-hate,False,False
3169,P0-A,original,original/answer_mean,answer_mean,-0.719079844156901,0.0013427734375,-0.025479634602864582,-0.7445594787597656,ELC-3169:original:P0-A:real,7b114347fa418eb96445af6ab84e10a5e8f76c8ceebd183e08ab4d9c62b18a49,hate,False,False,non-hate,non-hate,False,False
3169,P0-A,original,original/total_with_eos,total_with_eos,-3.6463584899902344,0.0013427734375,-0.07643890380859375,-3.722797393798828,ELC-3169:original:P0-A:real,7b114347fa418eb96445af6ab84e10a5e8f76c8ceebd183e08ab4d9c62b18a49,hate,False,False,non-hate,non-hate,False,False
3169,P0-A,original,original/mean_with_eos,mean_with_eos,-0.6013565063476562,0.0013427734375,-0.019109725952148438,-0.6204662322998047,ELC-3169:original:P0-A:real,7b114347fa418eb96445af6ab84e10a5e8f76c8ceebd183e08ab4d9c62b18a49,hate,False,False,non-hate,non-hate,False,False
541,P0-C1,original,original/answer_sum,answer_sum,-0.6936073303222656,0.0013427734375,-0.6296920776367188,-1.3232994079589844,ELC-541:original:P0-C1:real,c93b16d28a3e948ac509c8e9e83b4c650ac86c53a7f71debc8a36fc6dcea3769,hate,False,False,non-hate,non-hate,False,False
541,P0-C1,original,original/answer_mean,answer_mean,-0.05476252237955728,0.0013427734375,-0.2098973592122396,-0.2646598815917969,ELC-541:original:P0-C1:real,c93b16d28a3e948ac509c8e9e83b4c650ac86c53a7f71debc8a36fc6dcea3769,hate,False,False,non-hate,non-hate,False,False
541,P0-C1,original,original/total_with_eos,total_with_eos,-0.6936073303222656,0.0013427734375,-0.6296920776367188,-1.3232994079589844,ELC-541:original:P0-C1:real,c93b16d28a3e948ac509c8e9e83b4c650ac86c53a7f71debc8a36fc6dcea3769,hate,False,False,non-hate,non-hate,False,False
541,P0-C1,original,original/mean_with_eos,mean_with_eos,-0.06312688191731772,0.0013427734375,-0.1574230194091797,-0.2205499013264974,ELC-541:original:P0-C1:real,c93b16d28a3e948ac509c8e9e83b4c650ac86c53a7f71debc8a36fc6dcea3769,hate,False,False,non-hate,non-hate,False,False
3169,P0-C1,original,original/answer_sum,answer_sum,-0.4055213928222656,0.0013427734375,-0.559112548828125,-0.9646339416503906,ELC-3169:original:P0-C1:real,702cc9d3faafa29f3204b2281dc89df34692c48d360dd9131f22220390b0f1be,hate,False,False,non-hate,non-hate,False,False
3169,P0-C1,original,original/answer_mean,answer_mean,-0.0065559387207031194,0.0013427734375,-0.186370849609375,-0.19292678833007812,ELC-3169:original:P0-C1:real,702cc9d3faafa29f3204b2281dc89df34692c48d360dd9131f22220390b0f1be,hate,False,False,non-hate,non-hate,False,False
3169,P0-C1,original,original/total_with_eos,total_with_eos,-0.4055213928222656,0.0013427734375,-0.559112548828125,-0.9646339416503906,ELC-3169:original:P0-C1:real,702cc9d3faafa29f3204b2281dc89df34692c48d360dd9131f22220390b0f1be,hate,False,False,non-hate,non-hate,False,False
3169,P0-C1,original,original/mean_with_eos,mean_with_eos,-0.020994186401367188,0.0013427734375,-0.13977813720703125,-0.16077232360839844,ELC-3169:original:P0-C1:real,702cc9d3faafa29f3204b2281dc89df34692c48d360dd9131f22220390b0f1be,hate,False,False,non-hate,non-hate,False,False
541,P0-C2,original,original/answer_sum,answer_sum,-0.7094955444335938,0.0013427734375,-0.6439056396484375,-1.3534011840820312,ELC-541:original:P0-C2:real,f9364b63ffe5d8c68f913dd5ca622da69ad1e70c6faf385328716a3ebc02d8a1,hate,False,False,non-hate,non-hate,False,False
541,P0-C2,original,original/answer_mean,answer_mean,-0.056045023600260396,0.0013427734375,-0.21463521321614584,-0.27068023681640624,ELC-541:original:P0-C2:real,f9364b63ffe5d8c68f913dd5ca622da69ad1e70c6faf385328716a3ebc02d8a1,hate,False,False,non-hate,non-hate,False,False
541,P0-C2,original,original/total_with_eos,total_with_eos,-0.7094955444335938,0.0013427734375,-0.6439056396484375,-1.3534011840820312,ELC-541:original:P0-C2:real,f9364b63ffe5d8c68f913dd5ca622da69ad1e70c6faf385328716a3ebc02d8a1,hate,False,False,non-hate,non-hate,False,False
541,P0-C2,original,original/mean_with_eos,mean_with_eos,-0.0645904541015625,0.0013427734375,-0.16097640991210938,-0.22556686401367188,ELC-541:original:P0-C2:real,f9364b63ffe5d8c68f913dd5ca622da69ad1e70c6faf385328716a3ebc02d8a1,hate,False,False,non-hate,non-hate,False,False
3169,P0-C2,original,original/answer_sum,answer_sum,-0.12665557861328125,0.0013427734375,-0.6765480041503906,-0.8032035827636719,ELC-3169:original:P0-C2:real,672bf969f50806c829369acc54c4ca9473a469469d7120b1ef3e6bb37538e08f,hate,False,False,non-hate,non-hate,False,False
3169,P0-C2,original,original/answer_mean,answer_mean,0.06487528483072916,0.0013427734375,-0.22551600138346353,-0.16064071655273438,ELC-3169:original:P0-C2:real,672bf969f50806c829369acc54c4ca9473a469469d7120b1ef3e6bb37538e08f,non-hate,False,False,non-hate,non-hate,True,True
3169,P0-C2,original,original/total_with_eos,total_with_eos,-0.12665557861328125,0.0013427734375,-0.6765480041503906,-0.8032035827636719,ELC-3169:original:P0-C2:real,672bf969f50806c829369acc54c4ca9473a469469d7120b1ef3e6bb37538e08f,hate,False,False,non-hate,non-hate,False,False
3169,P0-C2,original,original/mean_with_eos,mean_with_eos,0.035269737243652344,0.0013427734375,-0.16913700103759766,-0.1338672637939453,ELC-3169:original:P0-C2:real,672bf969f50806c829369acc54c4ca9473a469469d7120b1ef3e6bb37538e08f,non-hate,False,False,non-hate,non-hate,True,True
541,P0-D1,original,original/answer_sum,answer_sum,-0.4675140380859375,0.0013427734375,-0.5810928344726562,-1.0486068725585938,ELC-541:original:P0-D1:real,d1d8b035ec6d27ae09ef9d059bbe1f984ec72423c08900ccaff746c69502ef3e,hate,False,False,non-hate,non-hate,False,False
541,P0-D1,original,original/answer_mean,answer_mean,-0.01602376302083333,0.0013427734375,-0.1936976114908854,-0.20972137451171874,ELC-541:original:P0-D1:real,d1d8b035ec6d27ae09ef9d059bbe1f984ec72423c08900ccaff746c69502ef3e,hate,False,False,non-hate,non-hate,False,False
541,P0-D1,original,original/total_with_eos,total_with_eos,-0.4675140380859375,0.0013427734375,-0.5810928344726562,-1.0486068725585938,ELC-541:original:P0-D1:real,d1d8b035ec6d27ae09ef9d059bbe1f984ec72423c08900ccaff746c69502ef3e,hate,False,False,non-hate,non-hate,False,False
541,P0-D1,original,original/mean_with_eos,mean_with_eos,-0.029494603474934905,0.0013427734375,-0.14527320861816406,-0.17476781209309897,ELC-541:original:P0-D1:real,d1d8b035ec6d27ae09ef9d059bbe1f984ec72423c08900ccaff746c69502ef3e,hate,False,False,non-hate,non-hate,False,False
3169,P0-D1,original,original/answer_sum,answer_sum,-3.211231231689453,0.0013427734375,-0.10580062866210938,-3.3170318603515625,ELC-3169:original:P0-D1:real,552c90a8ae1e25b4180b9bd707da60aac3e2bd5d081db516801da4a6e97c181e,hate,False,False,non-hate,non-hate,False,False
3169,P0-D1,original,original/answer_mean,answer_mean,-0.6281394958496094,0.0013427734375,-0.035266876220703125,-0.6634063720703125,ELC-3169:original:P0-D1:real,552c90a8ae1e25b4180b9bd707da60aac3e2bd5d081db516801da4a6e97c181e,hate,False,False,non-hate,non-hate,False,False
3169,P0-D1,original,original/total_with_eos,total_with_eos,-3.211231231689453,0.0013427734375,-0.10580062866210938,-3.3170318603515625,ELC-3169:original:P0-D1:real,552c90a8ae1e25b4180b9bd707da60aac3e2bd5d081db516801da4a6e97c181e,hate,False,False,non-hate,non-hate,False,False
3169,P0-D1,original,original/mean_with_eos,mean_with_eos,-0.5263884862263998,0.0013427734375,-0.026450157165527344,-0.5528386433919271,ELC-3169:original:P0-D1:real,552c90a8ae1e25b4180b9bd707da60aac3e2bd5d081db516801da4a6e97c181e,hate,False,False,non-hate,non-hate,False,False
541,P0-D2,original,original/answer_sum,answer_sum,-0.6498527526855469,0.0013427734375,-0.5235214233398438,-1.1733741760253906,ELC-541:original:P0-D2:real,c074f5900e78e6b471ee5e35433577b1581a3e2d861f1e1b2353b4af8f492941,hate,False,False,non-hate,non-hate,False,False
541,P0-D2,original,original/answer_mean,answer_mean,-0.06016769409179687,0.0013427734375,-0.17450714111328125,-0.23467483520507812,ELC-541:original:P0-D2:real,c074f5900e78e6b471ee5e35433577b1581a3e2d861f1e1b2353b4af8f492941,hate,False,False,non-hate,non-hate,False,False
541,P0-D2,original,original/total_with_eos,total_with_eos,-0.6498527526855469,0.0013427734375,-0.5235214233398438,-1.1733741760253906,ELC-541:original:P0-D2:real,c074f5900e78e6b471ee5e35433577b1581a3e2d861f1e1b2353b4af8f492941,hate,False,False,non-hate,non-hate,False,False
541,P0-D2,original,original/mean_with_eos,mean_with_eos,-0.0646820068359375,0.0013427734375,-0.13088035583496094,-0.19556236267089844,ELC-541:original:P0-D2:real,c074f5900e78e6b471ee5e35433577b1581a3e2d861f1e1b2353b4af8f492941,hate,False,False,non-hate,non-hate,False,False
3169,P0-D2,original,original/answer_sum,answer_sum,-3.3601341247558594,0.0013427734375,-0.090118408203125,-3.4502525329589844,ELC-3169:original:P0-D2:real,88cb76b649406c03af01d6acbc21295f63821452622368afc690703e91275549,hate,False,False,non-hate,non-hate,False,False
3169,P0-D2,original,original/answer_mean,answer_mean,-0.6600110371907553,0.0013427734375,-0.030039469401041668,-0.6900505065917969,ELC-3169:original:P0-D2:real,88cb76b649406c03af01d6acbc21295f63821452622368afc690703e91275549,hate,False,False,non-hate,non-hate,False,False
3169,P0-D2,original,original/total_with_eos,total_with_eos,-3.3601341247558594,0.0013427734375,-0.090118408203125,-3.4502525329589844,ELC-3169:original:P0-D2:real,88cb76b649406c03af01d6acbc21295f63821452622368afc690703e91275549,hate,False,False,non-hate,non-hate,False,False
3169,P0-D2,original,original/mean_with_eos,mean_with_eos,-0.5525124867757162,0.0013427734375,-0.02252960205078125,-0.5750420888264974,ELC-3169:original:P0-D2:real,88cb76b649406c03af01d6acbc21295f63821452622368afc690703e91275549,hate,False,False,non-hate,non-hate,False,False
541,P1-A,original,original/answer_sum,answer_sum,-0.7302894592285156,0.0013427734375,-0.4684867858886719,-1.1987762451171875,ELC-541:original:P1-A:real,7046ae86d90d5f0b8e23985e7d8c3c9d6e78d343159f3939aa370e9fbf0289fe,hate,False,False,non-hate,non-hate,False,False
541,P1-A,original,original/answer_mean,answer_mean,-0.08359298706054688,0.0013427734375,-0.15616226196289062,-0.2397552490234375,ELC-541:original:P1-A:real,7046ae86d90d5f0b8e23985e7d8c3c9d6e78d343159f3939aa370e9fbf0289fe,hate,False,False,non-hate,non-hate,False,False
541,P1-A,original,original/total_with_eos,total_with_eos,-0.7302894592285156,0.0013427734375,-0.4684867858886719,-1.1987762451171875,ELC-541:original:P1-A:real,7046ae86d90d5f0b8e23985e7d8c3c9d6e78d343159f3939aa370e9fbf0289fe,hate,False,False,non-hate,non-hate,False,False
541,P1-A,original,original/mean_with_eos,mean_with_eos,-0.08267434438069662,0.0013427734375,-0.11712169647216797,-0.1997960408528646,ELC-541:original:P1-A:real,7046ae86d90d5f0b8e23985e7d8c3c9d6e78d343159f3939aa370e9fbf0289fe,hate,False,False,non-hate,non-hate,False,False
3169,P1-A,original,original/answer_sum,answer_sum,-2.9413223266601562,0.0013427734375,-0.071380615234375,-3.0127029418945312,ELC-3169:original:P1-A:real,158e4e5f70905b50189d9fea6cbaf211b6715b0aba7770d95e83858b7b53f665,hate,False,False,non-hate,non-hate,False,False
3169,P1-A,original,original/answer_mean,answer_mean,-0.5787470499674479,0.0013427734375,-0.023793538411458332,-0.6025405883789062,ELC-3169:original:P1-A:real,158e4e5f70905b50189d9fea6cbaf211b6715b0aba7770d95e83858b7b53f665,hate,False,False,non-hate,non-hate,False,False
3169,P1-A,original,original/total_with_eos,total_with_eos,-2.9413223266601562,0.0013427734375,-0.071380615234375,-3.0127029418945312,ELC-3169:original:P1-A:real,158e4e5f70905b50189d9fea6cbaf211b6715b0aba7770d95e83858b7b53f665,hate,False,False,non-hate,non-hate,False,False
3169,P1-A,original,original/mean_with_eos,mean_with_eos,-0.4842720031738281,0.0013427734375,-0.01784515380859375,-0.5021171569824219,ELC-3169:original:P1-A:real,158e4e5f70905b50189d9fea6cbaf211b6715b0aba7770d95e83858b7b53f665,hate,False,False,non-hate,non-hate,False,False
541,P1-C1,original,original/answer_sum,answer_sum,-0.604644775390625,0.0013427734375,-0.5195121765136719,-1.1241569519042969,ELC-541:original:P1-C1:real,1d4dd7d95e1928361074c13da20c7fc0a487b780a47d1130ac66238f1c32f626,hate,False,False,non-hate,non-hate,False,False
541,P1-C1,original,original/answer_mean,answer_mean,-0.05166066487630208,0.0013427734375,-0.17317072550455728,-0.22483139038085936,ELC-541:original:P1-C1:real,1d4dd7d95e1928361074c13da20c7fc0a487b780a47d1130ac66238f1c32f626,hate,False,False,non-hate,non-hate,False,False
541,P1-C1,original,original/total_with_eos,total_with_eos,-0.604644775390625,0.0013427734375,-0.5195121765136719,-1.1241569519042969,ELC-541:original:P1-C1:real,1d4dd7d95e1928361074c13da20c7fc0a487b780a47d1130ac66238f1c32f626,hate,False,False,non-hate,non-hate,False,False
541,P1-C1,original,original/mean_with_eos,mean_with_eos,-0.0574814478556315,0.0013427734375,-0.12987804412841797,-0.18735949198404947,ELC-541:original:P1-C1:real,1d4dd7d95e1928361074c13da20c7fc0a487b780a47d1130ac66238f1c32f626,hate,False,False,non-hate,non-hate,False,False
3169,P1-C1,original,original/answer_sum,answer_sum,0.4156990051269531,0.0013427734375,-0.967864990234375,-0.5521659851074219,ELC-3169:original:P1-C1:real,82d53fc35a20c71d245cf43c44d7a10ba81ea49a7165f8c40d2ed355690184ba,non-hate,False,False,non-hate,non-hate,True,True
3169,P1-C1,original,original/answer_mean,answer_mean,0.21218846638997393,0.0013427734375,-0.3226216634114583,-0.11043319702148438,ELC-3169:original:P1-C1:real,82d53fc35a20c71d245cf43c44d7a10ba81ea49a7165f8c40d2ed355690184ba,non-hate,False,False,non-hate,non-hate,True,True
3169,P1-C1,original,original/total_with_eos,total_with_eos,0.4156990051269531,0.0013427734375,-0.967864990234375,-0.5521659851074219,ELC-3169:original:P1-C1:real,82d53fc35a20c71d245cf43c44d7a10ba81ea49a7165f8c40d2ed355690184ba,non-hate,False,False,non-hate,non-hate,True,True
3169,P1-C1,original,original/mean_with_eos,mean_with_eos,0.14993858337402344,0.0013427734375,-0.24196624755859375,-0.09202766418457031,ELC-3169:original:P1-C1:real,82d53fc35a20c71d245cf43c44d7a10ba81ea49a7165f8c40d2ed355690184ba,non-hate,False,False,non-hate,non-hate,True,True
541,P1-C2,original,original/answer_sum,answer_sum,-0.5008964538574219,0.0013427734375,-0.5706901550292969,-1.0715866088867188,ELC-541:original:P1-C2:real,77e49c3e09d5d78980933f9e50dcf1d02478a36559f15d3efc8b30f2b80e2580,hate,False,False,non-hate,non-hate,False,False
541,P1-C2,original,original/answer_mean,answer_mean,-0.024087270100911468,0.0013427734375,-0.19023005167643228,-0.21431732177734375,ELC-541:original:P1-C2:real,77e49c3e09d5d78980933f9e50dcf1d02478a36559f15d3efc8b30f2b80e2580,hate,False,False,non-hate,non-hate,False,False
541,P1-C2,original,original/total_with_eos,total_with_eos,-0.5008964538574219,0.0013427734375,-0.5706901550292969,-1.0715866088867188,ELC-541:original:P1-C2:real,77e49c3e09d5d78980933f9e50dcf1d02478a36559f15d3efc8b30f2b80e2580,hate,False,False,non-hate,non-hate,False,False
541,P1-C2,original,original/mean_with_eos,mean_with_eos,-0.03592522939046225,0.0013427734375,-0.14267253875732422,-0.17859776814778647,ELC-541:original:P1-C2:real,77e49c3e09d5d78980933f9e50dcf1d02478a36559f15d3efc8b30f2b80e2580,hate,False,False,non-hate,non-hate,False,False
3169,P1-C2,original,original/answer_sum,answer_sum,0.24366378784179688,0.0013427734375,-0.8674545288085938,-0.6237907409667969,ELC-3169:original:P1-C2:real,300a4744e66dccf23234a63c94bbc18d274c0f4ca23b425188e97ee2a9a8b0fa,non-hate,False,False,non-hate,non-hate,True,True
3169,P1-C2,original,original/answer_mean,answer_mean,0.1643933614095052,0.0013427734375,-0.28915150960286456,-0.12475814819335937,ELC-3169:original:P1-C2:real,300a4744e66dccf23234a63c94bbc18d274c0f4ca23b425188e97ee2a9a8b0fa,non-hate,False,False,non-hate,non-hate,True,True
3169,P1-C2,original,original/total_with_eos,total_with_eos,0.24366378784179688,0.0013427734375,-0.8674545288085938,-0.6237907409667969,ELC-3169:original:P1-C2:real,300a4744e66dccf23234a63c94bbc18d274c0f4ca23b425188e97ee2a9a8b0fa,non-hate,False,False,non-hate,non-hate,True,True
3169,P1-C2,original,original/mean_with_eos,mean_with_eos,0.1128985087076823,0.0013427734375,-0.21686363220214844,-0.10396512349446614,ELC-3169:original:P1-C2:real,300a4744e66dccf23234a63c94bbc18d274c0f4ca23b425188e97ee2a9a8b0fa,non-hate,False,False,non-hate,non-hate,True,True
541,P1-D1,original,original/answer_sum,answer_sum,-0.5589447021484375,0.0013427734375,-0.4955596923828125,-1.05450439453125,ELC-541:original:P1-D1:real,72233fbbd76e580370e6d46ddda76e167cbfa067ca28dbfb2f3db5972735f8bb,hate,False,False,non-hate,non-hate,False,False
541,P1-D1,original,original/answer_mean,answer_mean,-0.04571431477864585,0.0013427734375,-0.16518656412760416,-0.21090087890625,ELC-541:original:P1-D1:real,72233fbbd76e580370e6d46ddda76e167cbfa067ca28dbfb2f3db5972735f8bb,hate,False,False,non-hate,non-hate,False,False
541,P1-D1,original,original/total_with_eos,total_with_eos,-0.5589447021484375,0.0013427734375,-0.4955596923828125,-1.05450439453125,ELC-541:original:P1-D1:real,72233fbbd76e580370e6d46ddda76e167cbfa067ca28dbfb2f3db5972735f8bb,hate,False,False,non-hate,non-hate,False,False
541,P1-D1,original,original/mean_with_eos,mean_with_eos,-0.051860809326171875,0.0013427734375,-0.12388992309570312,-0.175750732421875,ELC-541:original:P1-D1:real,72233fbbd76e580370e6d46ddda76e167cbfa067ca28dbfb2f3db5972735f8bb,hate,False,False,non-hate,non-hate,False,False
3169,P1-D1,original,original/answer_sum,answer_sum,-2.75042724609375,0.0013427734375,-0.0937347412109375,-2.8441619873046875,ELC-3169:original:P1-D1:real,83efd0299e5d5402bead85dc472e98443f6d2380ae1631e18662850be62acc90,hate,False,False,non-hate,non-hate,False,False
3169,P1-D1,original,original/answer_mean,answer_mean,-0.5375874837239584,0.0013427734375,-0.031244913736979168,-0.5688323974609375,ELC-3169:original:P1-D1:real,83efd0299e5d5402bead85dc472e98443f6d2380ae1631e18662850be62acc90,hate,False,False,non-hate,non-hate,False,False
3169,P1-D1,original,original/total_with_eos,total_with_eos,-2.75042724609375,0.0013427734375,-0.0937347412109375,-2.8441619873046875,ELC-3169:original:P1-D1:real,83efd0299e5d5402bead85dc472e98443f6d2380ae1631e18662850be62acc90,hate,False,False,non-hate,non-hate,False,False
3169,P1-D1,original,original/mean_with_eos,mean_with_eos,-0.4505933125813802,0.0013427734375,-0.023433685302734375,-0.47402699788411456,ELC-3169:original:P1-D1:real,83efd0299e5d5402bead85dc472e98443f6d2380ae1631e18662850be62acc90,hate,False,False,non-hate,non-hate,False,False
541,P1-D2,original,original/answer_sum,answer_sum,-0.6957321166992188,0.0013427734375,-0.4663200378417969,-1.1620521545410156,ELC-541:original:P1-D2:real,7821009db65b54831f163af3ee8eca5f7464f64ce283082c09dc54d6dcf723b8,hate,False,False,non-hate,non-hate,False,False
541,P1-D2,original,original/answer_mean,answer_mean,-0.07697041829427084,0.0013427734375,-0.15544001261393228,-0.23241043090820312,ELC-541:original:P1-D2:real,7821009db65b54831f163af3ee8eca5f7464f64ce283082c09dc54d6dcf723b8,hate,False,False,non-hate,non-hate,False,False
541,P1-D2,original,original/total_with_eos,total_with_eos,-0.6957321166992188,0.0013427734375,-0.4663200378417969,-1.1620521545410156,ELC-541:original:P1-D2:real,7821009db65b54831f163af3ee8eca5f7464f64ce283082c09dc54d6dcf723b8,hate,False,False,non-hate,non-hate,False,False
541,P1-D2,original,original/mean_with_eos,mean_with_eos,-0.07709534962972006,0.0013427734375,-0.11658000946044922,-0.19367535909016928,ELC-541:original:P1-D2:real,7821009db65b54831f163af3ee8eca5f7464f64ce283082c09dc54d6dcf723b8,hate,False,False,non-hate,non-hate,False,False
3169,P1-D2,original,original/answer_sum,answer_sum,-2.7460708618164062,0.0013427734375,-0.093170166015625,-2.8392410278320312,ELC-3169:original:P1-D2:real,592cf0f488419f8f648137649feae136fd46d2be1e6adb8eda1224cc42558a14,hate,False,False,non-hate,non-hate,False,False
3169,P1-D2,original,original/answer_mean,answer_mean,-0.5367914835611979,0.0013427734375,-0.031056722005208332,-0.5678482055664062,ELC-3169:original:P1-D2:real,592cf0f488419f8f648137649feae136fd46d2be1e6adb8eda1224cc42558a14,hate,False,False,non-hate,non-hate,False,False
3169,P1-D2,original,original/total_with_eos,total_with_eos,-2.7460708618164062,0.0013427734375,-0.093170166015625,-2.8392410278320312,ELC-3169:original:P1-D2:real,592cf0f488419f8f648137649feae136fd46d2be1e6adb8eda1224cc42558a14,hate,False,False,non-hate,non-hate,False,False
3169,P1-D2,original,original/mean_with_eos,mean_with_eos,-0.44991429646809894,0.0013427734375,-0.02329254150390625,-0.4732068379720052,ELC-3169:original:P1-D2:real,592cf0f488419f8f648137649feae136fd46d2be1e6adb8eda1224cc42558a14,hate,False,False,non-hate,non-hate,False,False
541,R-A,original,original/answer_sum,answer_sum,0.579376220703125,0.0013427734375,-1.7677879333496094,-1.1884117126464844,ELC-541:original:R-A:real,224f8ea4181e16f0e8745fd8c77000c582289c3d7483f0bd92e056f972ad9997,non-hate,False,False,non-hate,non-hate,True,True
541,R-A,original,original/answer_mean,answer_mean,0.3515803019205729,0.0013427734375,-0.5892626444498698,-0.23768234252929688,ELC-541:original:R-A:real,224f8ea4181e16f0e8745fd8c77000c582289c3d7483f0bd92e056f972ad9997,non-hate,False,False,non-hate,non-hate,True,True
541,R-A,original,original/total_with_eos,total_with_eos,0.579376220703125,0.0013427734375,-1.7677879333496094,-1.1884117126464844,ELC-541:original:R-A:real,224f8ea4181e16f0e8745fd8c77000c582289c3d7483f0bd92e056f972ad9997,non-hate,False,False,non-hate,non-hate,True,True
541,R-A,original,original/mean_with_eos,mean_with_eos,0.24387836456298828,0.0013427734375,-0.44194698333740234,-0.19806861877441406,ELC-541:original:R-A:real,224f8ea4181e16f0e8745fd8c77000c582289c3d7483f0bd92e056f972ad9997,non-hate,False,False,non-hate,non-hate,True,True
3169,R-A,original,original/answer_sum,answer_sum,-3.7691802978515625,0.0013427734375,-0.09621429443359375,-3.8653945922851562,ELC-3169:original:R-A:real,0737aa7b9bba71aa4b1bdb28e016169e2e1374a5249f728303da743fe1a9e7d5,hate,False,False,non-hate,non-hate,False,False
3169,R-A,original,original/answer_mean,answer_mean,-0.7410074869791666,0.0013427734375,-0.032071431477864586,-0.7730789184570312,ELC-3169:original:R-A:real,0737aa7b9bba71aa4b1bdb28e016169e2e1374a5249f728303da743fe1a9e7d5,hate,False,False,non-hate,non-hate,False,False
3169,R-A,original,original/total_with_eos,total_with_eos,-3.7691802978515625,0.0013427734375,-0.09621429443359375,-3.8653945922851562,ELC-3169:original:R-A:real,0737aa7b9bba71aa4b1bdb28e016169e2e1374a5249f728303da743fe1a9e7d5,hate,False,False,non-hate,non-hate,False,False
3169,R-A,original,original/mean_with_eos,mean_with_eos,-0.6201788584391276,0.0013427734375,-0.024053573608398438,-0.644232432047526,ELC-3169:original:R-A:real,0737aa7b9bba71aa4b1bdb28e016169e2e1374a5249f728303da743fe1a9e7d5,hate,False,False,non-hate,non-hate,False,False
541,R-B,original,original/answer_sum,answer_sum,-0.4031982421875,0.0013427734375,-0.538848876953125,-0.942047119140625,ELC-541:original:R-B:real,b75fcb7f4e2acca7dd8447a8de3357c0851cdd2ff002c8e8ef70bb33d6a81d7d,hate,False,False,non-hate,non-hate,False,False
