object_id,text,attack_severity,assessment_status,attack_forms,targets,rationale,candidate_scores,suggested_score,candidate_forms,hate_reference,group_reference,label_review_kind,severity_review_kind,severity_policy_version,severity_policy_sha256,text_sha256,base_version,hate_reference_policy_version,hate_reference_policy_sha256,group_reference_policy_version,group_reference_policy_sha256,human_numeric_score_confirmed,online_material_confirmed,user_score_rationale
query:3169,我想回个嘿嘿嘿嘿。。。感觉好押韵,0,scored,[],[],当前只说回帖拟声与押韵，无可见的身份对象和贬损命题，拟 0／[]。不把嘿字机械解释成黑人，也不调用以前 walkthrough 中未在本句出现的上下文。,[],,[],non-hate,[],ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,c5c0e751295c4f372c4ca42452c88c48dcc72d3f54cc7e4b3ec4fdba2d6b24a6,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:376,你们同性恋同婚有什么用。你们就是爱快乐地互相伤害互相传播疾病的怪物。同性伴侣都是短命，因艾滋死了又换另一个伴侣，只会不断离离结结进行没有意义的婚姻,3,scored,"[""group_stigmatization"", ""dehumanization""]","[""同性恋及同性伴侣""]",直接将同性恋称作传播疾病的怪物，并贬低其婚姻，达到非人化 3／LGBTQ；提死亡不是赞许伤害，不升 4。未形成独立个人辱骂或男女身份评价，不机械增 others、Sexism。,[],,[],hate,"[""LGBTQ""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,bbf80697fcd82e2e8898a54c271323458e9082440d2d681a706b613df9a67d28,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:3898,不是已经入狱了吗，话说回来，我心中反黑领导人是快手发展黑人祝福起家，领导一群肌肉黑人喃小弟的壮硕中国男人。当地黑社会一霸，并且每个黑人工资一个月只有一千块人民币。真正实现了心理生理双重奴役黑人喃。,3,scored,"[""group_stigmatization"", ""exclusion_or_rights_denial""]","[""被奴役的黑人"", ""被称为反黑领导人的中国男性""]",用户明确判 hate／3／Racism、Sexism，未另给理由。按个案结果保留严重身份支配的解释，不因生理奴役直接升到 4；男性身份参与评价，地域和黑社会角色不额外增类。具体命题解释为 AI 整理。,[],,[],hate,null,ai_note,human_with_ai,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,2a132f15a5ad2569ffcc796e095c81a508085d2c7a82d1d31acb14366b848d10,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,True,False,hate / 3 / Racism、Sexism
query:3919,另外见义勇为是非常高尚的品格，你不能拿这个当作普遍的基本的道德标准，更不能拿这个去苛责别人，尤其是处于yp之下的受害者本人，这太离谱了,0,scored,[],"[""受害者"", ""被道德要求苛责的人""]",为受害者辩护，批评过高的道德要求而非辱骂人格，拟 0／others（受害者角色进入评价）。yp 句法上可读为压迫，但未获得足以唯一释义的来源；不凭其他网络义补地域或性别对象。,[],,[],non-hate,"[""others""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,7b17c9ec65565791e6d20b2e4882a4c73eb68700cbc6a0e78a0277574bc617a7,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:3950,物化女性还得看女人，比如舞蹈区和各大直播平台那些女人，不整治她们评论区就干净不了，但是整治了你就砸了人家饭碗，坐等她们自己打起来就好了,2,scored,"[""group_stigmatization""]","[""女性"", ""舞蹈和直播平台女性从业者""]",对女性及舞蹈、直播从业女性作物化和不当谋生的污名概括，拟 2／Sexism、others；职业角色也在评价范围内。“打起来”承接平台争执，没有明确身体伤害，不升 4。,[],,[],hate,"[""Sexism"", ""others""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,386a7bb6231f49e2f13a4864948812ebc19d9348774662443403eb8cfe694431,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:4026,说了半天，你都没说中最大的要害。黑河南的主要是南方系媒体，南方系媒体总部在哪你去查一下。你说的这几个除了西安都不叫地域黑，只能叫地域矛盾。,0,scored,[],"[""河南及所讨论地域的人群""]",争论地域攻击来源和概念，当前批评媒体行为，未对受话者或地域人群另行辱骂，拟 0／Region。媒体总部是调查线索，不据“南方系”将所有南方居民追加为攻击对象。,[],,[],non-hate,"[""Region""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,4badda59e15445fe2e5c25ec9c900f6efcd43b1e03089dee571623a7eec69f31,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:4080,我是河南的回族，简直互联网最底层🤣,0,scored,[],"[""河南人"", ""回族""]",用户确认自嘲处境而没有认可身份贬低，定 0。与 #4392 的实际冒犯用词区分，不能只看第一人称。Racism、Region 本次未被直接裁定，保持 AI 类别来源。,[],,[],,"[""Racism"", ""Region""]",ai_note,human_with_ai,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,98a6ea338183293de3048ed4492e4200786d491dd3a05393adc0c1f5096be11e,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,True,False,0 级：自嘲处境，没有认可身份贬低
query:4137,女圈有不少女同,0,scored,[],"[""女性圈成员"", ""女同性恋""]",中性陈述女性圈子中有女同性恋，未见贬损，拟 0／LGBTQ、Sexism；这里女性圈与性取向均是实际讨论单位。,[],,[],non-hate,"[""LGBTQ"", ""Sexism""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,76aa960f1eb35b9f0c49e384bfd90d01c682e43b35c70a748c1940bc03128c97,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:4189,😓早就听闻不少男的假冒女拳败坏我国大部分女性形象，今日一见，果真如此,0,scored,[],"[""被指反串的男性"", ""女性群体""]",用户判 0／Sexism，未另给理由。保留批评反串与败坏形象行为的解释，不把女拳一词机械算成独立辱骂；此解释属于 AI 个案整理。,[],,[],,null,ai_note,human_with_ai,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,af45026e0d61a76faf22e2b4cbd6390326da20961dcb49d5ab69d1167e236516,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,True,False,0／Sexism
query:4450,论落魄，东北也没安徽，贵州，广西，河北，陕西，西藏，青海落魄吧？我觉得存粹是在外打工的东北人太多分布太广素质太差了，在全国拉低了东北人的形象，还有可能也因为在外地的东北人涉黑涉黄比较多造成的（没有歧视的意思，就事论事）,2,scored,"[""group_stigmatization""]","[""东北人"", ""所比较省区居民""]",将外出东北人泛化为素质差、涉黑涉黄多，明确地域污名 2／Region；结尾自称没有歧视不消除已认可命题。外出打工是这项地域概括的范围条件，未独立评价职业阶层。,[],,[],hate,"[""Region""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,6130db3bf0e5ebac3e7e2d628ab023d1429366076bc2e7f966b5139cfea93a17,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:4756,没办法，估计黑人想通过那四个字绑架全人类。再加上西方价值观的影响，,2,scored,"[""group_stigmatization""]","[""黑人""]",把黑人整体描述为借某种表达绑架他人，构成群体污名 2／Racism；不推测未出现的四字内容。西方价值观是抽象背景，不能因此新增 Region。,[],,[],hate,"[""Racism""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,d7e5b609d5ee854139ca63464daebbe568feefacb570a0ee8cef9146c7ca29b4,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:5086,基佬为什么不怕染艾？因为艾是判断对方是不是基？找不到无艾的基？基佬不要艾就永久单身？对基佬来说无艾不是真爱，无艾不是真基。,2,scored,"[""group_stigmatization""]","[""男同性恋""]",借爱／艾双关把同性恋与艾滋病绑定，参照 #7464、#5416 拟 2／LGBTQ。未认定非人、天生低等或认可身体伤害；无独立个人辱骂，不自动加 others。,[],,[],hate,"[""LGBTQ""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,1f79fe3fd0d786c2aaa2a0c7eadb1a798b35d7cdb3958fe92c0b501ed36f549a,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:5423,专业护默开小号急的不行,2,scored,"[""group_stigmatization""]","[""被讥讽的护黑者"", ""作为隐语所指的黑人""]",用户判 2／Racism，未另给理由。按当前个案不增加 others，也不把默字自动升为动物化 3；与 #5615 及个人辱骂增补规则的适用范围另行询问，不改写两例既有裁决。,[],,[],hate,"[""Racism"", ""others""]",ai_note,human_with_ai,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,8732377d904a110c0f4abdb9c63465b6f37385afdd364fcc5fb46ded9f32e0e3,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,True,False,2 / Racism
query:554,我觉得你这扯淡了，我东北人从小班里满族回族朝鲜族锡伯族，见怪不怪，没人专门因为这个欺负你,0,scored,[],"[""所列民族群体""]",反驳因民族身份受欺负的说法，“你这扯淡”在本句指对方说法，未另行贬损人格，参照 #6631／#6989 拟 0／Racism。东北是自身经历地点，不独立增 Region。,[],,[],non-hate,"[""Racism""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,bd282a8360e43238cb2a933d5b83a2ce4a64650ccddbefc48eb4e820dee65a35,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:6037,求个中外哲学家评论幕刃的图,2,scored,"[""group_stigmatization""]","[""被称为幕刃的女性""]",作者直接使用女性辱称寻求评论图，并非讨论这个词的含义，拟 2／Sexism；没有把未提供的图片内容纳入强度。中外、哲学家只是素材来源背景，不另加 Region 或 others。,[],,[],hate,"[""Sexism""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,a73e5f3861e2eeadb00a0b0e58d7910af5cc83392228b196911d1e1e5d1fcbad,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:61,因为种族优势，中国人普遍都很小,null,needs_discussion,[],"[""被评价为普遍很小的中国人""]",种族优势提供种族评价线索，但“小”的比较维度缺失。可能是一般体型描述、轻度挖苦或男性生殖器刻板印象；不能直接由小字补出性别。与 #1815 的特定语境、#924 不额外加种族的边界比较后，严重度及完整 group 待定，倾向污名 2。,"[0, 1, 2]",2,"[""derogation"", ""group_stigmatization""]",,null,ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,dc7c75301de4402deceef5f3543f32fddbe6e90ca08ca47ecc8f9084be2c14b9,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:7244,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,null,needs_discussion,[],"[""上海及被各地称谓指向的人群""]",用多个地域称呼作好听程度比较，外部用例支持爱丁堡指上海；不据未出现场景增 LGBTQ。待区分词语比较 0、实际调侃地域身份 1，或直接使用动物辱称 3；#5365 的谈梗、#528 的明确辱称并不支持仅靠词表决定。,"[0, 1, 3]",1,"[""derogation"", ""dehumanization""]",,"[""Region""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,03266df79af83f3822c53283d39db4dd033b01ec2799a2a918c5a99d9134cb99,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:7285,这说明了女性不受惩罚是吗？,0,scored,[],"[""女性""]",可见文字仅询问女性是否不受惩罚，没有另行认可的污名命题，参照 #6074 拟 0／Sexism。不补出此前事件或讥讽立场。,[],,[],non-hate,"[""Sexism""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,4908498e11b3478eb367bddfdd7f26d71e94924037ff3b17bc2a08e79cb4850a,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:7646,我的好几个贴，都被删除了，会不会是这玩意举报的？,null,needs_discussion,"[""derogation""]","[""被怀疑举报的具体对象""]",将可能的举报者称作这玩意，倾向轻度个人贬称 1／others；是否已达到明确侮辱 2 待校准。参照 #309 的轻度人格贬评，不仅凭物品指称升 3。没有依据新增举报者的性别或族群。,"[1, 2]",1,"[""personal_insult""]",hate,"[""others""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,3d25bc2c3caeb488760751aeb9cbe573475bb938e597376bf69b2529c21ff8f4,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
query:7960,你以为自己很聪明吗？这就好比你要让农民觉醒，不去走进群众，反而当起地主来。你的这套玩意漏洞百出下作至极，快爬吧,2,scored,"[""personal_insult""]","[""被辱骂的受话者""]",除了反驳观点，还直接将对方作法贬为下作至极并叫其快爬，构成明确个人侮辱，拟 2／others。农民和地主主要为行为选择类比，参照 #1224 不把类比本身算成另一身份攻击；others 由实际个人辱骂成立。,[],,[],hate,"[""others""]",ai_note,ai_note,evidence-attack-severity-policy/v1,bf2e4dfa47e38e207de605b5d79361b5d537babcf10677208f82172b061eb4d6,fd6b0c3589d48a03c98c8b48da252ca2eede90889ebcc2bbfbb606fbd16b7bc8,0,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d,False,False,
