category,module,layer,role,metric,view,direction,groups,target_resolved,effect_resolved,aligned,eligible,target_min,target_max,target_abs_min,target_abs_max,effect_min,effect_max,effect_abs_min,effect_abs_max,residual_min,residual_max,residual_abs_min,residual_abs_max,closeness_gain_min,closeness_gain_max,effect_over_target_min,effect_over_target_max
block_benchmark,block,34,pre_answer,C,ab_reverse/answer_sum,K,4,4,4,4,4,12.340879440307617,14.060646057128906,12.340879440307617,14.060646057128906,12.302013397216797,14.047456741333008,12.302013397216797,14.047456741333008,0.013189315795898438,0.03886604309082031,0.013189315795898438,0.03886604309082031,0.9968506261422605,0.9990619694328191,0.9968506261422605,0.9990619694328191
block_benchmark,block,34,pre_answer,C,ab_reverse/answer_sum,R,4,4,4,4,4,12.340879440307617,14.060646057128906,12.340879440307617,14.060646057128906,12.260778427124023,14.014808654785156,12.260778427124023,14.014808654785156,0.04583740234375,0.08010101318359375,0.04583740234375,0.08010101318359375,0.9935092945708578,0.9967400216065812,0.9935092945708578,0.9967400216065812
block_benchmark,block,34,pre_answer,C,ab_reverse/mean_with_eos,K,4,4,4,4,4,4.113626480102539,4.686882019042969,4.113626480102539,4.686882019042969,4.1006711324055996,4.682485580444336,4.1006711324055996,4.682485580444336,0.0043964385986328125,0.012955347696939734,0.0043964385986328125,0.012955347696939734,0.9968506261422605,0.9990619694328191,0.9968506261422606,0.9990619694328191
block_benchmark,block,34,pre_answer,C,ab_reverse/mean_with_eos,R,4,4,4,4,4,4.113626480102539,4.686882019042969,4.113626480102539,4.686882019042969,4.086926142374675,4.671602884928386,4.086926142374675,4.671602884928386,0.015279134114583481,0.026700337727864287,0.015279134114583481,0.026700337727864287,0.9935092945708579,0.9967400216065812,0.9935092945708579,0.9967400216065813
block_benchmark,block,34,pre_answer,C,ab_reverse/total_with_eos,K,4,4,4,4,4,12.340879440307617,14.060646057128906,12.340879440307617,14.060646057128906,12.302013397216797,14.047456741333008,12.302013397216797,14.047456741333008,0.013189315795898438,0.03886604309082031,0.013189315795898438,0.03886604309082031,0.9968506261422605,0.9990619694328191,0.9968506261422605,0.9990619694328191
block_benchmark,block,34,pre_answer,C,ab_reverse/total_with_eos,R,4,4,4,4,4,12.340879440307617,14.060646057128906,12.340879440307617,14.060646057128906,12.260778427124023,14.014808654785156,12.260778427124023,14.014808654785156,0.04583740234375,0.08010101318359375,0.04583740234375,0.08010101318359375,0.9935092945708578,0.9967400216065812,0.9935092945708578,0.9967400216065812
block_benchmark,block,34,pre_answer,C,ncc_fixed_recipient,K,4,4,4,4,4,4.236976877848307,4.448344039916992,4.236976877848307,4.448344039916992,4.226857503255208,4.441932169596354,4.226857503255208,4.441932169596354,0.00641187032063803,0.01011937459309896,0.00641187032063803,0.01011937459309896,0.9976116521555723,0.9985585938805314,0.9976116521555722,0.9985585938805315
block_benchmark,block,34,pre_answer,C,ncc_fixed_recipient,R,4,4,4,4,4,4.236976877848307,4.448344039916992,4.236976877848307,4.448344039916992,4.213767623901368,4.430396143595378,4.213767623901368,4.430396143595378,0.016739527384439956,0.024062474568685044,0.016739527384439956,0.024062474568685044,0.994405726672263,0.9961890527431685,0.9944057266722631,0.9961890527431686
block_benchmark,block,34,pre_answer,C,ncc_loo/empty,K,4,4,4,4,4,4.197339351461426,4.414867759314079,4.197339351461426,4.414867759314079,4.192432831524341,4.410120759557374,4.192432831524341,4.410120759557374,0.004081983272811382,0.005272111567446627,0.004081983272811382,0.005272111567446627,0.9987770248673519,0.9990516112127962,0.9987770248673519,0.9990516112127963
block_benchmark,block,34,pre_answer,C,ncc_loo/empty,R,4,4,4,4,4,4.197339351461426,4.414867759314079,4.197339351461426,4.414867759314079,4.179424137765831,4.398572993433849,4.179424137765831,4.398572993433849,0.013843314828618336,0.02001446111207339,0.013843314828618336,0.02001446111207339,0.9953572325015736,0.9967837093677868,0.9953572325015736,0.9967837093677869
block_benchmark,block,34,pre_answer,C,ncc_loo/lorem,K,4,4,4,4,4,4.1995672680107825,4.406465810636726,4.1995672680107825,4.406465810636726,4.194927272021774,4.4019383963818575,4.194927272021774,4.4019383963818575,0.003844793243431996,0.004983714110977269,0.003844793243431996,0.004983714110977269,0.998843154519461,0.9991058650348305,0.9988431545194612,0.9991058650348302
block_benchmark,block,34,pre_answer,C,ncc_loo/lorem,R,4,4,4,4,4,4.1995672680107825,4.406465810636726,4.1995672680107825,4.406465810636726,4.181947010040043,4.390398110064937,4.181947010040043,4.390398110064937,0.013572500712692781,0.0197296524598225,0.013572500712692781,0.0197296524598225,0.9954202510873411,0.9968436150701371,0.9954202510873412,0.996843615070137
block_benchmark,block,34,pre_answer,C,ncc_loo/mask,K,4,4,4,4,4,4.179162344155806,4.393256516698311,4.179162344155806,4.393256516698311,4.173648851506545,4.38844341722299,4.173648851506545,4.38844341722299,0.004643486601050725,0.005513492649260585,0.004643486601050725,0.005513492649260585,0.9986807182408286,0.9989186504053452,0.9986807182408286,0.9989186504053452
block_benchmark,block,34,pre_answer,C,ncc_loo/mask,R,4,4,4,4,4,4.179162344155806,4.393256516698311,4.179162344155806,4.393256516698311,4.1604683976025045,4.37677342869353,4.1604683976025045,4.37677342869353,0.014524990879085431,0.020261534924566282,0.014524990879085431,0.020261534924566282,0.9952673461475414,0.9966175000922992,0.9952673461475413,0.996617500092299
block_benchmark,block,34,pre_answer,C,ncc_loo/na,K,4,4,4,4,4,4.194460353461867,4.3553010792233415,4.194460353461867,4.3553010792233415,4.192423950192354,4.353307207389898,4.192423950192354,4.353307207389898,0.0010548907278806613,0.002216401834256823,0.0010548907278806613,0.002216401834256823,0.9994846212260275,0.9997516892309333,0.9994846212260275,0.9997516892309333
block_benchmark,block,34,pre_answer,C,ncc_loo/na,R,4,4,4,4,4,4.194460353461867,4.3553010792233415,4.194460353461867,4.3553010792233415,4.179539971105733,4.34197950299247,4.179539971105733,4.34197950299247,0.010570271332389414,0.016885070602987717,0.010570271332389414,0.016885070602987717,0.9960737232521182,0.9975118634239367,0.9960737232521182,0.9975118634239368
block_benchmark,block,34,pre_answer,C,ncc_loo/space,K,4,4,4,4,4,4.201120420397133,4.423360918458271,4.201120420397133,4.423360918458271,4.197054136392676,4.4188895757967375,4.197054136392676,4.4188895757967375,0.0031325434855260376,0.005008456075011505,0.0031325434855260376,0.005008456075011505,0.9988399987607621,0.9992731373250375,0.9988399987607621,0.9992731373250376
block_benchmark,block,34,pre_answer,C,ncc_loo/space,R,4,4,4,4,4,4.201120420397133,4.423360918458271,4.201120420397133,4.423360918458271,4.184050661452638,4.407297228517102,4.184050661452638,4.407297228517102,0.012972978734815177,0.019774363206938927,0.012972978734815177,0.019774363206938927,0.9954200884500848,0.9969898026734543,0.9954200884500848,0.9969898026734542
block_benchmark,block,34,pre_answer,C,ncc_recalibrated,K,4,4,4,4,4,4.194666071121794,4.402528091224232,4.194666071121794,4.402528091224232,4.190236372641155,4.398245221596433,4.190236372641155,4.398245221596433,0.0035402099384318347,0.004777289302509827,0.0035402099384318347,0.004777289302509827,0.9988900906084102,0.9991757588492826,0.9988900906084102,0.9991757588492824
block_benchmark,block,34,pre_answer,C,ncc_recalibrated,R,4,4,4,4,4,4.194666071121794,4.402528091224232,4.194666071121794,4.402528091224232,4.1772209842634105,4.38667910695125,4.1772209842634105,4.38667910695125,0.013317309849515846,0.019544251305466442,0.013317309849515846,0.019544251305466442,0.9954592768614341,0.9968994282865359,0.9954592768614342,0.9968994282865358
block_benchmark,block,34,pre_answer,C,ncc_single/empty,K,4,4,4,4,4,4.172851308186849,4.299196879069011,4.172851308186849,4.299196879069011,4.172268040974935,4.298607508341471,4.172268040974935,4.298607508341471,-0.0008010864257810418,0.0008271535237632383,0.0005832672119141374,0.0008271535237632383,0.9998054493618783,0.9998629114357593,0.9998054493618784,1.0001898911420393
block_benchmark,block,34,pre_answer,C,ncc_single/empty,R,4,4,4,4,4,4.172851308186849,4.299196879069011,4.172851308186849,4.299196879069011,4.159272003173829,4.287310536702474,4.159272003173829,4.287310536702474,0.008734385172526116,0.015588124593099328,0.008734385172526116,0.015588124593099328,0.9963335952763523,0.9979295837227483,0.9963335952763522,0.9979295837227482
block_benchmark,block,34,pre_answer,C,ncc_single/lorem,K,4,4,4,4,4,4.065969340006511,4.302307891845703,4.065969340006511,4.302307891845703,4.067669169108073,4.303839492797851,4.067669169108073,4.303839492797851,-0.0038776397705078264,-0.0009676615397135463,0.0009676615397135463,0.0038776397705078264,0.9990674194712356,0.9997704522795928,1.0002295477204073,1.0009325805287645
block_benchmark,block,34,pre_answer,C,ncc_single/lorem,R,4,4,4,4,4,4.065969340006511,4.302307891845703,4.065969340006511,4.302307891845703,4.054615529378256,4.29224942525228,4.054615529378256,4.29224942525228,0.0060482025146484375,0.013764063517252456,0.0060482025146484375,0.013764063517252456,0.996734902365904,0.9985453945613811,0.9967349023659041,0.9985453945613811
block_benchmark,block,34,pre_answer,C,ncc_single/mask,K,4,4,4,4,4,4.261264165242514,4.438651784261068,4.261264165242514,4.438651784261068,4.261664326985677,4.436482874552409,4.261664326985677,4.436482874552409,-0.000861612955729299,0.0021689097086588782,0.00040016174316394315,0.0021689097086588782,0.9995113584452943,0.9999060931855791,0.9995113584452943,1.0002004265868116
block_benchmark,block,34,pre_answer,C,ncc_single/mask,R,4,4,4,4,4,4.261264165242514,4.438651784261068,4.261264165242514,4.438651784261068,4.248969014485677,4.425229517618815,4.248969014485677,4.425229517618815,0.008542251586914018,0.01668116251627616,0.008542251586914018,0.01668116251627616,0.9962099284642993,0.9980129194693902,0.9962099284642993,0.9980129194693901
block_benchmark,block,34,pre_answer,C,ncc_single/na,K,4,4,4,4,4,4.191977183024089,4.456111653645833,4.191977183024089,4.456111653645833,4.185102971394857,4.449087397257487,4.185102971394857,4.449087397257487,0.006435012817382776,0.00750834147135411,0.006435012817382776,0.00750834147135411,0.9982574374160542,0.9985188416356435,0.9982574374160543,0.9985188416356435
block_benchmark,block,34,pre_answer,C,ncc_single/na,R,4,4,4,4,4,4.191977183024089,4.456111653645833,4.191977183024089,4.456111653645833,4.171923065185547,4.437503051757813,4.171923065185547,4.437503051757813,0.016225051879882546,0.022384897867838704,0.016225051879882546,0.022384897867838704,0.9948048333152185,0.9962654509033627,0.9948048333152185,0.9962654509033627
block_benchmark,block,34,pre_answer,C,ncc_single/space,K,4,4,4,4,4,4.165201314290364,4.301664479573567,4.165201314290364,4.301664479573567,4.159146626790364,4.298259607950847,4.159146626790364,4.298259607950847,0.003404871622721156,0.0060546875000000305,0.003404871622721156,0.0060546875000000305,0.9985463637785701,0.9992084757798082,0.9985463637785701,0.9992084757798084
block_benchmark,block,34,pre_answer,C,ncc_single/space,R,4,4,4,4,4,4.165201314290364,4.301664479573567,4.165201314290364,4.301664479573567,4.146019490559896,4.286925379435222,4.146019490559896,4.286925379435222,0.014739100138345895,0.019181823730468617,0.014739100138345895,0.019181823730468617,0.9953947427067552,0.9965736286015949,0.9953947427067552,0.996573628601595
block_benchmark,block,34,pre_answer,C,original/answer_mean,K,4,4,4,4,4,4.236976877848307,4.448344039916992,4.236976877848307,4.448344039916992,4.226857503255208,4.441932169596354,4.226857503255208,4.441932169596354,0.00641187032063803,0.01011937459309896,0.00641187032063803,0.01011937459309896,0.9976116521555723,0.9985585938805314,0.9976116521555722,0.9985585938805315
block_benchmark,block,34,pre_answer,C,original/answer_mean,R,4,4,4,4,4,4.236976877848307,4.448344039916992,4.236976877848307,4.448344039916992,4.213767623901368,4.430396143595378,4.213767623901368,4.430396143595378,0.016739527384439956,0.024062474568685044,0.016739527384439956,0.024062474568685044,0.994405726672263,0.9961890527431685,0.9944057266722631,0.9961890527431686
block_benchmark,block,34,pre_answer,C,original/answer_sum,K,4,4,4,4,4,13.016891479492188,13.69474983215332,13.016891479492188,13.69474983215332,12.97873306274414,13.670120239257812,12.97873306274414,13.670120239257812,0.024629592895507812,0.038158416748046875,0.024629592895507812,0.038158416748046875,0.9970685461418984,0.9982015302800434,0.9970685461418984,0.9982015302800434
block_benchmark,block,34,pre_answer,C,original/answer_sum,R,4,4,4,4,4,13.016891479492188,13.69474983215332,13.016891479492188,13.69474983215332,12.947263717651367,13.640905380249023,12.947263717651367,13.640905380249023,0.05021858215332031,0.07218742370605469,0.05021858215332031,0.07218742370605469,0.9945352989912098,0.9962875777181343,0.9945352989912098,0.9962875777181343
block_benchmark,block,34,pre_answer,C,original/mean_with_eos,K,4,4,4,4,4,3.1904810269673667,3.350829601287842,3.1904810269673667,3.350829601287842,3.182566483815511,3.34579594930013,3.182566483815511,3.34579594930013,0.005033651987711593,0.007914543151855469,0.005033651987711593,0.007914543151855469,0.9975193260561783,0.9984977893278199,0.9975193260561783,0.9984977893278199
block_benchmark,block,34,pre_answer,C,original/mean_with_eos,R,4,4,4,4,4,3.1904810269673667,3.350829601287842,3.1904810269673667,3.350829601287842,3.1730740865071616,3.337368647257487,3.1730740865071616,3.337368647257487,0.012554645538330078,0.018046855926513672,0.012554645538330078,0.018046855926513672,0.9944277470820159,0.9962058351370592,0.9944277470820159,0.9962058351370592
block_benchmark,block,34,pre_answer,C,original/total_with_eos,K,4,4,4,4,4,13.016891479492188,13.69474983215332,13.016891479492188,13.69474983215332,12.97873306274414,13.670120239257812,12.97873306274414,13.670120239257812,0.024629592895507812,0.038158416748046875,0.024629592895507812,0.038158416748046875,0.9970685461418984,0.9982015302800434,0.9970685461418984,0.9982015302800434
block_benchmark,block,34,pre_answer,C,original/total_with_eos,R,4,4,4,4,4,13.016891479492188,13.69474983215332,13.016891479492188,13.69474983215332,12.947263717651367,13.640905380249023,12.947263717651367,13.640905380249023,0.05021858215332031,0.07218742370605469,0.05021858215332031,0.07218742370605469,0.9945352989912098,0.9962875777181343,0.9945352989912098,0.9962875777181343
block_benchmark,block,34,pre_answer,I,ab_forward/answer_mean,K,4,4,4,4,4,-1.1453218460083008,-0.3991737365722656,0.3991737365722656,1.1453218460083008,-1.146794319152832,-0.3990306854248047,0.3990306854248047,1.146794319152832,-0.0023956298828125,0.0015811920166015625,0.0001430511474609375,0.0023956298828125,0.9942772786090507,0.9996416318651389,0.9942772786090507,1.0014953331715943
block_benchmark,block,34,pre_answer,I,ab_forward/answer_mean,R,4,4,4,4,4,-1.1453218460083008,-0.3991737365722656,0.3991737365722656,1.1453218460083008,-1.1396369934082031,-0.3947334289550781,0.3947334289550781,1.1396369934082031,-0.006549835205078125,-0.0044403076171875,0.0044403076171875,0.006549835205078125,0.9848730612914396,0.9950364584244066,0.9848730612914396,0.9950364584244066
block_benchmark,block,34,pre_answer,I,ab_forward/answer_sum,K,4,4,4,4,4,-2.2906436920166016,-0.7983474731445312,0.7983474731445312,2.2906436920166016,-2.293588638305664,-0.7980613708496094,0.7980613708496094,2.293588638305664,-0.004791259765625,0.003162384033203125,0.000286102294921875,0.004791259765625,0.9942772786090507,0.9996416318651389,0.9942772786090507,1.0014953331715943
block_benchmark,block,34,pre_answer,I,ab_forward/answer_sum,R,4,4,4,4,4,-2.2906436920166016,-0.7983474731445312,0.7983474731445312,2.2906436920166016,-2.2792739868164062,-0.7894668579101562,0.7894668579101562,2.2792739868164062,-0.01309967041015625,-0.008880615234375,0.008880615234375,0.01309967041015625,0.9848730612914396,0.9950364584244066,0.9848730612914396,0.9950364584244066
block_benchmark,block,34,pre_answer,I,ab_forward/mean_with_eos,K,4,4,4,4,4,-0.7635491689046225,-0.2661183675130214,0.2661183675130214,0.7635491689046225,-0.7645295461018882,-0.2660204569498701,0.2660204569498701,0.7645295461018882,-0.001598358154297319,0.0010515848795580318,9.791056315133773e-05,0.001598358154297319,0.9942727483973248,0.9996320788975734,0.9942727483973248,1.0014917229219382
block_benchmark,block,34,pre_answer,I,ab_forward/mean_with_eos,R,4,4,4,4,4,-0.7635491689046225,-0.2661183675130214,0.2661183675130214,0.7635491689046225,-0.7597579956054683,-0.2631556193033857,0.2631556193033857,0.7597579956054683,-0.004367828369141513,-0.0029627482096357127,0.0029627482096357127,0.004367828369141513,0.9848685739280166,0.9950348013545833,0.9848685739280166,0.9950348013545833
block_benchmark,block,34,pre_answer,I,ab_forward/total_with_eos,K,4,4,4,4,4,-2.290647506713867,-0.7983551025390625,0.7983551025390625,2.290647506713867,-2.293588638305664,-0.7980613708496094,0.7980613708496094,2.293588638305664,-0.004795074462890625,0.003154754638671875,0.000293731689453125,0.004795074462890625,0.9942727483973264,0.9996320788975745,0.9942727483973264,1.001491722921937
block_benchmark,block,34,pre_answer,I,ab_forward/total_with_eos,R,4,4,4,4,4,-2.290647506713867,-0.7983551025390625,0.7983551025390625,2.290647506713867,-2.2792739868164062,-0.7894668579101562,0.7894668579101562,2.2792739868164062,-0.013103485107421875,-0.00888824462890625,0.00888824462890625,0.013103485107421875,0.9848685739280197,0.9950348013545841,0.9848685739280197,0.9950348013545841
block_benchmark,block,34,pre_answer,I,ab_reverse/answer_mean,K,4,4,4,4,4,-1.5828971862792969,-1.150136947631836,1.150136947631836,1.5828971862792969,-1.5935382843017578,-1.1574974060058594,1.1574974060058594,1.5935382843017578,0.00673675537109375,0.0122222900390625,0.00673675537109375,0.0122222900390625,0.9920517677002594,0.9943730050813421,1.0056269949186578,1.0079482322997406
block_benchmark,block,34,pre_answer,I,ab_reverse/answer_mean,R,4,4,4,4,4,-1.5828971862792969,-1.150136947631836,1.150136947631836,1.5828971862792969,-1.5804328918457031,-1.1478710174560547,1.1478710174560547,1.5804328918457031,-0.00246429443359375,-0.0021142959594726562,0.0021142959594726562,0.00246429443359375,0.9980298605479575,0.9985543594342466,0.9980298605479575,0.9985543594342466
block_benchmark,block,34,pre_answer,I,ab_reverse/answer_sum,K,4,4,4,4,4,-3.1657943725585938,-2.300273895263672,2.300273895263672,3.1657943725585938,-3.1870765686035156,-2.3149948120117188,2.3149948120117188,3.1870765686035156,0.0134735107421875,0.024444580078125,0.0134735107421875,0.024444580078125,0.9920517677002594,0.9943730050813421,1.0056269949186578,1.0079482322997406
block_benchmark,block,34,pre_answer,I,ab_reverse/answer_sum,R,4,4,4,4,4,-3.1657943725585938,-2.300273895263672,2.300273895263672,3.1657943725585938,-3.1608657836914062,-2.2957420349121094,2.2957420349121094,3.1608657836914062,-0.0049285888671875,-0.0042285919189453125,0.0042285919189453125,0.0049285888671875,0.9980298605479575,0.9985543594342466,0.9980298605479575,0.9985543594342466
block_benchmark,block,34,pre_answer,I,ab_reverse/mean_with_eos,K,4,4,4,4,4,-1.0552647908528647,-0.7667579650878902,0.7667579650878902,1.0552647908528647,-1.0623588562011723,-0.7716649373372393,0.7716649373372393,1.0623588562011723,0.004491170247395981,0.008148193359375,0.004491170247395981,0.008148193359375,0.9920517677002594,0.994373005081342,1.005626994918658,1.0079482322997406
block_benchmark,block,34,pre_answer,I,ab_reverse/mean_with_eos,R,4,4,4,4,4,-1.0552647908528647,-0.7667579650878902,0.7667579650878902,1.0552647908528647,-1.0536219278971353,-0.7652473449707027,0.7652473449707027,1.0536219278971353,-0.0016428629557294627,-0.0014095306396475493,0.0014095306396475493,0.0016428629557294627,0.9980298605479575,0.9985543594342475,0.9980298605479575,0.9985543594342475
block_benchmark,block,34,pre_answer,I,ab_reverse/total_with_eos,K,4,4,4,4,4,-3.1657943725585938,-2.300273895263672,2.300273895263672,3.1657943725585938,-3.1870765686035156,-2.3149948120117188,2.3149948120117188,3.1870765686035156,0.0134735107421875,0.024444580078125,0.0134735107421875,0.024444580078125,0.9920517677002594,0.9943730050813421,1.0056269949186578,1.0079482322997406
block_benchmark,block,34,pre_answer,I,ab_reverse/total_with_eos,R,4,4,4,4,4,-3.1657943725585938,-2.300273895263672,2.300273895263672,3.1657943725585938,-3.1608657836914062,-2.2957420349121094,2.2957420349121094,3.1608657836914062,-0.0049285888671875,-0.0042285919189453125,0.0042285919189453125,0.0049285888671875,0.9980298605479575,0.9985543594342466,0.9980298605479575,0.9985543594342466
block_benchmark,block,34,pre_answer,I,ncc_fixed_recipient,K,4,4,4,4,4,-0.15556208292643237,-0.09642105102539023,0.09642105102539023,0.15556208292643237,-0.15195312500000005,-0.09215291341145793,0.09215291341145793,0.15195312500000005,-0.004268137613932299,-0.0021677652994791796,0.0021677652994791796,0.004268137613932299,0.955734379904152,0.9846772983179931,0.955734379904152,0.9846772983179931
block_benchmark,block,34,pre_answer,I,ncc_fixed_recipient,R,4,4,4,4,4,-0.15556208292643237,-0.09642105102539023,0.09642105102539023,0.15556208292643237,-0.14032745361328103,-0.08085759480794308,0.08085759480794308,0.14032745361328103,-0.015563456217447147,-0.009649912516276338,0.009649912516276338,0.015563456217447147,0.8385886064097261,0.9337790529244002,0.8385886064097261,0.9337790529244002
block_benchmark,block,34,pre_answer,I,ncc_loo/empty,K,4,4,4,4,4,-0.2285032669974154,-0.1027520215452942,0.1027520215452942,0.2285032669974154,-0.22690052734188018,-0.1054605719943924,0.1054605719943924,0.22690052734188018,-0.002340978084146239,0.002708550449098207,0.0016027396555352291,0.002708550449098207,0.973639930306342,0.9929859223607803,0.9860833600803445,1.0263600696936581
block_benchmark,block,34,pre_answer,I,ncc_loo/empty,R,4,4,4,4,4,-0.2285032669974154,-0.1027520215452942,0.1027520215452942,0.2285032669974154,-0.21528246525915606,-0.09767469396768694,0.09767469396768694,0.21528246525915606,-0.013583982791855131,-0.004870652546896004,0.004870652546896004,0.013583982791855131,0.9192459773676229,0.9685612400791188,0.9192459773676229,0.9685612400791188
block_benchmark,block,34,pre_answer,I,ncc_loo/lorem,K,4,4,4,4,4,-0.23460397109667475,-0.09807743510890624,0.09807743510890624,0.23460397109667475,-0.2329824415915153,-0.10072131899781689,0.10072131899781689,0.2329824415915153,-0.0023270925042194746,0.002643883888910653,0.0016215295051594525,0.002643883888910653,0.9730428932406842,0.9930882265224263,0.9867197768981851,1.0269571067593157
block_benchmark,block,34,pre_answer,I,ncc_loo/lorem,R,4,4,4,4,4,-0.23460397109667475,-0.09807743510890624,0.09807743510890624,0.23460397109667475,-0.22137783599285332,-0.09293396320384242,0.09293396320384242,0.22137783599285332,-0.013572126462657153,-0.004974864219287056,0.004974864219287056,0.013572126462657153,0.9225467543454675,0.9673281380091958,0.9225467543454675,0.9673281380091958
block_benchmark,block,34,pre_answer,I,ncc_loo/mask,K,4,4,4,4,4,-0.22873172903134065,-0.09024647978896064,0.09024647978896064,0.22873172903134065,-0.22732591368915825,-0.09302555393513656,0.09302555393513656,0.22732591368915825,-0.0020475039222728197,0.002779074146175925,0.0014058153421823982,0.002779074146175925,0.9692057335347071,0.9938538682493421,0.9877940500663214,1.030794266465293
block_benchmark,block,34,pre_answer,I,ncc_loo/mask,R,4,4,4,4,4,-0.22873172903134065,-0.09024647978896064,0.09024647978896064,0.22873172903134065,-0.21570749010833468,-0.08524374946610716,0.08524374946610716,0.21570749010833468,-0.013289636353123413,-0.004818032096708169,0.004818032096708169,0.013289636353123413,0.9207754211366993,0.9666381982278935,0.9207754211366993,0.9666381982278935
block_benchmark,block,34,pre_answer,I,ncc_loo/na,K,4,4,4,4,4,-0.2427944456880773,-0.0898513218223336,0.0898513218223336,0.2427944456880773,-0.24087844565603836,-0.09113183510736467,0.09113183510736467,0.24087844565603836,-0.0028450453204084125,0.0012805132850310652,0.0008762826865177653,0.0028450453204084125,0.9849497499023092,0.994055425717199,0.9849497499023092,1.0142514685266741
block_benchmark,block,34,pre_answer,I,ncc_loo/na,R,4,4,4,4,4,-0.2427944456880773,-0.0898513218223336,0.0898513218223336,0.2427944456880773,-0.2290751169575438,-0.08333203776857359,0.08333203776857359,0.2290751169575438,-0.014271277486520795,-0.0065192840537600105,0.0065192840537600105,0.014271277486520795,0.924505140974398,0.9556965014382509,0.924505140974398,0.9556965014382509
