schema_version,stratum,n,task,effect,mean,median,q25,q75,positive_fraction,negative_fraction,zero_fraction,missing_reason
general-model-nolabel-paired-cases/v1,gold_non_hate,253,hate,E_remove_without_D_hate_logodds,-0.014211322950280231,0.0019989013671875,-1.0444488525390625,0.9752693176269531,0.5019762845849802,0.4901185770750988,0.007905138339920948,null
general-model-nolabel-paired-cases/v1,gold_non_hate,253,hate,E_S_given_D_hate_logodds,-2.607580267864725,-2.3569297790527344,-4.133995056152344,-0.3177452087402344,0.1976284584980237,0.7944664031620553,0.007905138339920948,null
general-model-nolabel-paired-cases/v1,gold_non_hate,253,hate,I_S_D_hate_logodds,0.8938273328095085,0.881683349609375,-1.9322128295898438,3.5906848907470703,0.6007905138339921,0.391304347826087,0.007905138339920948,null
general-model-nolabel-paired-cases/v1,gold_non_hate,253,group,E_remove_with_D,1.8575592041015625,1.6263923645019531,0.0,3.2859325408935547,0.7470355731225297,0.2450592885375494,0.007905138339920948,null
general-model-nolabel-paired-cases/v1,gold_non_hate,253,group,E_remove_without_D,1.3833896124315828,0.9214115142822266,-0.43074798583984375,3.2428970336914062,0.6798418972332015,0.31225296442687744,0.007905138339920948,null
general-model-nolabel-paired-cases/v1,gold_non_hate,253,group,E_S_given_D,2.3831799020880298,2.238483428955078,-1.0148468017578125,6.14801025390625,0.6640316205533597,0.32806324110671936,0.007905138339920948,null
general-model-nolabel-paired-cases/v1,gold_non_hate,253,group,I_S_D,-0.959523687249587,-1.8954143524169922,-6.341342926025391,4.019420623779297,0.3675889328063241,0.6245059288537549,0.007905138339920948,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,hate,E_remove_with_D,-0.18383213073488266,-0.17954730987548828,-1.1979045867919922,0.6331262588500977,0.4246031746031746,0.5674603174603174,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,hate,E_remove_without_D,0.013064331478542753,-0.006548881530761719,-0.9754409790039062,1.047450065612793,0.4880952380952381,0.503968253968254,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,hate,E_S_given_D,2.612173564850338,2.3675403594970703,0.31009674072265625,4.138323783874512,0.7936507936507936,0.1984126984126984,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,hate,I_S_D,-0.9099187321133084,-0.8997364044189453,-3.605907917022705,1.9284934997558594,0.3888888888888889,0.6031746031746031,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,hate,E_remove_with_D_hate_logodds,0.18383213073488266,0.17954730987548828,-0.6331262588500977,1.1979045867919922,0.5674603174603174,0.4246031746031746,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,hate,E_remove_without_D_hate_logodds,-0.013064331478542753,0.006548881530761719,-1.047450065612793,0.9754409790039062,0.503968253968254,0.4880952380952381,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,hate,E_S_given_D_hate_logodds,-2.612173564850338,-2.3675403594970703,-4.138323783874512,-0.31009674072265625,0.1984126984126984,0.7936507936507936,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,hate,I_S_D_hate_logodds,0.9099187321133084,0.8997364044189453,-1.9284934997558594,3.605907917022705,0.6031746031746031,0.3888888888888889,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,group,E_remove_with_D,1.8805861397395058,1.645573616027832,0.00739288330078125,3.3263134956359863,0.75,0.24206349206349206,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,group,E_remove_without_D,1.4161163436041937,0.9286642074584961,-0.39965152740478516,3.2442846298217773,0.6825396825396826,0.30952380952380953,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,group,E_S_given_D,2.443300239623539,2.2400312423706055,-1.0090618133544922,6.174795150756836,0.6666666666666666,0.3253968253968254,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_0,252,group,I_S_D,-0.9858543910677471,-1.9291391372680664,-6.399541854858398,3.6063947677612305,0.36507936507936506,0.626984126984127,0.007936507936507936,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,hate,E_remove_with_D,0.5399613671186494,0.508880615234375,-0.12860918045043945,1.2933988571166992,0.7164634146341463,0.2804878048780488,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,hate,E_remove_without_D,-0.21848479131372964,-0.18860530853271484,-1.10723876953125,0.7337274551391602,0.4451219512195122,0.551829268292683,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,hate,E_S_given_D,-1.7400593350573283,-1.499490737915039,-2.806818962097168,-0.4260540008544922,0.1676829268292683,0.8292682926829268,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,hate,I_S_D,-0.3983006768110322,-0.6440420150756836,-3.834920883178711,2.6837782859802246,0.43902439024390244,0.5579268292682927,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,hate,E_remove_with_D_hate_logodds,0.5383556586940114,0.508880615234375,-0.13923120498657227,1.2933988571166992,0.7134146341463414,0.28353658536585363,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,hate,E_remove_without_D_hate_logodds,-0.2203338960321938,-0.19218158721923828,-1.10723876953125,0.7337274551391602,0.4420731707317073,0.5548780487804879,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,hate,E_S_given_D_hate_logodds,-1.7489012218103177,-1.499490737915039,-2.806818962097168,-0.438936710357666,0.16463414634146342,0.8323170731707317,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,hate,I_S_D_hate_logodds,-0.41757631883388613,-0.7795276641845703,-3.834920883178711,2.6760053634643555,0.43597560975609756,0.5609756097560976,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,group,E_remove_with_D,-0.047975487825347156,-0.4769172668457031,-3.0116395950317383,1.972170352935791,0.4268292682926829,0.5701219512195121,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,group,E_remove_without_D,-2.207791944829429,-1.9134483337402344,-5.313186168670654,1.0804519653320312,0.3384146341463415,0.6585365853658537,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,group,E_S_given_D,-0.14621418278391768,-0.46216297149658203,-4.406373500823975,3.4487361907958984,0.45121951219512196,0.5457317073170732,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_1,328,group,I_S_D,1.2405610724193294,2.0377206802368164,-4.962314605712891,8.664514064788818,0.5853658536585366,0.4115853658536585,0.003048780487804878,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,hate,E_remove_with_D,0.9204974704318576,0.9965877532958984,0.18865203857421875,1.6024370193481445,0.7936507936507936,0.20634920634920634,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,hate,E_remove_without_D,-0.24964480929904515,-0.25421905517578125,-0.9408473968505859,0.45502662658691406,0.3968253968253968,0.6031746031746031,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,hate,E_S_given_D,-1.754356929234096,-1.8575592041015625,-3.1171817779541016,-0.3348112106323242,0.1746031746031746,0.8253968253968254,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,hate,I_S_D,-1.3072388664124504,-1.2266693115234375,-3.848339080810547,0.4731569290161133,0.2857142857142857,0.7142857142857143,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,hate,E_remove_with_D_hate_logodds,0.9204974704318576,0.9965877532958984,0.18865203857421875,1.6024370193481445,0.7936507936507936,0.20634920634920634,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,hate,E_remove_without_D_hate_logodds,-0.24964480929904515,-0.25421905517578125,-0.9408473968505859,0.45502662658691406,0.3968253968253968,0.6031746031746031,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,hate,E_S_given_D_hate_logodds,-1.754356929234096,-1.8575592041015625,-3.1171817779541016,-0.3348112106323242,0.1746031746031746,0.8253968253968254,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,hate,I_S_D_hate_logodds,-1.3072388664124504,-1.2266693115234375,-3.848339080810547,0.4731569290161133,0.2857142857142857,0.7142857142857143,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,group,E_remove_with_D,-1.4809129200284443,-1.7951583862304688,-4.243717193603516,2.345043182373047,0.4126984126984127,0.5873015873015873,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,group,E_remove_without_D,1.2888050987606956,-0.8521728515625,-6.066476821899414,8.712302207946777,0.47619047619047616,0.5238095238095238,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,group,E_S_given_D,-1.01786132085891,-0.7733688354492188,-5.398956298828125,2.846769332885742,0.4603174603174603,0.5396825396825397,0.0,null
general-model-nolabel-paired-cases/v1,gold_group_2plus,63,group,I_S_D,-4.276838787018307,-4.834346771240234,-9.516165733337402,1.109476089477539,0.31746031746031744,0.6825396825396826,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,hate,E_remove_with_D,0.7388241069833028,0.7889070510864258,0.07265472412109375,1.574808120727539,0.7628865979381443,0.23711340206185566,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,hate,E_remove_without_D,-0.15287450416800902,-0.206787109375,-0.9772019386291504,0.49475860595703125,0.422680412371134,0.5773195876288659,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,hate,E_S_given_D,-1.4701162810178148,-1.459432601928711,-2.6123099327087402,-0.2918553352355957,0.17010309278350516,0.8298969072164949,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,hate,I_S_D,-3.23652554541519,-3.2796459197998047,-5.394242763519287,-0.6344752311706543,0.18556701030927836,0.8144329896907216,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,hate,E_remove_with_D_hate_logodds,0.7388241069833028,0.7889070510864258,0.07265472412109375,1.574808120727539,0.7628865979381443,0.23711340206185566,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,hate,E_remove_without_D_hate_logodds,-0.15287450416800902,-0.206787109375,-0.9772019386291504,0.49475860595703125,0.422680412371134,0.5773195876288659,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,hate,E_S_given_D_hate_logodds,-1.4701162810178148,-1.459432601928711,-2.6123099327087402,-0.2918553352355957,0.17010309278350516,0.8298969072164949,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,hate,I_S_D_hate_logodds,-3.23652554541519,-3.2796459197998047,-5.394242763519287,-0.6344752311706543,0.18556701030927836,0.8144329896907216,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,group,E_remove_with_D,0.4715854015546976,-0.36657047271728516,-3.084399700164795,4.316567420959473,0.4484536082474227,0.5515463917525774,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,group,E_remove_without_D,-1.4410952341925238,-1.7835941314697266,-6.351071357727051,2.7203898429870605,0.36082474226804123,0.6391752577319587,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,group,E_S_given_D,1.2694588887322809,0.6710214614868164,-3.259718894958496,7.0597686767578125,0.5567010309278351,0.44329896907216493,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_hate,194,group,I_S_D,-2.7901740418267003,-2.5934228897094727,-9.256144523620605,4.169621467590332,0.41237113402061853,0.5876288659793815,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,hate,E_remove_with_D,-0.796346927511281,-0.9335079193115234,-1.7279090881347656,-0.10062408447265625,0.2413793103448276,0.7586206896551724,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,hate,E_remove_without_D,-0.438275172792632,-0.28658294677734375,-1.5357017517089844,1.1472320556640625,0.3793103448275862,0.6206896551724138,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,hate,E_S_given_D,0.28514322741278286,0.4174156188964844,-1.018035888671875,2.266223907470703,0.5517241379310345,0.4482758620689655,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,hate,I_S_D,1.063110483103785,1.9272537231445312,-0.9469718933105469,3.353992462158203,0.6206896551724138,0.3793103448275862,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,hate,E_remove_with_D_hate_logodds,0.796346927511281,0.9335079193115234,0.10062408447265625,1.7279090881347656,0.7586206896551724,0.2413793103448276,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,hate,E_remove_without_D_hate_logodds,0.438275172792632,0.28658294677734375,-1.1472320556640625,1.5357017517089844,0.6206896551724138,0.3793103448275862,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,hate,E_S_given_D_hate_logodds,-0.28514322741278286,-0.4174156188964844,-2.266223907470703,1.018035888671875,0.4482758620689655,0.5517241379310345,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,hate,I_S_D_hate_logodds,-1.063110483103785,-1.9272537231445312,-3.353992462158203,0.9469718933105469,0.3793103448275862,0.6206896551724138,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,group,E_remove_with_D,2.849129117768386,2.2638626098632812,-0.5963115692138672,4.587093353271484,0.7241379310344828,0.27586206896551724,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,group,E_remove_without_D,1.7235557293069774,1.5158958435058594,-0.805633544921875,5.168390274047852,0.6551724137931034,0.3448275862068966,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,group,E_S_given_D,-3.7880693632980873,-2.042905807495117,-5.167585372924805,2.630674362182617,0.3793103448275862,0.6206896551724138,0.0,null
general-model-nolabel-paired-cases/v1,Lq_hit__gold_non_hate,29,group,I_S_D,5.847184279869342,2.14971923828125,-6.574138641357422,14.773630142211914,0.5862068965517241,0.41379310344827586,0.0,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,hate,E_remove_with_D,0.4668543679373605,0.3658580780029297,-0.1988515853881836,1.1584320068359375,0.6938775510204082,0.3010204081632653,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,hate,E_remove_without_D,-0.29610323419376294,-0.18340682983398438,-1.2305498123168945,0.8195476531982422,0.4489795918367347,0.5459183673469388,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,hate,E_S_given_D,-2.028119690564214,-1.7801313400268555,-3.232088088989258,-0.587679386138916,0.16326530612244897,0.8316326530612245,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,hate,I_S_D,2.1006432650040607,1.5523138046264648,-1.2283892631530762,5.36699104309082,0.6377551020408163,0.35714285714285715,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,hate,E_remove_with_D_hate_logodds,0.4668543679373605,0.3658580780029297,-0.1988515853881836,1.1584320068359375,0.6938775510204082,0.3010204081632653,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,hate,E_remove_without_D_hate_logodds,-0.29610323419376294,-0.18340682983398438,-1.2305498123168945,0.8195476531982422,0.4489795918367347,0.5459183673469388,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,hate,E_S_given_D_hate_logodds,-2.028119690564214,-1.7801313400268555,-3.232088088989258,-0.587679386138916,0.16326530612244897,0.8316326530612245,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,hate,I_S_D_hate_logodds,2.1006432650040607,1.5523138046264648,-1.2283892631530762,5.36699104309082,0.6377551020408163,0.35714285714285715,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,group,E_remove_with_D,-1.0029378229258012,-0.8140907287597656,-3.304131507873535,1.298050880432129,0.4030612244897959,0.5918367346938775,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,group,E_remove_without_D,-1.8190041561515964,-1.8543853759765625,-4.856855392456055,1.3938403129577637,0.3622448979591837,0.6326530612244898,0.00510204081632653,null
general-model-nolabel-paired-cases/v1,Lq_no_hit__gold_hate,196,group,E_S_given_D,-1.7632214001246862,-1.8512706756591797,-5.33273983001709,1.8179264068603516,0.3520408163265306,0.6428571428571429,0.00510204081632653,null
