family,task,label,score_mode,metric,cell,stratum,n,mean,median,p05,p95,q25,q75,iqr,min,max,status,error_bound,raw_sign,direction,positive_query_count,negative_query_count,unresolved_query_count,positive_query_fraction,negative_query_fraction,unresolved_query_fraction,ci95_low,ci95_high
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,gold_size_1,328,0.21366616490590998,0.09948822805007362,0.0002234232709205922,0.6787522458360061,0.013085051666664987,0.3776347823430464,0.3645497306763814,3.203283211077899e-06,0.6931008765630857,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,gold_size_2plus,63,0.28258406489683585,0.18329223457857735,0.00741616455831624,0.6881974760835344,0.056093066303369216,0.5027249020154991,0.44663183571212994,0.0005411153138542361,0.6930664562454032,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,gold_size_2_appendix,56,0.2937366412894507,0.2285462968679705,0.007092039300572966,0.6818260265376375,0.06062467940619623,0.5276960010274148,0.46707132162121856,0.0005411153138542361,0.6930664562454032,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,gold_size_3_appendix,7,0.19336345375591707,0.07469526931106497,0.024400950092103274,0.5956851683050516,0.0512401883840044,0.23531172243963117,0.18407153405562676,0.016565604994607918,0.6891794803384754,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,all,643,0.07414164164285157,0.0029270700089676937,8.429886948820897e-07,0.47868923764817195,6.968104194372445e-05,0.03940910876507375,0.03933942772313003,1.5928826824773478e-08,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,lex_hit,223,0.10104777286051465,0.019170461019700265,5.507443722906789e-06,0.5731909394038386,0.0014436277663286239,0.09441414532088717,0.09297051755455854,1.818345759981158e-07,0.9728197257807423,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,lex_no_hit,420,0.05985576721061619,0.0009362929869993449,4.6852994751938974e-07,0.4103315058141454,1.9340530281577856e-05,0.01629610333825948,0.0162767628079779,1.5928826824773478e-08,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,gold_size_0,252,0.008409603313386301,9.872777175677516e-05,1.8290942926811934e-07,0.028245675083481952,4.7936750599375865e-06,0.0012847079100623475,0.00127991423500241,1.5928826824773478e-08,0.9470278444990607,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,gold_size_1,328,0.10165049884285252,0.013438750258449577,4.676131619154961e-06,0.6113057252269779,0.001112250796304532,0.09827164584236069,0.09715939504605615,1.800777942650464e-07,0.9974971797258545,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,gold_size_2plus,63,0.19384907810991406,0.05880336317460192,0.0018572922030338642,0.8614021080323911,0.008723769633386738,0.28241543577944717,0.27369166614606044,1.9481691866515544e-05,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,gold_size_2_appendix,56,0.2085686098087609,0.057641171259776414,0.0017459651910022437,0.878901987871541,0.008140295349520977,0.37245247567302653,0.36431218032350554,1.9481691866515544e-05,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,gold_size_3_appendix,7,0.07609282451913925,0.06465510318938683,0.017965930693282055,0.1849546205526585,0.035666563981943566,0.07925900342577594,0.04359243944383237,0.012629324844980578,0.2255142087841683,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CL,all,643,0.14515441759488978,0.007878674458544265,1.1594229530175596e-06,0.8276385691431332,0.00010540420887860329,0.14666181933275296,0.14655641512387435,1.5928826824773478e-08,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CL,lex_hit,223,0.30580658423791635,0.18975675472933332,0.00043727365699062956,0.9343978175314365,0.03044500592365295,0.557892357128301,0.527447351204648,5.595622282326931e-07,0.9957005997974683,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CL,lex_no_hit,420,0.05985576721061619,0.0009362929869993449,4.6852994751938974e-07,0.4103315058141454,1.9340530281577856e-05,0.01629610333825948,0.0162767628079779,1.5928826824773478e-08,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CL,gold_size_0,252,0.024923864890092084,9.872777175677516e-05,1.8290942926811934e-07,0.05552969962644736,4.7936750599375865e-06,0.001905302840750839,0.0019005091656909014,1.5928826824773478e-08,0.9470278444990607,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CL,gold_size_1,328,0.2090156528878587,0.04536733532814418,2.751428156027883e-05,0.9200810938205947,0.004003553150409915,0.30547985032088465,0.30147629717047475,1.800777942650464e-07,0.9974971797258545,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CL,gold_size_2plus,63,0.29359273673005215,0.2208120239652407,0.005417258102186952,0.9289307477372476,0.03800254462812773,0.44339058592000125,0.4053880412918735,0.0004329210801338236,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CL,gold_size_2_appendix,56,0.2976208079620288,0.22045506450661903,0.007194947692889456,0.9461011575294175,0.038320761537296764,0.44258917983975643,0.4042684183024597,0.0004329210801338236,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CL,gold_size_3_appendix,7,0.26136816687423814,0.24370078923675798,0.01005860761742032,0.5879635276733383,0.06036679617589403,0.4375713173034246,0.37720452112753056,0.001333149022320956,0.5886670029019507,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,all,643,0.645335668345561,0.8772863632448377,0.0003321512333126337,0.993885211569776,0.16939416108841499,0.9735624681545092,0.8041683070660942,1.3486422986473233e-06,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,lex_hit,223,0.7826458483371809,0.9514639351623704,0.03635641764195428,0.993634472307511,0.7069904752533067,0.9801382027174721,0.2731477274641654,7.836741996168849e-06,0.9981843699616605,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,lex_no_hit,420,0.5724305013500104,0.7885462307897251,7.463397521921205e-05,0.9939093376476538,0.04193896666172714,0.9637356696618951,0.9217967030001679,1.3486422986473233e-06,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,gold_size_0,252,0.41038813941507596,0.1862337008459395,2.3283852064020466e-05,0.9826752494462219,0.007942701234705338,0.9109355728265403,0.902992871591835,1.3486422986473233e-06,0.9985950733764456,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,gold_size_1,328,0.7993078922799268,0.9521110177992254,0.05216425844926863,0.9952647582344064,0.7691301362450857,0.9847858867850592,0.21565575053997343,7.836741996168849e-06,0.9987249646854423,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,gold_size_2plus,63,0.7834926181869936,0.9233232199534871,0.054381652081707026,0.9888777351487789,0.7782999898389673,0.9728546668026095,0.19455467696364215,0.0019461021805986416,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,gold_size_2_appendix,56,0.7788522999791498,0.9255244455612954,0.048570806558218986,0.9896139738853004,0.7763971269048895,0.972831723221519,0.19643459631662952,0.0019461021805986416,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,gold_size_3_appendix,7,0.8206151638497443,0.912175833459473,0.4066654831493932,0.9772102989118417,0.8367330910139898,0.9656190646252932,0.12888597361130338,0.24870663930366815,0.9787193629065031,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLD,all,643,0.6238838054218186,0.8217204695638535,0.00042550889834181175,0.9936135529215093,0.15793329111597149,0.9684584170232242,0.8105251259072528,1.3486422986473233e-06,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLD,lex_hit,223,0.7207913736288117,0.8551102265820051,0.07299118268044341,0.9929301697548211,0.5697832041223629,0.9757092745600271,0.40592607043766415,0.0026511903031204826,0.9992215082960725,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLD,lex_no_hit,420,0.5724305013500104,0.7885462307897251,7.463397521921205e-05,0.9939093376476538,0.04193896666172714,0.9637356696618951,0.9217967030001679,1.3486422986473233e-06,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLD,gold_size_0,252,0.41676083186748547,0.20130002512839018,2.3283852064020466e-05,0.9848082251836333,0.009137969314969309,0.9054869727209072,0.8963490034059378,1.3486422986473233e-06,0.9985950733764456,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLD,gold_size_1,328,0.7714405417958209,0.9275351647562408,0.06117758978370383,0.9949566609121477,0.7436388166137559,0.9841569177358084,0.24051810112205252,4.905666941487661e-05,0.9992215082960725,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLD,gold_size_2plus,63,0.6841438023268853,0.779107564605166,0.0874250707245047,0.9907776772758686,0.5389887999915665,0.9578911375402034,0.4189023375486369,0.00629899289939815,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLD,gold_size_2_appendix,56,0.6797519704149452,0.7703022447795874,0.07610698876055039,0.9913859084851171,0.542944536521577,0.9589427530500794,0.41599821652850233,0.00629899289939815,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLD,gold_size_3_appendix,7,0.7192784576224039,0.9177421676344334,0.2264081963377281,0.9749692879267012,0.5248586870694119,0.9396245352476986,0.41476584817828677,0.205805456761295,0.9824351343268785,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PL,all,643,0.03998650116101069,9.30035678566897e-05,2.486519428663957e-07,0.21667265159732432,4.120136041633484e-06,0.004795930184732667,0.0047918100486910335,1.5928826824773478e-08,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PL,lex_hit,223,0.002564565103457753,5.692393509370496e-06,2.1388252455356608e-07,0.0023936633413325628,1.4940767943932864e-06,7.292958364933208e-05,7.14355068549388e-05,4.8100753020580054e-08,0.4168893726976731,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PL,lex_no_hit,420,0.05985576721061619,0.0009362929869993449,4.6852994751938974e-07,0.4103315058141454,1.9340530281577856e-05,0.01629610333825948,0.0162767628079779,1.5928826824773478e-08,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PL,gold_size_0,252,0.0067494995500708595,3.0047432977149724e-05,1.5008937691701876e-07,0.016708817771053253,2.520217978134501e-06,0.0005326391100337096,0.0005301188920555751,1.5928826824773478e-08,0.9470278444990607,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PL,gold_size_1,328,0.0525789248015243,0.0001481831417773759,3.2214999671876944e-07,0.2735882632842119,4.579949468376071e-06,0.012174493709111313,0.012169913759642936,4.8100753020580054e-08,0.9974971797258545,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PL,gold_size_2plus,63,0.10737395277796902,0.00043358849600095,1.7992059246293529e-06,0.6782809422329155,1.965538072446046e-05,0.03548677305484277,0.03546711767411831,1.5472301236741488e-07,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PL,gold_size_2_appendix,56,0.11860973995560904,0.0005336275520065624,1.600582056832977e-06,0.7173182029036022,1.926762438308606e-05,0.03625305421333215,0.03623378658894907,1.5472301236741488e-07,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PL,gold_size_3_appendix,7,0.01748765535684879,0.0004045755921524205,7.156750569684301e-06,0.0723463102438574,7.043947840549417e-05,0.015775114434316513,0.01570467495591102,2.322734542531839e-06,0.09031558134580256,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,all,643,0.11778549641445553,0.00737428153814074,1.992569400098735e-06,0.7268325647361077,0.00020199579855488848,0.08974977906762999,0.0895477832690751,3.3963513960199017e-08,0.9930906542823896,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,lex_hit,223,0.1798364493505683,0.02955776237887639,1.2053816573303192e-05,0.8295757631729676,0.0032414986333985955,0.23679712410086967,0.23355562546747108,1.9470754712465858e-07,0.9725912938521668,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,lex_no_hit,420,0.08483939521266232,0.0020474376056642796,1.6673600269092625e-06,0.5475972943521267,7.210217846320496e-05,0.044089700823416525,0.04401759864495332,3.3963513960199017e-08,0.9930906542823896,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,gold_size_0,252,0.035641096100018206,0.00026725192998365674,4.622760601689563e-07,0.24088188421324136,2.001825867550487e-05,0.00840739120259856,0.008387372943923055,3.3963513960199017e-08,0.8312284223205036,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,gold_size_1,328,0.17082739267554944,0.024922666211495786,1.8839830076162083e-05,0.8296670276172561,0.0017858797987974422,0.21035164898018732,0.2085657691813899,1.9470754712465858e-07,0.9930906542823896,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,gold_size_2plus,63,0.17020846317000157,0.044925095504857196,0.000930652565674812,0.6615919390778789,0.010027062105355908,0.23474525682404124,0.22471819471868532,4.9590431949710366e-05,0.9049756311009782,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,gold_size_2_appendix,56,0.17856907909865224,0.06142083905526492,0.0008830013818768988,0.6691330041466508,0.011028655690594193,0.2616954260646832,0.250666770374089,4.9590431949710366e-05,0.9049756311009782,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,gold_size_3_appendix,7,0.1033235357407967,0.014243051393373613,0.0038033978338216094,0.4187751926196648,0.009015375519546159,0.0720655741113079,0.06305019859176174,0.0023488464377376295,0.5445109530927577,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/gold/rank,C0,all,643,1.5614307931570761,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/gold/rank,C0,lex_hit,223,1.8071748878923768,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,defined,,,,,,,,,,,
