family,task,label,score_mode,metric,cell,stratum,n,mean,median,p05,p95,q25,q75,iqr,min,max,status,error_bound,raw_sign,direction,positive_query_count,negative_query_count,unresolved_query_count,positive_query_fraction,negative_query_fraction,unresolved_query_fraction,ci95_low,ci95_high
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D,lex_no_hit,420,7.206268097105481,7.076920509338379,1.3317068099975586,14.114403533935532,4.498658180236816,9.556650638580322,5.057992458343506,-2.8955764770507812,18.82923126220703,defined,0.002685546875,1,positive,409,11,0,0.9738095238095238,0.02619047619047619,0.0,6.84543684550694,7.565615846656617
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D,gold_size_0,252,7.550125833541628,7.450981140136719,1.5620452880859377,14.524398612976073,4.871935844421387,9.85940933227539,4.987473487854004,-2.174652099609375,18.15837287902832,defined,0.002685546875,1,positive,246,6,0,0.9761904761904762,0.023809523809523808,0.0,7.09109015521549,8.02791684260444
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D,gold_size_1,328,7.156404972076416,6.8279266357421875,1.1918280601501465,14.23843374252319,4.491642475128174,9.458374977111816,4.966732501983643,-1.5509586334228516,19.036819458007812,defined,0.002685546875,1,positive,321,7,0,0.9786585365853658,0.021341463414634148,0.0,6.753524831155451,7.57054821558115
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D,gold_size_2plus,63,4.713813751462906,4.480083465576172,0.398286247253418,9.251942253112793,2.92508602142334,6.690685272216797,3.765599250793457,-2.8955764770507812,9.805107116699219,defined,0.002685546875,1,positive,60,3,0,0.9523809523809523,0.047619047619047616,0.0,4.009164065406436,5.3962971384563145
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D,gold_size_2_appendix,56,4.677829606192453,4.428255081176758,-0.023580551147460938,9.308950901031494,2.9011855125427246,6.943938255310059,4.042752742767334,-2.8955764770507812,9.805107116699219,defined,0.002685546875,1,positive,53,3,0,0.9464285714285714,0.05357142857142857,0.0,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D,gold_size_3_appendix,7,5.001686913626535,5.062263488769531,2.4986419677734375,6.565519905090332,4.280124664306641,6.3812408447265625,2.101116180419922,2.0489578247070312,6.577856063842773,defined,0.002685546875,1,positive,7,0,0,1.0,0.0,0.0,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LD,all,643,6.926447122315782,6.5065460205078125,1.1935508728027344,14.437301254272459,4.303313255310059,9.274115562438965,4.970802307128906,-2.8955764770507812,19.461267471313477,defined,0.002685546875,1,positive,623,20,0,0.968895800933126,0.03110419906687403,0.0,6.622963552415649,7.235039673474491
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LD,lex_hit,223,6.399430039752224,5.592695236206055,0.5277610778808599,14.956043052673325,3.676018714904785,8.56149959564209,4.885480880737305,-2.336179733276367,19.461267471313477,defined,0.002685546875,1,positive,214,9,0,0.9596412556053812,0.04035874439461883,0.0,5.8658697964364634,6.954201352328997
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LD,lex_no_hit,420,7.206268097105481,7.076920509338379,1.3317068099975586,14.114403533935532,4.498658180236816,9.556650638580322,5.057992458343506,-2.8955764770507812,18.82923126220703,defined,0.002685546875,1,positive,409,11,0,0.9738095238095238,0.02619047619047619,0.0,6.84543684550694,7.565615846656617
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LD,gold_size_0,252,7.617651046268524,7.516448974609375,1.7112607955932617,14.63477268218994,4.856218338012695,9.863022327423096,5.0068039894104,-2.174652099609375,19.461267471313477,defined,0.002685546875,1,positive,247,5,0,0.9801587301587301,0.01984126984126984,0.0,7.145602748696766,8.101427848566146
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LD,gold_size_1,328,6.949937884400531,6.385112762451172,1.1580616950988774,14.228261280059813,4.36352014541626,9.132198333740234,4.768678188323975,-1.7398605346679688,19.360441207885742,defined,0.002685546875,1,positive,318,10,0,0.9695121951219512,0.03048780487804878,0.0,6.533854349066572,7.36805388447715
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LD,gold_size_2plus,63,4.039330315968347,3.686655044555664,-1.860117721557617,8.941692543029784,2.169154167175293,5.829751968383789,3.660597801208496,-2.8955764770507812,11.925891876220703,defined,0.002685546875,1,positive,58,5,0,0.9206349206349206,0.07936507936507936,0.0,3.276534512686351,4.788258457940722
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LD,gold_size_2_appendix,56,3.995335374559675,3.657613754272461,-2.0787854194641113,9.05835485458374,2.0822882652282715,6.1418633460998535,4.059575080871582,-2.8955764770507812,11.925891876220703,defined,0.002685546875,1,positive,51,5,0,0.9107142857142857,0.08928571428571429,0.0,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LD,gold_size_3_appendix,7,4.391289847237723,5.08030891418457,2.4303213119506837,6.18188419342041,3.278265953063965,5.170928001403809,1.8926620483398438,2.182476043701172,6.577856063842773,defined,0.002685546875,1,positive,7,0,0,1.0,0.0,0.0,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LxD,all,643,-1.1197711357247218,0.0,-6.4414873123168945,0.0,-1.6448259353637695,0.0,1.6448259353637695,-19.172683715820312,9.457172393798828,defined,0.00537109375,-1,negative,29,194,420,0.04510108864696734,0.30171073094867806,0.6531881804043546,-1.3111023731587648,-0.9333125692874795
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LxD,lex_hit,223,-3.228757131260072,-3.1423568725585938,-7.845206069946289,1.4782215118408202,-5.269125938415527,-1.4612998962402344,3.807826042175293,-19.172683715820312,9.457172393798828,defined,0.00537109375,-1,negative,29,194,0,0.13004484304932734,0.8699551569506726,0.0,-3.6457037857295154,-2.7892032674609815
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LxD,lex_no_hit,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defined,0.00537109375,0,numerically_unresolved,0,0,420,0.0,0.0,1.0,0.0,0.0
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LxD,gold_size_0,252,-0.20648282671731616,0.0,-2.044954490661621,0.0,0.0,0.0,0.0,-8.149040222167969,9.457172393798828,defined,0.00537109375,-1,negative,6,23,223,0.023809523809523808,0.09126984126984126,0.8849206349206349,-0.3839159411097329,-0.026527604602632135
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LxD,gold_size_1,328,-1.678996057045169,0.0,-7.2603741645812985,0.5126926422119115,-3.181504249572754,0.0,3.181504249572754,-19.172683715820312,3.9020767211914062,defined,0.00537109375,-1,negative,20,134,174,0.06097560975609756,0.40853658536585363,0.5304878048780488,-1.9929333018093573,-1.3741714779923602
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LxD,gold_size_2plus,63,-1.8614041464669364,-1.3825397491455078,-6.716661071777343,0.0,-3.2345752716064453,0.0,3.2345752716064453,-7.025728225708008,4.018590927124023,defined,0.00537109375,-1,negative,3,37,23,0.047619047619047616,0.5873015873015873,0.36507936507936506,-2.4523234988015794,-1.2863001149798199
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LxD,gold_size_2_appendix,56,-1.9090559141976493,-1.3530139923095703,-6.503762245178223,0.0,-3.1916818618774414,0.0,3.1916818618774414,-7.025728225708008,1.3517436981201172,defined,0.00537109375,-1,negative,2,33,21,0.03571428571428571,0.5892857142857143,0.375,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,LxD,gold_size_3_appendix,7,-1.4801900046212333,-1.386911392211914,-5.963804817199707,2.8130136489868134,-3.1191864013671875,0.0,3.1191864013671875,-6.754636764526367,4.018590927124023,defined,0.00537109375,-1,negative,1,4,2,0.14285714285714285,0.5714285714285714,0.2857142857142857,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,L_given_D,all,643,-0.14494138038362353,0.0,-2.2685001373291014,0.8725917816162108,0.0,0.0,0.0,-4.445423126220703,9.033914566040039,defined,0.002685546875,-1,negative,81,142,420,0.12597200622083982,0.2208398133748056,0.6531881804043546,-0.23155641481627942,-0.056239299492368854
contrast,hate,hate,answer_sum,answer_sum/margin/hate,L_given_D,lex_hit,223,-0.4179251461285647,-0.46574974060058594,-3.1216169357299806,2.7027614593505835,-1.4846057891845703,0.4445972442626953,1.9292030334472656,-4.445423126220703,9.033914566040039,defined,0.002685546875,-1,negative,81,142,0,0.3632286995515695,0.6367713004484304,0.0,-0.6624113976688129,-0.16155847925776332
contrast,hate,hate,answer_sum,answer_sum/margin/hate,L_given_D,lex_no_hit,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defined,0.002685546875,0,numerically_unresolved,0,0,420,0.0,0.0,1.0,0.0,0.0
contrast,hate,hate,answer_sum,answer_sum/margin/hate,L_given_D,gold_size_0,252,0.06752521272689577,0.0,-0.05936107635498042,0.35449476242065314,0.0,0.0,0.0,-2.2255191802978516,9.033914566040039,defined,0.002685546875,1,positive,15,14,223,0.05952380952380952,0.05555555555555555,0.8849206349206349,-0.017834459410773384,0.16856124457858843
contrast,hate,hate,answer_sum,answer_sum/margin/hate,L_given_D,gold_size_1,328,-0.20646708767588545,0.0,-2.579438591003418,1.255458259582516,-0.33559417724609375,0.0,0.33559417724609375,-4.445423126220703,6.408956527709961,defined,0.002685546875,-1,negative,57,97,174,0.17378048780487804,0.29573170731707316,0.5304878048780488,-0.3398860054772075,-0.07333539506284202
contrast,hate,hate,answer_sum,answer_sum/margin/hate,L_given_D,gold_size_2plus,63,-0.6744834354945591,0.0,-3.1895851135253905,0.6321874618530272,-1.4965858459472656,0.0,1.4965858459472656,-3.722055435180664,7.319854736328125,defined,0.002685546875,-1,negative,9,31,23,0.14285714285714285,0.49206349206349204,0.36507936507936506,-1.0475623577360123,-0.26703177028232156
contrast,hate,hate,answer_sum,answer_sum/margin/hate,L_given_D,gold_size_2_appendix,56,-0.6824942316327777,-0.21441650390625,-3.1415090560913086,0.6474137306213379,-1.536346435546875,0.0,1.536346435546875,-3.722055435180664,7.319854736328125,defined,0.002685546875,-1,negative,6,29,21,0.10714285714285714,0.5178571428571429,0.375,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,L_given_D,gold_size_3_appendix,7,-0.6103970663888114,0.0,-2.813307189941406,0.177035903930664,-0.572718620300293,0.1025400161743164,0.6752586364746094,-3.528108596801758,0.19568634033203125,defined,0.002685546875,-1,negative,3,2,2,0.42857142857142855,0.2857142857142857,0.2857142857142857,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D_given_L,all,643,5.951617366974684,5.7489776611328125,-0.2054981231689452,12.80628967285156,3.1893491744995117,8.586341857910156,5.3969926834106445,-4.031063079833984,18.82923126220703,defined,0.002685546875,1,positive,602,41,0,0.9362363919129082,0.06376360808709176,0.0,5.643554499138199,6.257796456024027
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D_given_L,lex_hit,223,3.588598054620717,3.4689979553222656,-1.0508319854736325,9.008737373352046,1.3694543838500977,5.745914459228516,4.376460075378418,-4.031063079833984,13.086563110351562,defined,0.002685546875,1,positive,193,30,0,0.8654708520179372,0.13452914798206278,0.0,3.19806584755936,3.9949297064622953
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D_given_L,lex_no_hit,420,7.206268097105481,7.076920509338379,1.3317068099975586,14.114403533935532,4.498658180236816,9.556650638580322,5.057992458343506,-2.8955764770507812,18.82923126220703,defined,0.002685546875,1,positive,409,11,0,0.9738095238095238,0.02619047619047619,0.0,6.84543684550694,7.565615846656617
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D_given_L,gold_size_0,252,7.343643006824312,7.181200981140137,1.2957658767700195,14.467546272277831,4.642217636108398,9.705151557922363,5.062933921813965,-2.174652099609375,18.15837287902832,defined,0.002685546875,1,positive,244,8,0,0.9682539682539683,0.031746031746031744,0.0,6.876196936577085,7.83270511419054
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D_given_L,gold_size_1,328,5.477408915031247,5.086392402648926,-0.25782127380371084,11.960272121429428,2.739302158355713,7.806002616882324,5.066700458526611,-2.3423843383789062,18.82923126220703,defined,0.002685546875,1,positive,307,21,0,0.9359756097560976,0.06402439024390244,0.0,5.084843448167894,5.89239415788069
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D_given_L,gold_size_2plus,63,2.85240960499597,2.736360549926758,-1.451472854614258,8.929133796691893,0.8022642135620117,4.224245071411133,3.421980857849121,-4.031063079833984,9.454288482666016,defined,0.002685546875,1,positive,51,12,0,0.8095238095238095,0.19047619047619047,0.0,2.131576034000942,3.580393921382843
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D_given_L,gold_size_2_appendix,56,2.768773691994803,2.646831512451172,-1.5490846633911133,8.57316541671753,0.9004216194152832,4.132007598876953,3.23158597946167,-4.031063079833984,9.454288482666016,defined,0.002685546875,1,positive,46,10,0,0.8214285714285714,0.17857142857142858,0.0,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,D_given_L,gold_size_3_appendix,7,3.521496909005301,3.5479049682617188,-0.173796272277832,8.29501152038574,1.0181655883789062,5.126604080200195,4.108438491821289,-0.21790122985839844,9.030935287475586,defined,0.002685546875,1,positive,5,2,0,0.7142857142857143,0.2857142857142857,0.0,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CL_minus_PL,all,643,3.318539202676776,0.0,0.0,13.295650863647461,0.0,7.518152236938477,7.518152236938477,-1.3936386108398438,18.106346130371094,defined,0.002685546875,1,positive,220,2,421,0.3421461897356143,0.003110419906687403,0.6547433903576982,2.9373863082280613,3.7016080158494677
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CL_minus_PL,lex_hit,223,9.568702723413304,9.816036224365234,4.163403701782227,14.635082244873047,7.1143903732299805,12.008562088012695,4.894171714782715,-1.3936386108398438,18.106346130371094,defined,0.002685546875,1,positive,220,2,1,0.9865470852017937,0.008968609865470852,0.004484304932735426,9.129160004987845,10.012702920084042
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CL_minus_PL,lex_no_hit,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defined,0.002685546875,0,numerically_unresolved,0,0,420,0.0,0.0,1.0,0.0,0.0
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CL_minus_PL,gold_size_0,252,1.0260581289018904,0.0,0.0,10.020571613311764,0.0,0.0,0.0,-1.3936386108398438,14.526477813720703,defined,0.002685546875,1,positive,27,2,223,0.10714285714285714,0.007936507936507936,0.8849206349206349,0.6552518598617069,1.4189758968731712
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CL_minus_PL,gold_size_1,328,4.6993607311713985,0.0,0.0,14.339884471893308,0.0,9.830824851989746,9.830824851989746,0.0,18.106346130371094,defined,0.002685546875,1,positive,154,0,174,0.4695121951219512,0.0,0.5304878048780488,4.104450851388094,5.294349430828559
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CL_minus_PL,gold_size_2plus,63,5.299424428788442,5.867214202880859,0.0,13.261235427856445,0.0,9.467362403869629,9.467362403869629,-0.0015411376953125,14.354499816894531,defined,0.002685546875,1,positive,39,0,24,0.6190476190476191,0.0,0.38095238095238093,4.141606532202826,6.519791246595837
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CL_minus_PL,gold_size_2_appendix,56,5.255939177104405,5.823870658874512,0.0,12.982194900512695,0.0,9.423765659332275,9.423765659332275,-0.0015411376953125,14.354499816894531,defined,0.002685546875,1,positive,34,0,22,0.6071428571428571,0.0,0.39285714285714285,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CL_minus_PL,gold_size_3_appendix,7,5.647306442260742,5.881324768066406,0.0,12.255686569213864,1.1944332122802734,8.969704627990723,7.775271415710449,0.0,13.321544647216797,defined,0.002685546875,1,positive,5,0,2,0.7142857142857143,0.0,0.2857142857142857,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CD_minus_PD,all,643,6.102027074359994,5.5399169921875,1.1736810684204102,12.572455406188963,3.643587112426758,8.229353904724121,4.585766792297363,-3.515727996826172,19.573932647705078,defined,0.002685546875,1,positive,629,14,0,0.9782270606531882,0.02177293934681182,0.0,5.816464311783644,6.3860580606742365
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CD_minus_PD,lex_hit,223,5.947008107275171,5.106435775756836,1.7436717987060548,13.214839935302724,3.4095916748046875,7.755815505981445,4.346223831176758,-1.847707748413086,18.416118621826172,defined,0.002685546875,1,positive,222,1,0,0.9955156950672646,0.004484304932735426,0.0,5.488626364421417,6.415782213852545
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CD_minus_PD,lex_no_hit,420,6.1843347640264605,5.836233139038086,0.7165439605712891,12.34285268783569,3.83634090423584,8.389522552490234,4.5531816482543945,-3.515727996826172,19.573932647705078,defined,0.002685546875,1,positive,407,13,0,0.969047619047619,0.030952380952380953,0.0,5.836124046643575,6.5314183215867905
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CD_minus_PD,gold_size_0,252,6.109301604921856,5.885469436645508,0.5041772842407227,12.253348350524902,3.7353734970092773,8.397774696350098,4.66240119934082,-3.515727996826172,18.064374923706055,defined,0.002685546875,1,positive,242,10,0,0.9603174603174603,0.03968253968253968,0.0,5.6643771093989175,6.5632835747703675
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CD_minus_PD,gold_size_1,328,6.310018306825219,5.540126800537109,1.5529330253601077,13.638473606109608,3.7072339057922363,8.264000415802002,4.556766510009766,-1.847707748413086,19.573932647705078,defined,0.002685546875,1,positive,325,3,0,0.9908536585365854,0.009146341463414634,0.0,5.916819215547748,6.708470857434157
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CD_minus_PD,gold_size_2plus,63,4.990053964039636,4.494270324707031,1.4731279373168946,9.319786643981933,3.0826339721679688,6.620809555053711,3.538175582885742,-0.059703826904296875,14.104524612426758,defined,0.002685546875,1,positive,62,1,0,0.9841269841269841,0.015873015873015872,0.0,4.379171030861991,5.6338344112275145
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CD_minus_PD,gold_size_2_appendix,56,4.887773547853742,4.444982528686523,1.3299789428710938,9.540203094482422,2.9965782165527344,6.502209663391113,3.505631446838379,-0.059703826904296875,14.104524612426758,defined,0.002685546875,1,positive,55,1,0,0.9821428571428571,0.017857142857142856,0.0,,
contrast,hate,hate,answer_sum,answer_sum/margin/hate,CD_minus_PD,gold_size_3_appendix,7,5.808297293526786,5.196327209472656,3.4158729553222655,8.597443580627441,3.8577117919921875,7.7911787033081055,3.933466911315918,3.4087066650390625,8.755266189575195,defined,0.002685546875,1,positive,7,0,0,1.0,0.0,0.0,,
contrast,hate,hate,answer_mean,answer_mean/margin/hate,L,all,643,0.3064632374242898,0.0,0.0,1.7127670542399083,0.0,0.39588794708251956,0.39588794708251956,-2.1382158915201823,5.703796132405599,defined,0.002685546875,1,positive,198,25,420,0.30793157076205285,0.038880248833592534,0.6531881804043546,0.2523823278861197,0.36211110200085983
contrast,hate,hate,answer_mean,answer_mean/margin/hate,L,lex_hit,223,0.8836585724834903,0.7750048319498698,-0.3391121800740559,2.628876152038574,0.36531696319580076,1.2882160186767577,0.922899055480957,-2.1382158915201823,5.703796132405599,defined,0.002685546875,1,positive,198,25,0,0.8878923766816144,0.11210762331838565,0.0,0.7542989509593924,1.011968947041373
contrast,hate,hate,answer_mean,answer_mean/margin/hate,L,lex_no_hit,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,defined,0.002685546875,0,numerically_unresolved,0,0,420,0.0,0.0,1.0,0.0,0.0
contrast,hate,hate,answer_mean,answer_mean/margin/hate,L,gold_size_0,252,0.08654462824422847,0.0,0.0,0.894682133992512,0.0,0.0,0.0,-2.1382158915201823,4.055544026692708,defined,0.002685546875,1,positive,23,6,223,0.09126984126984126,0.023809523809523808,0.8849206349206349,0.029465222888522682,0.14738713592448563
contrast,hate,hate,answer_mean,answer_mean/margin/hate,L,gold_size_1,328,0.4600529228768697,0.0,0.0,2.16053295135498,0.0,0.7068697293599446,0.7068697293599446,-1.4482195536295575,5.703796132405599,defined,0.002685546875,1,positive,140,14,174,0.4268292682926829,0.042682926829268296,0.5304878048780488,0.3752805618057406,0.550943096895528
contrast,hate,hate,answer_mean,answer_mean/margin/hate,L,gold_size_2plus,63,0.38649613718507153,0.17962595621744798,-0.21916732788085935,1.42813720703125,0.0,0.7940691630045573,0.7940691630045573,-1.4030497233072918,2.9546735127766928,defined,0.002685546875,1,positive,35,5,23,0.5555555555555556,0.07936507936507936,0.36507936507936506,0.2255401097655927,0.5564726611041518
contrast,hate,hate,answer_mean,answer_mean/margin/hate,L,gold_size_2_appendix,56,0.39704677945091615,0.15375887552897124,-0.08601862589518239,1.49677791595459,0.0,0.7451854070027669,0.7451854070027669,-1.4030497233072918,2.9546735127766928,defined,0.002685546875,1,positive,31,4,21,0.5535714285714286,0.07142857142857142,0.375,,
contrast,hate,hate,answer_mean,answer_mean/margin/hate,L,gold_size_3_appendix,7,0.30209099905831466,0.4070016225179037,-0.8312108357747399,1.0505571873982746,0.0,0.8911250432332357,0.8911250432332357,-1.1874440511067712,1.112829335530599,defined,0.002685546875,1,positive,4,1,2,0.5714285714285714,0.14285714285714285,0.2857142857142857,,
contrast,hate,hate,answer_mean,answer_mean/margin/hate,D,all,643,2.0928857393002747,1.9448242187499996,0.2627556610107422,4.273509699503581,1.2973764419555665,2.7701467514038085,1.472770309448242,-1.0995045979817708,5.777343495686849,defined,0.002685546875,1,positive,627,16,0,0.9751166407465007,0.024883359253499222,0.0,2.000102846947527,2.1860353638484353
contrast,hate,hate,answer_mean,answer_mean/margin/hate,D,lex_hit,223,1.9443933632341737,1.7289873758951821,0.1841688919067385,4.522155151367183,1.2424854914347332,2.5311249415079753,1.288639450073242,-0.4495573679606119,5.777343495686849,defined,0.002685546875,1,positive,217,6,0,0.9730941704035875,0.026905829596412557,0.0,1.793291010678438,2.0991987771517486
contrast,hate,hate,answer_mean,answer_mean/margin/hate,D,lex_no_hit,420,2.1717281199258474,2.0573247909545898,0.31858240763346346,4.21354512532552,1.3573550860087076,2.8853436152140297,1.5279885292053221,-1.0995045979817708,5.585731506347657,defined,0.002685546875,1,positive,410,10,0,0.9761904761904762,0.023809523809523808,0.0,2.0606063558639045,2.2830308847654432
contrast,hate,hate,answer_mean,answer_mean/margin/hate,D,gold_size_0,252,2.355996145016302,2.3603866577148436,0.44171972274780275,4.382945823669433,1.5454875946044924,3.113949489593506,1.5684618949890137,-0.7244623819986975,5.4949202219645175,defined,0.002685546875,1,positive,246,6,0,0.9761904761904762,0.023809523809523808,0.0,2.214410865306854,2.5023534927418623
contrast,hate,hate,answer_mean,answer_mean/margin/hate,D,gold_size_1,328,2.038795896855796,1.8852652231852214,0.2531742095947264,4.279934832255045,1.271929423014323,2.6956735610961915,1.4237441380818685,-0.4495573679606119,5.777343495686849,defined,0.002685546875,1,positive,321,7,0,0.9786585365853658,0.021341463414634148,0.0,1.9154596801308112,2.1667154421554344
contrast,hate,hate,answer_mean,answer_mean/margin/hate,D,gold_size_2plus,63,1.3220547247185281,1.284286880493164,0.1325041961669923,2.5746113840738927,0.7627248764038086,1.8169708887736002,1.0542460123697917,-1.0995045979817708,2.7220789591471357,defined,0.002685546875,1,positive,60,3,0,0.9523809523809523,0.047619047619047616,0.0,1.1248602684969624,1.5153844603785762
contrast,hate,hate,answer_mean,answer_mean/margin/hate,D,gold_size_2_appendix,56,1.3145550137474424,1.2606572469075519,0.08143294652303068,2.600498040517171,0.7310608545939128,1.8406423250834145,1.1095814704895017,-1.0995045979817708,2.7220789591471357,defined,0.002685546875,1,positive,53,3,0,0.9464285714285714,0.05357142857142857,0.0,,
contrast,hate,hate,answer_mean,answer_mean/margin/hate,D,gold_size_3_appendix,7,1.382052412487212,1.477819315592448,0.7371655273437501,1.8786583328247068,1.1336135864257812,1.7023082097371418,0.5686946233113606,0.6008544921875001,1.9238494873046874,defined,0.002685546875,1,positive,7,0,0,1.0,0.0,0.0,,
contrast,hate,hate,answer_mean,answer_mean/margin/hate,LD,all,643,2.0545101636428793,1.906987508138021,0.24685554504394516,4.273509699503581,1.2185478210449219,2.785272153218587,1.5667243321736652,-1.0995045979817708,5.928334426879882,defined,0.002685546875,1,positive,625,18,0,0.9720062208398134,0.027993779160186624,0.0,1.9589614726571356,2.150760259435484
