contrast_id,query_id,kind,probe_id,effect,numeric_bound,direction,role,template
ELS-3169-F1-word_pair-N2,3169,single_probe,space,0.11225636800130179,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-N2,3169,single_probe,na,0.11690495808919232,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-N2,3169,single_probe,mask,0.08969701131184848,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-N2,3169,single_probe,lorem,0.06713358561197946,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-N2,3169,leave_one_out,empty,0.10535370735045957,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-N2,3169,leave_one_out,space,0.10407501730035218,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-N2,3169,leave_one_out,na,0.09828733014245561,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-N2,3169,leave_one_out,mask,0.10948686781121664,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-N2,3169,leave_one_out,lorem,0.10745542115967499,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-E2,3169,single_probe,empty,0.15673726399739563,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-E2,3169,single_probe,space,0.16744435628255205,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-E2,3169,single_probe,na,0.1465489705403651,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-E2,3169,single_probe,mask,0.13487218221028652,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-E2,3169,single_probe,lorem,0.10065790812174491,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-E2,3169,leave_one_out,empty,0.14505343611185095,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-E2,3169,leave_one_out,space,0.141920323075174,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-E2,3169,leave_one_out,na,0.14742955135538027,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-E2,3169,leave_one_out,mask,0.14919866273078686,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-E2,3169,leave_one_out,lorem,0.1485109766996069,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-P1,3169,single_probe,empty,-0.008962249755859464,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P1,3169,single_probe,space,0.009515889485677498,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-P1,3169,single_probe,na,-0.03458862304687482,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P1,3169,single_probe,mask,-0.04161936442057268,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P1,3169,single_probe,lorem,-0.1221842447916659,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P1,3169,leave_one_out,empty,-0.036741110579550096,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P1,3169,leave_one_out,space,-0.04298962678339535,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P1,3169,leave_one_out,na,-0.025810626418972582,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P1,3169,leave_one_out,mask,-0.03234010268866605,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P1,3169,leave_one_out,lorem,-0.028814045529863552,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X1,3169,single_probe,empty,-0.1509607950846359,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X1,3169,single_probe,space,-0.12989044189453125,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X1,3169,single_probe,na,-0.16550521850585964,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X1,3169,single_probe,mask,-0.16772918701171857,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X1,3169,single_probe,lorem,-0.25056991577148313,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X1,3169,leave_one_out,empty,-0.16769043061461142,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X1,3169,leave_one_out,space,-0.17356764122923618,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X1,3169,leave_one_out,na,-0.15978732125792217,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X1,3169,leave_one_out,mask,-0.16597318166329034,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X1,3169,leave_one_out,lorem,-0.16138951382451072,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P2,3169,single_probe,empty,0.030650329589843484,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-P2,3169,single_probe,space,0.046318054199218306,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-P2,3169,single_probe,na,-0.005922190348307321,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P2,3169,single_probe,mask,-0.008722686767578036,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P2,3169,single_probe,lorem,-0.09518203735351527,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P2,3169,leave_one_out,empty,-0.0052039718180894035,0.00537109375,unresolved,within_arm_pair,1
ELS-3169-F1-word_pair-P2,3169,leave_one_out,space,-0.011220039642843016,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-P2,3169,leave_one_out,na,0.009996829681808705,0.00537109375,positive,within_arm_pair,1
ELS-3169-F1-word_pair-P2,3169,leave_one_out,mask,0.0003841352192748282,0.00537109375,unresolved,within_arm_pair,1
ELS-3169-F1-word_pair-P2,3169,leave_one_out,lorem,0.003983103542965605,0.00537109375,unresolved,within_arm_pair,1
ELS-3169-F1-word_pair-X2,3169,single_probe,empty,-0.12870407104492232,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X2,3169,single_probe,space,-0.116602834065755,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X2,3169,single_probe,na,-0.15689926147460964,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X2,3169,single_probe,mask,-0.15763880411783848,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X2,3169,single_probe,lorem,-0.24670588175455688,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X2,3169,leave_one_out,empty,-0.1586983618402229,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X2,3169,leave_one_out,space,-0.16326971549227043,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X2,3169,leave_one_out,na,-0.14637960589617727,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X2,3169,leave_one_out,mask,-0.15534208187526044,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-word_pair-X2,3169,leave_one_out,lorem,-0.15062741535636848,0.00537109375,negative,within_arm_pair,1
ELS-3169-F1-shift_H-O-to-D,3169,single_probe,empty,4.705112711588542,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_H-O-to-D,3169,single_probe,space,4.621792602539062,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_H-O-to-D,3169,single_probe,na,4.480318450927735,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_H-O-to-D,3169,single_probe,mask,4.5113586425781245,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_H-O-to-D,3169,single_probe,lorem,4.818776448567709,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_H-O-to-D,3169,leave_one_out,empty,4.538905527217574,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_H-O-to-D,3169,leave_one_out,space,4.544938849004627,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_H-O-to-D,3169,leave_one_out,na,4.617452705869155,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_H-O-to-D,3169,leave_one_out,mask,4.571131214788111,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_H-O-to-D,3169,leave_one_out,lorem,4.546300045860887,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_O-O-to-D,3169,single_probe,empty,4.5637568155924475,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_O-O-to-D,3169,single_probe,space,4.5127197265625,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_O-O-to-D,3169,single_probe,na,4.319530232747395,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_O-O-to-D,3169,single_probe,mask,4.352326202392579,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_O-O-to-D,3169,single_probe,lorem,4.584276835123698,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_O-O-to-D,3169,leave_one_out,empty,4.382562213185256,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_O-O-to-D,3169,leave_one_out,space,4.379901828036582,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_O-O-to-D,3169,leave_one_out,na,4.471894019858276,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_O-O-to-D,3169,leave_one_out,mask,4.416919966299522,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_O-O-to-D,3169,leave_one_out,lorem,4.3953694827758305,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-interaction-O-to-D,3169,single_probe,empty,0.1413558959960941,0.0107421875,positive,natural_deletion,1
ELS-3169-F1-interaction-O-to-D,3169,single_probe,space,0.10907287597656268,0.0107421875,positive,natural_deletion,1
ELS-3169-F1-interaction-O-to-D,3169,single_probe,na,0.16078821818033928,0.0107421875,positive,natural_deletion,1
ELS-3169-F1-interaction-O-to-D,3169,single_probe,mask,0.15903244018554608,0.0107421875,positive,natural_deletion,1
ELS-3169-F1-interaction-O-to-D,3169,single_probe,lorem,0.2344996134440107,0.0107421875,positive,natural_deletion,1
ELS-3169-F1-interaction-O-to-D,3169,leave_one_out,empty,0.15634331403231805,0.0107421875,positive,natural_deletion,1
ELS-3169-F1-interaction-O-to-D,3169,leave_one_out,space,0.16503702096804496,0.0107421875,positive,natural_deletion,1
ELS-3169-F1-interaction-O-to-D,3169,leave_one_out,na,0.1455586860108795,0.0107421875,positive,natural_deletion,1
ELS-3169-F1-interaction-O-to-D,3169,leave_one_out,mask,0.15421124848858936,0.0107421875,positive,natural_deletion,1
ELS-3169-F1-interaction-O-to-D,3169,leave_one_out,lorem,0.1509305630850566,0.0107421875,positive,natural_deletion,1
ELS-3169-F1-common_shift-O-to-D,3169,single_probe,empty,4.6344347635904946,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-common_shift-O-to-D,3169,single_probe,space,4.5672561645507805,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-common_shift-O-to-D,3169,single_probe,na,4.399924341837565,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-common_shift-O-to-D,3169,single_probe,mask,4.431842422485351,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-common_shift-O-to-D,3169,single_probe,lorem,4.701526641845703,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-common_shift-O-to-D,3169,leave_one_out,empty,4.460733870201414,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-common_shift-O-to-D,3169,leave_one_out,space,4.462420338520603,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-common_shift-O-to-D,3169,leave_one_out,na,4.5446733628637155,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-common_shift-O-to-D,3169,leave_one_out,mask,4.494025590543816,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-common_shift-O-to-D,3169,leave_one_out,lorem,4.47083476431836,0.00537109375,positive,natural_deletion,1
ELS-3169-F1-shift_H-O-to-N1,3169,single_probe,empty,4.927725219726563,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N1,3169,single_probe,space,4.923937479654947,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N1,3169,single_probe,na,5.067035929361979,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N1,3169,single_probe,mask,5.012799835205078,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N1,3169,single_probe,lorem,4.908642832438152,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N1,3169,leave_one_out,empty,5.022325363962356,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N1,3169,leave_one_out,space,5.031174443153592,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N1,3169,leave_one_out,na,4.959323559357461,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N1,3169,leave_one_out,mask,5.01224532647988,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N1,3169,leave_one_out,lorem,5.015165081093205,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N1,3169,single_probe,empty,4.807801818847656,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N1,3169,single_probe,space,4.825739542643229,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N1,3169,single_probe,na,4.920330810546874,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N1,3169,single_probe,mask,4.883195495605468,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N1,3169,single_probe,lorem,4.705496978759765,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N1,3169,leave_one_out,empty,4.884127632017714,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N1,3169,leave_one_out,space,4.886384217868521,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N1,3169,leave_one_out,na,4.83541700610348,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N1,3169,leave_one_out,mask,4.874276056569163,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N1,3169,leave_one_out,lorem,4.883068053247822,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N1,3169,single_probe,empty,0.11992340087890696,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N1,3169,single_probe,space,0.0981979370117192,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N1,3169,single_probe,na,0.14670511881510473,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N1,3169,single_probe,mask,0.12960433959960938,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N1,3169,single_probe,lorem,0.20314585367838678,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N1,3169,leave_one_out,empty,0.13819773194464213,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N1,3169,leave_one_out,space,0.1447902252850719,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N1,3169,leave_one_out,na,0.12390655325398026,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N1,3169,leave_one_out,mask,0.1379692699107169,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N1,3169,leave_one_out,lorem,0.1320970278453828,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N1,3169,single_probe,empty,4.867763519287109,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N1,3169,single_probe,space,4.874838511149088,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N1,3169,single_probe,na,4.993683369954427,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N1,3169,single_probe,mask,4.947997665405273,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N1,3169,single_probe,lorem,4.807069905598958,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N1,3169,leave_one_out,empty,4.953226497990035,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N1,3169,leave_one_out,space,4.958779330511057,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N1,3169,leave_one_out,na,4.897370282730471,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N1,3169,leave_one_out,mask,4.943260691524522,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N1,3169,leave_one_out,lorem,4.949116567170513,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N2,3169,single_probe,empty,4.97497355143229,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N2,3169,single_probe,space,4.965913391113281,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N2,3169,single_probe,na,5.1518615722656245,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N2,3169,single_probe,mask,5.1198186238606755,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N2,3169,single_probe,lorem,5.0258056640625,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N2,3169,leave_one_out,empty,5.1033278410270295,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N2,3169,leave_one_out,space,5.115530170519513,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N2,3169,leave_one_out,na,5.033350112217233,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N2,3169,leave_one_out,mask,5.081950566831763,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-O-to-N2,3169,leave_one_out,lorem,5.091418088304,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N2,3169,single_probe,empty,4.849937184651692,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N2,3169,single_probe,space,4.863932545979817,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N2,3169,single_probe,na,4.986878712972005,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N2,3169,single_probe,mask,4.984001922607422,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N2,3169,single_probe,lorem,4.805327097574869,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N2,3169,leave_one_out,empty,4.952924655547092,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N2,3169,leave_one_out,space,4.957708644342992,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N2,3169,leave_one_out,na,4.903769024175412,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N2,3169,leave_one_out,mask,4.9310794445108215,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_O-O-to-N2,3169,leave_one_out,lorem,4.948030510915414,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N2,3169,single_probe,empty,0.12503636678059848,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N2,3169,single_probe,space,0.1019808451334634,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N2,3169,single_probe,na,0.16498285929361955,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N2,3169,single_probe,mask,0.1358167012532543,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N2,3169,single_probe,lorem,0.22047856648763098,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N2,3169,leave_one_out,empty,0.15040318547993747,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N2,3169,leave_one_out,space,0.15782152617652212,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N2,3169,leave_one_out,na,0.12958108804182178,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N2,3169,leave_one_out,mask,0.15087112232094224,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-interaction-O-to-N2,3169,leave_one_out,lorem,0.14338757738858599,0.0107421875,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N2,3169,single_probe,empty,4.912455368041991,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N2,3169,single_probe,space,4.9149229685465485,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N2,3169,single_probe,na,5.069370142618815,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N2,3169,single_probe,mask,5.051910273234049,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N2,3169,single_probe,lorem,4.915566380818685,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N2,3169,leave_one_out,empty,5.028126248287061,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N2,3169,leave_one_out,space,5.036619407431252,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N2,3169,leave_one_out,na,4.968559568196323,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N2,3169,leave_one_out,mask,5.006515005671292,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-common_shift-O-to-N2,3169,leave_one_out,lorem,5.019724299609707,0.00537109375,positive,matched_replacement,1
ELS-3169-F1-shift_H-D-to-E1,3169,single_probe,empty,-0.013154093424479374,0.00537109375,negative,length_refill_bridge,1
ELS-3169-F1-shift_H-D-to-E1,3169,single_probe,space,-0.001809692382813033,0.00537109375,unresolved,length_refill_bridge,1
ELS-3169-F1-shift_H-D-to-E1,3169,single_probe,na,0.1811678568522126,0.00537109375,positive,length_refill_bridge,1
ELS-3169-F1-shift_H-D-to-E1,3169,single_probe,mask,0.08892796834309857,0.00537109375,positive,length_refill_bridge,1
ELS-3169-F1-shift_H-D-to-E1,3169,single_probe,lorem,-0.39161198933919295,0.00537109375,negative,length_refill_bridge,1
ELS-3169-F1-shift_H-D-to-E1,3169,leave_one_out,empty,0.09688131391100319,0.00537109375,positive,length_refill_bridge,1
ELS-3169-F1-shift_H-D-to-E1,3169,leave_one_out,space,0.10303471082120064,0.00537109375,positive,length_refill_bridge,1
ELS-3169-F1-shift_H-D-to-E1,3169,leave_one_out,na,-0.00031616657333533027,0.00537109375,unresolved,length_refill_bridge,1
ELS-3169-F1-shift_H-D-to-E1,3169,leave_one_out,mask,0.08225751523468361,0.00537109375,positive,length_refill_bridge,1
ELS-3169-F1-shift_H-D-to-E1,3169,leave_one_out,lorem,0.10287816764704871,0.00537109375,positive,length_refill_bridge,1
ELS-3169-F1-shift_O-D-to-E1,3169,single_probe,empty,-0.023600514729817945,0.00537109375,negative,length_refill_bridge,1
ELS-3169-F1-shift_O-D-to-E1,3169,single_probe,space,-0.024732971191406605,0.00537109375,negative,length_refill_bridge,1
