query_id,template,from_arm,to_arm,role,view,delta_before,delta_after,delta_before_bound,delta_after_bound,delta_before_direction,delta_after_direction,shift_H,shift_O,interaction,interaction_bound,interaction_direction,common_shift,common_shift_bound,common_shift_direction,absolute_magnitude_reduction,absolute_magnitude_reduction_bound,magnitude_reduction_direction,pair_direction_reversed,signed_remaining_ratio,absolute_remaining_ratio,descriptive_status,statistical_equivalence_claimed,numerical_unresolved_is_semantic_zero
3169,1,O,N1,matched_replacement,ab_forward/answer_mean,-1.4862346649169922,-0.37309837341308594,0.002685546875,0.002685546875,negative,negative,11.715139389038086,10.60200309753418,1.1131362915039062,0.00537109375,positive,11.158571243286133,0.002685546875,positive,1.1131362915039062,0.00537109375,positive,False,0.2510359785168407,0.2510359785168407,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N1,matched_replacement,ab_forward/total_with_eos,-2.9724693298339844,-0.7461967468261719,0.002685546875,0.002685546875,negative,negative,23.430278778076172,21.20400619506836,2.2262725830078125,0.00537109375,positive,22.317142486572266,0.002685546875,positive,2.2262725830078125,0.00537109375,positive,False,0.2510359785168407,0.2510359785168407,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N1,matched_replacement,ab_forward/mean_with_eos,-0.9908231099446612,-0.2487322489420576,0.002685546875,0.002685546875,negative,negative,7.810092926025391,7.068002065022787,0.7420908610026036,0.00537109375,positive,7.439047495524089,0.002685546875,positive,0.7420908610026036,0.00537109375,positive,False,0.25103597851684106,0.25103597851684106,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N1,matched_replacement,ab_reverse/answer_sum,-2.047405242919922,-0.8745956420898438,0.002685546875,0.002685546875,negative,negative,16.20032501220703,15.027515411376953,1.1728096008300781,0.00537109375,positive,15.613920211791992,0.002685546875,positive,1.1728096008300781,0.00537109375,positive,False,0.4271727080480329,0.4271727080480329,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N1,matched_replacement,ab_reverse/answer_mean,-1.023702621459961,-0.4372978210449219,0.002685546875,0.002685546875,negative,negative,8.100162506103516,7.513757705688477,0.5864048004150391,0.00537109375,positive,7.806960105895996,0.002685546875,positive,0.5864048004150391,0.00537109375,positive,False,0.4271727080480329,0.4271727080480329,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N1,matched_replacement,ab_reverse/total_with_eos,-2.047405242919922,-0.8745956420898438,0.002685546875,0.002685546875,negative,negative,16.20032501220703,15.027515411376953,1.1728096008300781,0.00537109375,positive,15.613920211791992,0.002685546875,positive,1.1728096008300781,0.00537109375,positive,False,0.4271727080480329,0.4271727080480329,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N1,matched_replacement,ab_reverse/mean_with_eos,-0.6824684143066406,-0.2915318806966152,0.002685546875,0.002685546875,negative,negative,5.400108337402344,5.009171803792318,0.39093653361002545,0.00537109375,positive,5.20464007059733,0.002685546875,positive,0.39093653361002545,0.00537109375,positive,False,0.4271727080480338,0.4271727080480338,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N1,matched_replacement,ncc,-0.04233535846122294,0.09394487865108658,0.00537109375,0.00537109375,negative,positive,5.012356548186373,4.876076311074064,0.13628023711230952,0.0107421875,positive,4.9442164296302185,0.00537109375,positive,-0.051609520189863645,0.0107421875,negative,True,-2.2190642069828077,2.2190642069828077,pair_direction_reversed,False,False
3169,1,O,N1,matched_replacement,background,-0.12040395021390715,-0.045545271310591495,0.002685546875,0.002685546875,negative,negative,0.13479972215867875,0.05994104325536309,0.07485867890331566,0.00537109375,positive,0.09737038270702092,0.002685546875,positive,0.07485867890331566,0.00537109375,positive,False,0.3782705735956064,0.3782705735956064,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N1,matched_replacement,ab_symmetric_sum,-2.509937286376953,-0.8103961944580078,0.002685546875,0.002685546875,negative,negative,19.8153018951416,18.115760803222656,1.6995410919189453,0.00537109375,positive,18.96553134918213,0.002685546875,positive,1.6995410919189453,0.00537109375,positive,False,0.32287507694178263,0.32287507694178263,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N1,matched_replacement,ab_mapping_gap_sum,-0.9250640869140625,0.12839889526367188,0.00537109375,0.00537109375,negative,positive,7.229953765869141,6.176490783691406,1.0534629821777344,0.0107421875,positive,6.703222274780273,0.00537109375,positive,0.7966651916503906,0.0107421875,positive,True,-0.1388,0.1388,pair_direction_reversed,False,False
3169,1,O,N1,matched_replacement,single_probe/empty,-0.017670949300130356,0.1022524515787766,0.00537109375,0.00537109375,negative,positive,4.927725219726563,4.807801818847656,0.11992340087890696,0.0107421875,positive,4.867763519287109,0.00537109375,positive,-0.08458150227864625,0.0107421875,negative,True,-5.7864719004101435,5.7864719004101435,pair_direction_reversed,False,False
3169,1,O,N1,matched_replacement,single_probe/space,0.010275522867838394,0.10847345987955759,0.00537109375,0.00537109375,positive,positive,4.923937479654947,4.825739542643229,0.0981979370117192,0.0107421875,positive,4.874838511149088,0.00537109375,positive,-0.0981979370117192,0.0107421875,negative,False,10.556490533350013,10.556490533350013,larger_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N1,matched_replacement,single_probe/na,-0.04807790120442723,0.0986272176106775,0.00537109375,0.00537109375,negative,positive,5.067035929361979,4.920330810546874,0.14670511881510473,0.0107421875,positive,4.993683369954427,0.00537109375,positive,-0.050549316406250266,0.0107421875,negative,True,-2.0514043903729196,2.0514043903729196,pair_direction_reversed,False,False
3169,1,O,N1,matched_replacement,single_probe/mask,-0.046119689941405806,0.08348464965820357,0.00537109375,0.00537109375,negative,positive,5.012799835205078,4.883195495605468,0.12960433959960938,0.0107421875,positive,4.947997665405273,0.00537109375,positive,-0.03736495971679776,0.0107421875,negative,True,-1.8101736972704985,1.8101736972704985,pair_direction_reversed,False,False
3169,1,O,N1,matched_replacement,single_probe/lorem,-0.15334498087565152,0.04980087280273526,0.00537109375,0.00537109375,negative,positive,4.908642832438152,4.705496978759765,0.20314585367838678,0.0107421875,positive,4.807069905598958,0.00537109375,positive,0.10354410807291625,0.0107421875,positive,True,-0.3247636311169462,0.3247636311169462,pair_direction_reversed,False,False
3169,1,O,N1,matched_replacement,leave_one_out/empty,-0.045049478129477905,0.09314825381516423,0.00537109375,0.00537109375,negative,positive,5.022325363962356,4.884127632017714,0.13819773194464213,0.0107421875,positive,4.953226497990035,0.00537109375,positive,-0.048098775685686324,0.0107421875,negative,True,-2.0676877442940484,2.0676877442940484,pair_direction_reversed,False,False
3169,1,O,N1,matched_replacement,leave_one_out/space,-0.05374650887616994,0.09104371640890196,0.00537109375,0.00537109375,negative,positive,5.031174443153592,4.886384217868521,0.1447902252850719,0.0107421875,positive,4.958779330511057,0.00537109375,positive,-0.037297207532732024,0.0107421875,negative,True,-1.693946608116696,1.693946608116696,pair_direction_reversed,False,False
3169,1,O,N1,matched_replacement,leave_one_out/na,-0.03129375789936617,0.09261279535461409,0.00537109375,0.00537109375,negative,positive,4.959323559357461,4.83541700610348,0.12390655325398026,0.0107421875,positive,4.897370282730471,0.00537109375,positive,-0.061319037455247916,0.0107421875,negative,True,-2.9594654516225387,2.9594654516225387,pair_direction_reversed,False,False
3169,1,O,N1,matched_replacement,leave_one_out/mask,-0.041384254509725604,0.09658501540099129,0.00537109375,0.00537109375,negative,positive,5.01224532647988,4.874276056569163,0.1379692699107169,0.0107421875,positive,4.943260691524522,0.00537109375,positive,-0.05520076089126569,0.0107421875,negative,True,-2.3338590134151893,2.3338590134151893,pair_direction_reversed,False,False
3169,1,O,N1,matched_replacement,leave_one_out/lorem,-0.035932156228910994,0.0961648716164718,0.00537109375,0.00537109375,negative,positive,5.015165081093205,4.883068053247822,0.1320970278453828,0.0107421875,positive,4.949116567170513,0.00537109375,positive,-0.06023271538756081,0.0107421875,negative,True,-2.676290034025222,2.676290034025222,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,original/answer_sum,-0.6523323059082031,0.17837142944335938,0.002685546875,0.002685546875,negative,positive,16.035282135009766,15.204578399658203,0.8307037353515625,0.00537109375,positive,15.619930267333984,0.002685546875,positive,0.47396087646484375,0.00537109375,positive,True,-0.2734364492266308,0.2734364492266308,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,original/answer_mean,-0.1627393086751302,0.05945714314778616,0.002685546875,0.002685546875,negative,positive,5.172700754801432,4.950504302978516,0.22219645182291636,0.00537109375,positive,5.061602528889973,0.002685546875,positive,0.10328216552734404,0.00537109375,positive,True,-0.3653520690964591,0.3653520690964591,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,original/total_with_eos,-0.6523323059082031,0.17837142944335938,0.002685546875,0.002685546875,negative,positive,16.035282135009766,15.204578399658203,0.8307037353515625,0.00537109375,positive,15.619930267333984,0.002685546875,positive,0.47396087646484375,0.00537109375,positive,True,-0.2734364492266308,0.2734364492266308,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,original/mean_with_eos,-0.1288925806681315,0.044592857360839844,0.002685546875,0.002685546875,negative,positive,3.901074727376302,3.7275892893473306,0.17348543802897134,0.00537109375,positive,3.8143320083618164,0.002685546875,positive,0.08429972330729166,0.00537109375,positive,True,-0.345969156096394,0.345969156096394,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,ab_forward/answer_sum,-2.9724693298339844,-0.735565185546875,0.002685546875,0.002685546875,negative,negative,23.491226196289062,21.254322052001953,2.2369041442871094,0.00537109375,positive,22.372774124145508,0.002685546875,positive,2.2369041442871094,0.00537109375,positive,False,0.2474593019898231,0.2474593019898231,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,ab_forward/answer_mean,-1.4862346649169922,-0.3677825927734375,0.002685546875,0.002685546875,negative,negative,11.745613098144531,10.627161026000977,1.1184520721435547,0.00537109375,positive,11.186387062072754,0.002685546875,positive,1.1184520721435547,0.00537109375,positive,False,0.2474593019898231,0.2474593019898231,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,ab_forward/total_with_eos,-2.9724693298339844,-0.735565185546875,0.002685546875,0.002685546875,negative,negative,23.491226196289062,21.254322052001953,2.2369041442871094,0.00537109375,positive,22.372774124145508,0.002685546875,positive,2.2369041442871094,0.00537109375,positive,False,0.2474593019898231,0.2474593019898231,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,ab_forward/mean_with_eos,-0.9908231099446612,-0.24518839518229196,0.002685546875,0.002685546875,negative,negative,7.8304087320963545,7.084774017333985,0.7456347147623692,0.00537109375,positive,7.45759137471517,0.002685546875,positive,0.7456347147623692,0.00537109375,positive,False,0.24745930198982347,0.24745930198982347,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,ab_reverse/answer_sum,-2.047405242919922,-0.9854927062988281,0.002685546875,0.002685546875,negative,negative,16.381332397460938,15.319419860839844,1.0619125366210938,0.00537109375,positive,15.85037612915039,0.002685546875,positive,1.0619125366210938,0.00537109375,positive,False,0.48133739507932516,0.48133739507932516,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,ab_reverse/answer_mean,-1.023702621459961,-0.49274635314941406,0.002685546875,0.002685546875,negative,negative,8.190666198730469,7.659709930419922,0.5309562683105469,0.00537109375,positive,7.925188064575195,0.002685546875,positive,0.5309562683105469,0.00537109375,positive,False,0.48133739507932516,0.48133739507932516,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,ab_reverse/total_with_eos,-2.047405242919922,-0.9854927062988281,0.002685546875,0.002685546875,negative,negative,16.381332397460938,15.319419860839844,1.0619125366210938,0.00537109375,positive,15.85037612915039,0.002685546875,positive,1.0619125366210938,0.00537109375,positive,False,0.48133739507932516,0.48133739507932516,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,ab_reverse/mean_with_eos,-0.6824684143066406,-0.32849756876627634,0.002685546875,0.002685546875,negative,negative,5.460444132486979,5.106473286946615,0.3539708455403643,0.00537109375,positive,5.283458709716797,0.002685546875,positive,0.3539708455403643,0.00537109375,positive,False,0.4813373950793256,0.4813373950793256,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,ncc,-0.04233535846122294,0.1053821816110796,0.00537109375,0.00537109375,negative,positive,5.089645350233365,4.9419278101610615,0.14771754007230253,0.0107421875,positive,5.015786580197213,0.00537109375,positive,-0.06304682314985666,0.0107421875,negative,True,-2.4892237940445074,2.4892237940445074,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,background,-0.12040395021390715,-0.04592503846329343,0.002685546875,0.002685546875,negative,negative,0.08305540456806693,0.008576492817453207,0.07447891175061372,0.00537109375,positive,0.04581594869276007,0.002685546875,positive,0.07447891175061372,0.00537109375,positive,False,0.3814246823439261,0.3814246823439261,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,ab_symmetric_sum,-2.509937286376953,-0.8605289459228516,0.002685546875,0.002685546875,negative,negative,19.936279296875,18.2868709564209,1.6494083404541016,0.00537109375,positive,19.11157512664795,0.002685546875,positive,1.6494083404541016,0.00537109375,positive,False,0.3428487837498955,0.3428487837498955,smaller_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,ab_mapping_gap_sum,-0.9250640869140625,0.24992752075195312,0.00537109375,0.00537109375,negative,positive,7.109893798828125,5.934902191162109,1.1749916076660156,0.0107421875,positive,6.522397994995117,0.00537109375,positive,0.6751365661621094,0.0107421875,positive,True,-0.2701731958762887,0.2701731958762887,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,single_probe/empty,-0.017670949300130356,0.10736541748046813,0.00537109375,0.00537109375,negative,positive,4.97497355143229,4.849937184651692,0.12503636678059848,0.0107421875,positive,4.912455368041991,0.00537109375,positive,-0.08969446818033777,0.0107421875,negative,True,-6.0758149240842485,6.0758149240842485,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,single_probe/space,0.010275522867838394,0.11225636800130179,0.00537109375,0.00537109375,positive,positive,4.965913391113281,4.863932545979817,0.1019808451334634,0.0107421875,positive,4.9149229685465485,0.00537109375,positive,-0.1019808451334634,0.0107421875,negative,False,10.924638039846682,10.924638039846682,larger_pair_magnitude_beyond_numeric_bound,False,False
3169,1,O,N2,matched_replacement,single_probe/na,-0.04807790120442723,0.11690495808919232,0.00537109375,0.00537109375,negative,positive,5.1518615722656245,4.986878712972005,0.16498285929361955,0.0107421875,positive,5.069370142618815,0.00537109375,positive,-0.06882705688476509,0.0107421875,negative,True,-2.431573657762481,2.431573657762481,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,single_probe/mask,-0.046119689941405806,0.08969701131184848,0.00537109375,0.00537109375,negative,positive,5.1198186238606755,4.984001922607422,0.1358167012532543,0.0107421875,positive,5.051910273234049,0.00537109375,positive,-0.04357732137044268,0.0107421875,negative,True,-1.9448745519713346,1.9448745519713346,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,single_probe/lorem,-0.15334498087565152,0.06713358561197946,0.00537109375,0.00537109375,negative,positive,5.0258056640625,4.805327097574869,0.22047856648763098,0.0107421875,positive,4.915566380818685,0.00537109375,positive,0.08621139526367205,0.0107421875,positive,True,-0.43779447640623165,0.43779447640623165,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,leave_one_out/empty,-0.045049478129477905,0.10535370735045957,0.00537109375,0.00537109375,negative,positive,5.1033278410270295,4.952924655547092,0.15040318547993747,0.0107421875,positive,5.028126248287061,0.00537109375,positive,-0.060304229220981664,0.0107421875,negative,True,-2.338622148910575,2.338622148910575,pair_direction_reversed,False,False
3169,1,O,N2,matched_replacement,leave_one_out/space,-0.05374650887616994,0.10407501730035218,0.00537109375,0.00537109375,negative,positive,5.115530170519513,4.957708644342992,0.15782152617652212,0.0107421875,positive,5.036619407431252,0.00537109375,positive,-0.05032850842418224,0.0107421875,negative,True,-1.936405163359305,1.936405163359305,pair_direction_reversed,False,False
