query_id,demo_family,from_arm,to_arm,view,delta_before,delta_after,delta_before_bound,delta_after_bound,delta_before_direction,delta_after_direction,shift_H,shift_A,interaction,interaction_bound,interaction_direction,common_shift,common_shift_bound,common_shift_direction,reviewed_common_shift,absolute_magnitude_reduction,pair_reversed,signed_remaining_ratio,counts_as_independent_query
FD-3169-Q01,1,O,N1,ab_reverse/total_with_eos,2.2586326599121094,-0.8168411254882812,0.002685546875,0.002685546875,positive,negative,12.11149787902832,15.186971664428711,-3.0754737854003906,0.00537109375,negative,13.649234771728516,0.002685546875,positive,13.649234771728516,1.4417915344238281,True,-0.3616529327615705,False
FD-3169-Q01,1,O,N1,ab_reverse/mean_with_eos,0.7528775533040366,-0.2722803751627598,0.002685546875,0.002685546875,positive,negative,4.037165959676107,5.062323888142903,-1.0251579284667964,0.00537109375,negative,4.549744923909505,0.002685546875,positive,4.549744923909505,0.4805971781412768,True,-0.3616529327615697,False
FD-3169-Q01,1,O,N1,background,-0.12040395021390715,-0.045545271310591495,0.002685546875,0.002685546875,negative,negative,0.13479972215867875,0.05994104325536309,0.07485867890331566,0.00537109375,positive,0.09737038270702092,0.002685546875,positive,null,0.07485867890331566,False,0.3782705735956064,False
FD-3169-Q01,1,O,N1,ncc,0.2712208040550532,0.04080004222530498,0.00537109375,0.00537109375,positive,positive,4.179903901295097,4.410324663124845,-0.23042076182974824,0.0107421875,negative,4.295114282209971,0.00537109375,positive,4.295114282209971,0.23042076182974824,False,0.1504310938368255,False
FD-3169-Q01,1,O,N1,single_probe/empty,0.2958852132161458,0.049107615152995,0.00537109375,0.00537109375,positive,positive,4.095272572835286,4.342050170898437,-0.2467775980631508,0.0107421875,negative,4.218661371866862,0.00537109375,positive,4.218661371866862,0.2467775980631508,False,0.16596846668752457,False
FD-3169-Q01,1,O,N1,single_probe/space,0.32383168538411455,0.05532862345377598,0.00537109375,0.00537109375,positive,positive,4.091484832763672,4.35998789469401,-0.26850306193033857,0.0107421875,negative,4.225736363728841,0.00537109375,positive,4.225736363728841,0.26850306193033857,False,0.17085611430563893,False
FD-3169-Q01,1,O,N1,single_probe/na,0.26547826131184893,0.04548238118489589,0.00537109375,0.00537109375,positive,positive,4.2345832824707035,4.454579162597656,-0.21999588012695304,0.0107421875,negative,4.344581222534179,0.00537109375,positive,4.344581222534179,0.21999588012695304,False,0.1713224312986937,False
FD-3169-Q01,1,O,N1,single_probe/mask,0.26743647257487035,0.030339813232421964,0.00537109375,0.00537109375,positive,positive,4.180347188313801,4.41744384765625,-0.2370966593424484,0.0107421875,negative,4.2988955179850254,0.00537109375,positive,4.2988955179850254,0.2370966593424484,False,0.1134468045450613,False
FD-3169-Q01,1,O,N1,single_probe/lorem,0.16021118164062376,-0.003343963623046342,0.00537109375,0.00537109375,positive,unresolved,4.076190185546876,4.239745330810546,-0.1635551452636701,0.0107421875,negative,4.157967758178711,0.00537109375,positive,4.157967758178711,0.15686721801757741,False,-0.02087222370375698,False
FD-3169-Q01,1,O,N1,leave_one_out/empty,0.26850668438679826,0.04000341738938262,0.00537109375,0.00537109375,positive,positive,4.189872717071081,4.418375984068496,-0.22850326699741563,0.0107421875,negative,4.304124350569788,0.00537109375,positive,4.304124350569788,0.22850326699741563,False,0.14898481012024103,False
FD-3169-Q01,1,O,N1,leave_one_out/space,0.2598096536401062,0.03789887998312036,0.00537109375,0.00537109375,positive,positive,4.198721796262317,4.420632569919302,-0.22191077365698586,0.0107421875,negative,4.30967718309081,0.00537109375,positive,4.30967718309081,0.22191077365698586,False,0.1458717158971263,False
FD-3169-Q01,1,O,N1,leave_one_out/na,0.28226240461691,0.03946795892883248,0.00537109375,0.00537109375,positive,positive,4.126870912466185,4.369665358154263,-0.2427944456880775,0.0107421875,negative,4.248268135310224,0.00537109375,positive,4.248268135310224,0.2427944456880775,False,0.13982719017220477,False
FD-3169-Q01,1,O,N1,leave_one_out/mask,0.27217190800655056,0.04344017897520969,0.00537109375,0.00537109375,positive,positive,4.179792679588604,4.408524408619945,-0.22873172903134087,0.0107421875,negative,4.294158544104274,0.00537109375,positive,4.294158544104274,0.22873172903134087,False,0.1596056672173683,False
FD-3169-Q01,1,O,N1,leave_one_out/lorem,0.27762400628736517,0.0430200351906902,0.00537109375,0.00537109375,positive,positive,4.182712434201928,4.417316405298603,-0.23460397109667497,0.0107421875,negative,4.300014419750266,0.00537109375,positive,4.300014419750266,0.23460397109667497,False,0.15495790787688832,False
FD-3169-Q01,1,O,N1,ab_symmetric_sum,1.5881595611572266,-1.0948991775512695,0.002685546875,0.002685546875,positive,negative,16.371272087097168,19.054330825805664,-2.683058738708496,0.00537109375,negative,17.712801456451416,0.002685546875,positive,17.712801456451416,0.49326038360595703,True,-0.6894138374568998,False
FD-3169-Q01,1,O,N1,ab_mapping_gap_sum,-1.3409461975097656,-0.5561161041259766,0.00537109375,0.00537109375,negative,negative,8.519548416137695,7.734718322753906,0.7848300933837891,0.0107421875,positive,8.1271333694458,0.00537109375,positive,null,0.7848300933837891,False,0.41471917751713266,False
FD-3169-Q01,1,O,N2,original/answer_sum,0.5850830078125,0.16318130493164062,0.002685546875,0.002685546875,positive,positive,13.48379898071289,13.90570068359375,-0.4219017028808594,0.00537109375,negative,13.69474983215332,0.002685546875,positive,13.69474983215332,0.4219017028808594,False,0.27890282703943253,False
FD-3169-Q01,1,O,N2,original/answer_mean,0.15081685384114585,0.05439580281575562,0.002685546875,0.002685546875,positive,positive,4.400133514404297,4.496554565429687,-0.09642105102539023,0.00537109375,negative,4.448344039916992,0.002685546875,positive,4.448344039916992,0.09642105102539023,False,0.36067456275841875,False
FD-3169-Q01,1,O,N2,original/total_with_eos,0.5850830078125,0.16318130493164062,0.002685546875,0.002685546875,positive,positive,13.48379898071289,13.90570068359375,-0.4219017028808594,0.00537109375,negative,13.69474983215332,0.002685546875,positive,13.69474983215332,0.4219017028808594,False,0.27890282703943253,False
FD-3169-Q01,1,O,N2,original/mean_with_eos,0.1186389923095703,0.04079659779866551,0.002685546875,0.002685546875,positive,positive,3.311908404032389,3.389750798543294,-0.07784239451090479,0.00537109375,negative,3.350829601287842,0.002685546875,positive,3.350829601287842,0.07784239451090479,False,0.3438717491144314,False
FD-3169-Q01,1,O,N2,ab_forward/answer_sum,0.9176864624023438,-1.1971492767333984,0.002685546875,0.002685546875,positive,negative,21.099327087402344,23.214162826538086,-2.114835739135742,0.00537109375,negative,22.156744956970215,0.002685546875,positive,22.156744956970215,-0.2794628143310547,True,-1.30452973404388,False
FD-3169-Q01,1,O,N2,ab_forward/answer_mean,0.4588432312011719,-0.5985746383666992,0.002685546875,0.002685546875,positive,negative,10.549663543701172,11.607081413269043,-1.057417869567871,0.00537109375,negative,11.078372478485107,0.002685546875,positive,11.078372478485107,-0.13973140716552734,True,-1.30452973404388,False
FD-3169-Q01,1,O,N2,ab_forward/total_with_eos,0.9176864624023438,-1.197153091430664,0.002685546875,0.002685546875,positive,negative,21.099327087402344,23.21416664123535,-2.114839553833008,0.00537109375,negative,22.156746864318848,0.002685546875,positive,22.156746864318848,-0.2794666290283203,True,-1.304533890907277,False
FD-3169-Q01,1,O,N2,ab_forward/mean_with_eos,0.30589548746744777,-0.3990510304768886,0.002685546875,0.002685546875,positive,negative,7.033109029134113,7.73805554707845,-0.7049465179443364,0.00537109375,negative,7.385582288106282,0.002685546875,positive,7.385582288106282,-0.09315554300944084,True,-1.3045338909072797,False
FD-3169-Q01,1,O,N2,ab_reverse/answer_sum,2.2586326599121094,-0.9071617126464844,0.002685546875,0.002685546875,positive,negative,12.47774887084961,15.643543243408203,-3.1657943725585938,0.00537109375,negative,14.060646057128906,0.002685546875,positive,14.060646057128906,1.351470947265625,True,-0.4016419884239985,False
FD-3169-Q01,1,O,N2,ab_reverse/answer_mean,1.1293163299560547,-0.4535808563232422,0.002685546875,0.002685546875,positive,negative,6.238874435424805,7.821771621704102,-1.5828971862792969,0.00537109375,negative,7.030323028564453,0.002685546875,positive,7.030323028564453,0.6757354736328125,True,-0.4016419884239985,False
FD-3169-Q01,1,O,N2,ab_reverse/total_with_eos,2.2586326599121094,-0.9071617126464844,0.002685546875,0.002685546875,positive,negative,12.47774887084961,15.643543243408203,-3.1657943725585938,0.00537109375,negative,14.060646057128906,0.002685546875,positive,14.060646057128906,1.351470947265625,True,-0.4016419884239985,False
FD-3169-Q01,1,O,N2,ab_reverse/mean_with_eos,0.7528775533040366,-0.3023872375488281,0.002685546875,0.002685546875,positive,negative,4.159249623616537,5.214514414469401,-1.0552647908528647,0.00537109375,negative,4.686882019042969,0.002685546875,positive,4.686882019042969,0.4504903157552085,True,-0.4016419884239984,False
FD-3169-Q01,1,O,N2,background,-0.12040395021390715,-0.04592503846329343,0.002685546875,0.002685546875,negative,negative,0.08305540456806693,0.008576492817453207,0.07447891175061372,0.00537109375,positive,0.04581594869276007,0.002685546875,positive,null,0.07447891175061372,False,0.3814246823439261,False
FD-3169-Q01,1,O,N2,ncc,0.2712208040550532,0.10032084127904906,0.00537109375,0.00537109375,positive,positive,4.317078109836229,4.4879780726122345,-0.17089996277600417,0.0107421875,negative,4.402528091224232,0.00537109375,positive,4.402528091224232,0.17089996277600417,False,0.36988623209997423,False
FD-3169-Q01,1,O,N2,single_probe/empty,0.2958852132161458,0.10230407714843759,0.00537109375,0.00537109375,positive,positive,4.202406311035157,4.395987447102865,-0.19358113606770821,0.0107421875,negative,4.29919687906901,0.00537109375,positive,4.29919687906901,0.19358113606770821,False,0.34575596406605114,False
FD-3169-Q01,1,O,N2,single_probe/space,0.32383168538411455,0.10719502766927125,0.00537109375,0.00537109375,positive,positive,4.193346150716145,4.409982808430989,-0.2166366577148433,0.0107421875,negative,4.301664479573567,0.00537109375,positive,4.301664479573567,0.2166366577148433,False,0.33102081268582884,False
FD-3169-Q01,1,O,N2,single_probe/na,0.26547826131184893,0.11184361775716178,0.00537109375,0.00537109375,positive,positive,4.37929433186849,4.532928975423177,-0.15363464355468714,0.0107421875,negative,4.456111653645833,0.00537109375,positive,4.456111653645833,0.15363464355468714,False,0.42129105865200245,False
FD-3169-Q01,1,O,N2,single_probe/mask,0.26743647257487035,0.08463567097981795,0.00537109375,0.00537109375,positive,positive,4.347251383463542,4.530052185058594,-0.1828008015950524,0.0107421875,negative,4.438651784261068,0.00537109375,positive,4.438651784261068,0.1828008015950524,False,0.31647018884503014,False
FD-3169-Q01,1,O,N2,single_probe/lorem,0.16021118164062376,0.06207224527994892,0.00537109375,0.00537109375,positive,positive,4.2532384236653655,4.35137736002604,-0.09813893636067483,0.0107421875,negative,4.302307891845703,0.00537109375,positive,4.302307891845703,0.09813893636067483,False,0.38744015645041374,False
FD-3169-Q01,1,O,N2,leave_one_out/empty,0.26850668438679826,0.10029236701842903,0.00537109375,0.00537109375,positive,positive,4.330760600629894,4.498974917998264,-0.16821431736836923,0.0107421875,negative,4.414867759314079,0.00537109375,positive,4.414867759314079,0.16821431736836923,False,0.37351906991616085,False
FD-3169-Q01,1,O,N2,leave_one_out/space,0.2598096536401062,0.09901367696832164,0.00537109375,0.00537109375,positive,positive,4.342962930122379,4.503758906794163,-0.16079597667178458,0.0107421875,negative,4.423360918458271,0.00537109375,positive,4.423360918458271,0.16079597667178458,False,0.381100838945259,False
FD-3169-Q01,1,O,N2,leave_one_out/na,0.28226240461691,0.09322598981042507,0.00537109375,0.00537109375,positive,positive,4.2607828718200995,4.4498192866265835,-0.18903641480648492,0.0107421875,negative,4.3553010792233415,0.00537109375,positive,4.3553010792233415,0.18903641480648492,False,0.33028128537681994,False
FD-3169-Q01,1,O,N2,leave_one_out/mask,0.27217190800655056,0.1044255274791861,0.00537109375,0.00537109375,positive,positive,4.309383326434629,4.477129706961993,-0.16774638052736446,0.0107421875,negative,4.393256516698311,0.00537109375,positive,4.393256516698311,0.16774638052736446,False,0.3836748922547613,False
FD-3169-Q01,1,O,N2,leave_one_out/lorem,0.27762400628736517,0.10239408082764445,0.00537109375,0.00537109375,positive,positive,4.318850847906866,4.494080773366586,-0.17522992545972071,0.0107421875,negative,4.406465810636726,0.00537109375,positive,4.406465810636726,0.17522992545972071,False,0.36882286296833283,False
FD-3169-Q01,1,O,N2,ab_symmetric_sum,1.5881595611572266,-1.0521554946899414,0.002685546875,0.002685546875,positive,negative,16.788537979125977,19.428853034973145,-2.640315055847168,0.00537109375,negative,18.10869550704956,0.002685546875,positive,18.10869550704956,0.5360040664672852,True,-0.6624998648896959,False
FD-3169-Q01,1,O,N2,ab_mapping_gap_sum,-1.3409461975097656,-0.28998756408691406,0.00537109375,0.00537109375,negative,negative,8.621578216552734,7.570619583129883,1.0509586334228516,0.0107421875,positive,8.096098899841309,0.00537109375,positive,null,1.0509586334228516,False,0.21625592781085626,False
FD-3169-Q01,1,O,D,original/answer_sum,0.5850830078125,0.08521270751953125,0.002685546875,0.002685546875,positive,positive,12.030681610107422,12.53055191040039,-0.49987030029296875,0.00537109375,negative,12.280616760253906,0.002685546875,positive,12.280616760253906,0.49987030029296875,False,0.145642082203213,False
FD-3169-Q01,1,O,D,original/answer_mean,0.15081685384114585,0.02840728759765554,0.002685546875,0.002685546875,positive,positive,3.915765635172525,4.038175201416015,-0.12240956624349031,0.00537109375,negative,3.9769704182942704,0.002685546875,positive,3.9769704182942704,0.12240956624349031,False,0.18835618748271132,False
FD-3169-Q01,1,O,D,original/total_with_eos,0.5850830078125,0.08521270751953125,0.002685546875,0.002685546875,positive,positive,12.030681610107422,12.53055191040039,-0.49987030029296875,0.00537109375,negative,12.280616760253906,0.002685546875,positive,12.280616760253906,0.49987030029296875,False,0.145642082203213,False
FD-3169-Q01,1,O,D,original/mean_with_eos,0.1186389923095703,0.021305084228515625,0.002685546875,0.002685546875,positive,positive,2.948631922403971,3.045965830485026,-0.09733390808105467,0.00537109375,negative,2.9972988764444985,0.002685546875,positive,2.9972988764444985,0.09733390808105467,False,0.17957910644523403,False
FD-3169-Q01,1,O,D,ab_forward/answer_sum,0.9176864624023438,-1.2527236938476562,0.002685546875,0.002685546875,positive,negative,16.61330795288086,18.78371810913086,-2.17041015625,0.00537109375,negative,17.69851303100586,0.002685546875,positive,17.69851303100586,-0.3350372314453125,True,-1.3650889984453332,False
FD-3169-Q01,1,O,D,ab_forward/answer_mean,0.4588432312011719,-0.6263618469238281,0.002685546875,0.002685546875,positive,negative,8.30665397644043,9.39185905456543,-1.085205078125,0.00537109375,negative,8.84925651550293,0.002685546875,positive,8.84925651550293,-0.16751861572265625,True,-1.3650889984453332,False
FD-3169-Q01,1,O,D,ab_forward/total_with_eos,0.9176864624023438,-1.2527275085449219,0.002685546875,0.002685546875,positive,negative,16.61330795288086,18.783721923828125,-2.1704139709472656,0.00537109375,negative,17.698514938354492,0.002685546875,positive,17.698514938354492,-0.3350410461425781,True,-1.3650931553087302,False
FD-3169-Q01,1,O,D,ab_forward/mean_with_eos,0.30589548746744777,-0.41757583618164107,0.002685546875,0.002685546875,positive,negative,5.537769317626953,6.261240641276041,-0.7234713236490888,0.00537109375,negative,5.899504979451497,0.002685546875,positive,5.899504979451497,-0.1116803487141933,True,-1.3650931553087324,False
FD-3169-Q01,1,O,D,ab_reverse/answer_sum,2.2586326599121094,-0.756683349609375,0.002685546875,0.002685546875,positive,negative,11.338272094726562,14.353588104248047,-3.0153160095214844,0.00537109375,negative,12.845930099487305,0.002685546875,positive,12.845930099487305,1.5019493103027344,True,-0.3350183334543741,False
FD-3169-Q01,1,O,D,ab_reverse/answer_mean,1.1293163299560547,-0.3783416748046875,0.002685546875,0.002685546875,positive,negative,5.669136047363281,7.176794052124023,-1.5076580047607422,0.00537109375,negative,6.422965049743652,0.002685546875,positive,6.422965049743652,0.7509746551513672,True,-0.3350183334543741,False
FD-3169-Q01,1,O,D,ab_reverse/total_with_eos,2.2586326599121094,-0.756683349609375,0.002685546875,0.002685546875,positive,negative,11.338272094726562,14.353588104248047,-3.0153160095214844,0.00537109375,negative,12.845930099487305,0.002685546875,positive,12.845930099487305,1.5019493103027344,True,-0.3350183334543741,False
FD-3169-Q01,1,O,D,ab_reverse/mean_with_eos,0.7528775533040366,-0.252227783203125,0.002685546875,0.002685546875,positive,negative,3.779424031575521,4.784529368082683,-1.0051053365071616,0.00537109375,negative,4.281976699829102,0.002685546875,positive,4.281976699829102,0.5006497701009116,True,-0.33501833345437404,False
FD-3169-Q01,1,O,D,background,-0.12040395021390715,-0.03281451297063587,0.002685546875,0.002685546875,negative,negative,0.005675182501331477,-0.08191425474193981,0.08758943724327128,0.00537109375,positive,-0.038119536120304165,0.002685546875,negative,null,0.08758943724327128,False,0.2725368471079087,False
FD-3169-Q01,1,O,D,ncc,0.2712208040550532,0.06122180056829141,0.00537109375,0.00537109375,positive,positive,3.9100904526711937,4.120089456157956,-0.20999900348676181,0.0107421875,negative,4.015089954414575,0.00537109375,positive,4.015089954414575,0.20999900348676181,False,0.2257267866364131,False
FD-3169-Q01,1,O,D,single_probe/empty,0.2958852132161458,0.07206420898437438,0.00537109375,0.00537109375,positive,positive,4.055808512369791,4.279629516601562,-0.22382100423177143,0.0107421875,negative,4.167719014485677,0.00537109375,positive,4.167719014485677,0.22382100423177143,False,0.24355461430825565,False
FD-3169-Q01,1,O,D,single_probe/space,0.32383168538411455,0.0677276611328117,0.00537109375,0.00537109375,positive,positive,3.9724884033203116,4.2285924275716145,-0.25610402425130285,0.0107421875,negative,4.100540415445963,0.00537109375,positive,4.100540415445963,0.25610402425130285,False,0.20914463960645543,False
FD-3169-Q01,1,O,D,single_probe/na,0.26547826131184893,0.06108957926432268,0.00537109375,0.00537109375,positive,positive,3.831014251708984,4.03540293375651,-0.20438868204752625,0.0107421875,negative,3.933208592732747,0.00537109375,positive,3.933208592732747,0.20438868204752625,False,0.23011141839806867,False
FD-3169-Q01,1,O,D,single_probe/mask,0.26743647257487035,0.0612920125325509,0.00537109375,0.00537109375,positive,positive,3.8620544433593738,4.068198903401694,-0.20614446004231946,0.0107421875,negative,3.9651266733805333,0.00537109375,positive,3.9651266733805333,0.20614446004231946,False,0.22918344660484502,False
FD-3169-Q01,1,O,D,single_probe/lorem,0.16021118164062376,0.029533894856769827,0.00537109375,0.00537109375,positive,positive,4.169472249348958,4.300149536132812,-0.13067728678385393,0.0107421875,negative,4.234810892740885,0.00537109375,positive,4.234810892740885,0.13067728678385393,False,0.1843435305471906,False
FD-3169-Q01,1,O,D,leave_one_out/empty,0.26850668438679826,0.05967309819125077,0.00537109375,0.00537109375,positive,positive,3.889601327998823,4.098434914194371,-0.20883358619554748,0.0107421875,negative,3.994018121096597,0.00537109375,positive,3.994018121096597,0.20883358619554748,False,0.22224064301240443,False
FD-3169-Q01,1,O,D,leave_one_out/space,0.2598096536401062,0.059669774380285645,0.00537109375,0.00537109375,positive,positive,3.8956346497858756,4.095774529045697,-0.20013987925982057,0.0107421875,negative,3.995704589415786,0.00537109375,positive,3.995704589415786,0.20013987925982057,False,0.22966727195957648,False
FD-3169-Q01,1,O,D,leave_one_out/na,0.28226240461691,0.06264419039992397,0.00537109375,0.00537109375,positive,positive,3.968148506650404,4.1877667208673905,-0.21961821421698602,0.0107421875,negative,4.0779576137588975,0.00537109375,positive,4.0779576137588975,0.21961821421698602,False,0.22193600484962012,False
FD-3169-Q01,1,O,D,leave_one_out/mask,0.27217190800655056,0.061206256267274384,0.00537109375,0.00537109375,positive,positive,3.9218270155693604,4.132792667308637,-0.21096565173927617,0.0107421875,negative,4.027309841438998,0.00537109375,positive,4.027309841438998,0.21096565173927617,False,0.22488087295842923,False
FD-3169-Q01,1,O,D,leave_one_out/lorem,0.27762400628736517,0.06337766914455623,0.00537109375,0.00537109375,positive,positive,3.896995846642137,4.111242183784945,-0.21424633714280894,0.0107421875,negative,4.004119015213542,0.00537109375,positive,4.004119015213542,0.21424633714280894,False,0.2282859828733787,False
FD-3169-Q01,1,O,D,ab_symmetric_sum,1.5881595611572266,-1.0047035217285156,0.002685546875,0.002685546875,positive,negative,13.975790023803711,16.568653106689453,-2.592863082885742,0.00537109375,negative,15.272221565246582,0.002685546875,positive,15.272221565246582,0.5834560394287109,True,-0.6326212720064661,False
FD-3169-Q01,1,O,D,ab_mapping_gap_sum,-1.3409461975097656,-0.49604034423828125,0.00537109375,0.00537109375,negative,negative,5.275035858154297,4.4301300048828125,0.8449058532714844,0.0107421875,positive,4.852582931518555,0.00537109375,positive,null,0.8449058532714844,False,0.3699181556720651,False
FD-3169-Q01,2,O,N1,original/answer_sum,0.7497787475585938,0.16472625732421875,0.002685546875,0.002685546875,positive,positive,12.724365234375,13.309417724609375,-0.585052490234375,0.00537109375,negative,13.016891479492188,0.002685546875,positive,13.016891479492188,0.585052490234375,False,0.21969982192826254,False
FD-3169-Q01,2,O,N1,original/answer_mean,0.20063222249348958,0.054909261067708215,0.002685546875,0.002685546875,positive,positive,4.164115397135417,4.309838358561198,-0.14572296142578137,0.00537109375,negative,4.236976877848307,0.002685546875,positive,4.236976877848307,0.14572296142578137,False,0.27368116838505335,False
FD-3169-Q01,2,O,N1,original/total_with_eos,0.7497787475585938,0.16472625732421875,0.002685546875,0.002685546875,positive,positive,12.724365234375,13.309417724609375,-0.585052490234375,0.00537109375,negative,13.016891479492188,0.002685546875,positive,13.016891479492188,0.585052490234375,False,0.21969982192826254,False
FD-3169-Q01,2,O,N1,original/mean_with_eos,0.15663592020670572,0.041181882222493194,0.002685546875,0.002685546875,positive,positive,3.1327540079752603,3.2482080459594727,-0.11545403798421253,0.00537109375,negative,3.1904810269673667,0.002685546875,positive,3.1904810269673667,0.11545403798421253,False,0.2629146760726864,False
FD-3169-Q01,2,O,N1,ab_forward/answer_sum,0.057193756103515625,-0.7800407409667969,0.002685546875,0.002685546875,positive,negative,22.059585571289062,22.896820068359375,-0.8372344970703125,0.00537109375,negative,22.47820281982422,0.002685546875,positive,22.47820281982422,-0.7228469848632812,True,-13.638564663509637,False
FD-3169-Q01,2,O,N1,ab_forward/answer_mean,0.028596878051757812,-0.39002037048339844,0.002685546875,0.002685546875,positive,negative,11.029792785644531,11.448410034179688,-0.41861724853515625,0.00537109375,negative,11.23910140991211,0.002685546875,positive,11.23910140991211,-0.3614234924316406,True,-13.638564663509637,False
FD-3169-Q01,2,O,N1,ab_forward/total_with_eos,0.057193756103515625,-0.7800445556640625,0.002685546875,0.002685546875,positive,negative,22.059585571289062,22.89682388305664,-0.8372383117675781,0.00537109375,negative,22.47820472717285,0.002685546875,positive,22.47820472717285,-0.7228507995605469,True,-13.638631361301941,False
FD-3169-Q01,2,O,N1,ab_forward/mean_with_eos,0.019064585367838838,-0.2600148518880214,0.002685546875,0.002685546875,positive,negative,7.3531951904296875,7.632274627685547,-0.27907943725586026,0.00537109375,negative,7.492734909057617,0.002685546875,positive,7.492734909057617,-0.2409502665201826,True,-13.63863136130176,False
FD-3169-Q01,2,O,N1,ab_reverse/answer_sum,1.4403152465820312,-0.8599586486816406,0.002685546875,0.002685546875,positive,negative,11.190742492675781,13.491016387939453,-2.300273895263672,0.00537109375,negative,12.340879440307617,0.002685546875,positive,12.340879440307617,0.5803565979003906,True,-0.5970627963026723,False
FD-3169-Q01,2,O,N1,ab_reverse/answer_mean,0.7201576232910156,-0.4299793243408203,0.002685546875,0.002685546875,positive,negative,5.595371246337891,6.745508193969727,-1.150136947631836,0.00537109375,negative,6.170439720153809,0.002685546875,positive,6.170439720153809,0.2901782989501953,True,-0.5970627963026723,False
FD-3169-Q01,2,O,N1,ab_reverse/total_with_eos,1.4403152465820312,-0.8599586486816406,0.002685546875,0.002685546875,positive,negative,11.190742492675781,13.491016387939453,-2.300273895263672,0.00537109375,negative,12.340879440307617,0.002685546875,positive,12.340879440307617,0.5803565979003906,True,-0.5970627963026723,False
FD-3169-Q01,2,O,N1,ab_reverse/mean_with_eos,0.48010508219401027,-0.2866528828938799,0.002685546875,0.002685546875,positive,negative,3.7302474975585938,4.497005462646484,-0.7667579650878902,0.00537109375,negative,4.113626480102539,0.002685546875,positive,4.113626480102539,0.19345219930013036,True,-0.5970627963026719,False
FD-3169-Q01,2,O,N1,background,-0.039489267253686844,-0.03482359467179341,0.002685546875,0.002685546875,negative,negative,0.04464364301746082,0.03997797043556739,0.004665672581893432,0.00537109375,unresolved,0.042310806726514105,0.002685546875,positive,null,0.004665672581893432,False,0.8818496035411285,False
