job_id	query_id	donor	recipient	condition	m	delta_m	reference_aligned_delta	prediction	transition	donor_state_l2
J06-D01-query-before	J06	jctx-J06-D02	jctx-J06-D01	query-before	8.446128845214844	1.3048286437988281	1.3048286437988281	无	unchanged	56.18354877847194
J06-D01-query-after	J06	jctx-J06-D02	jctx-J06-D01	query-after	5.010738372802734	-2.1305618286132812	-2.1305618286132812	无	unchanged	59.8128129923329
J06-D01-focal-before	J06	jctx-J06-D02	jctx-J06-D01	focal-before	13.503181457519531	6.361881256103516	6.361881256103516	无	unchanged	74.96657726232041
J06-D01-focal-after	J06	jctx-J06-D02	jctx-J06-D01	focal-after	11.743324279785156	4.602024078369141	4.602024078369141	无	unchanged	77.72367175539434
J06-D02-upstream	J06	jctx-J06-D01	jctx-J06-D02	upstream	25.020395278930664	-2.4241161346435547	-2.4241161346435547	无	unchanged	49.6326158194843
J06-D02-preceding	J06	jctx-J06-D01	jctx-J06-D02	preceding	27.360767364501953	-0.08374404907226562	-0.08374404907226562	无	unchanged	34.869168979244165
J06-D02-whole-query	J06	jctx-J06-D01	jctx-J06-D02	whole-query	24.231287002563477	-3.213224411010742	-3.213224411010742	无	unchanged	95.90391183097435
J06-D02-query-complement	J06	jctx-J06-D01	jctx-J06-D02	query-complement	26.55137825012207	-0.8931331634521484	-0.8931331634521484	无	unchanged	82.06195069213673
J06-D02-query-before	J06	jctx-J06-D01	jctx-J06-D02	query-before	27.283355712890625	-0.16115570068359375	-0.16115570068359375	无	unchanged	56.18354877847194
J06-D02-query-after	J06	jctx-J06-D01	jctx-J06-D02	query-after	26.7806396484375	-0.6638717651367188	-0.6638717651367188	无	unchanged	59.8128129923329
J06-D02-focal-before	J06	jctx-J06-D01	jctx-J06-D02	focal-before	24.730913162231445	-2.7135982513427734	-2.7135982513427734	无	unchanged	74.96657726232041
J06-D02-focal-after	J06	jctx-J06-D01	jctx-J06-D02	focal-after	24.577388763427734	-2.8671226501464844	-2.8671226501464844	无	unchanged	77.72367175539434
J07-D01-upstream	J07	jctx-J07-D02	jctx-J07-D01	upstream	-18.654701232910156	0.3445625305175781	0.3445625305175781	有	unchanged	41.41616883457926
J07-D01-preceding	J07	jctx-J07-D02	jctx-J07-D01	preceding	-18.981571197509766	0.01769256591796875	0.01769256591796875	有	unchanged	27.366459764292415
J07-D01-whole-query	J07	jctx-J07-D02	jctx-J07-D01	whole-query	-19.32879638671875	-0.3295326232910156	-0.3295326232910156	有	unchanged	87.02749756797098
J07-D01-query-complement	J07	jctx-J07-D02	jctx-J07-D01	query-complement	-19.686756134033203	-0.6874923706054688	-0.6874923706054688	有	unchanged	76.54074922555195
J07-D01-query-before	J07	jctx-J07-D02	jctx-J07-D01	query-before	-19.247268676757812	-0.24800491333007812	-0.24800491333007812	有	unchanged	66.73725325714663
J07-D01-query-after	J07	jctx-J07-D02	jctx-J07-D01	query-after	-19.359699249267578	-0.36043548583984375	-0.36043548583984375	有	unchanged	37.478331335590696
J07-D01-focal-before	J07	jctx-J07-D02	jctx-J07-D01	focal-before	-18.78689193725586	0.212371826171875	0.212371826171875	有	unchanged	78.54400049171733
J07-D01-focal-after	J07	jctx-J07-D02	jctx-J07-D01	focal-after	-19.09786605834961	-0.098602294921875	-0.098602294921875	有	unchanged	55.85628309004015
J07-D02-upstream	J07	jctx-J07-D01	jctx-J07-D02	upstream	-18.064712524414062	-0.72723388671875	-0.72723388671875	有	unchanged	41.41616883457926
J07-D02-preceding	J07	jctx-J07-D01	jctx-J07-D02	preceding	-17.38720703125	-0.0497283935546875	-0.0497283935546875	有	unchanged	27.366459764292415
J07-D02-whole-query	J07	jctx-J07-D01	jctx-J07-D02	whole-query	-17.738216400146484	-0.4007377624511719	-0.4007377624511719	有	unchanged	87.02749756797098
J07-D02-query-complement	J07	jctx-J07-D01	jctx-J07-D02	query-complement	-17.017345428466797	0.3201332092285156	0.3201332092285156	有	unchanged	76.54074922555195
J07-D02-query-before	J07	jctx-J07-D01	jctx-J07-D02	query-before	-17.458614349365234	-0.12113571166992188	-0.12113571166992188	有	unchanged	66.73725325714663
J07-D02-query-after	J07	jctx-J07-D01	jctx-J07-D02	query-after	-16.70663833618164	0.6308403015136719	0.6308403015136719	有	unchanged	37.478331335590696
J07-D02-focal-before	J07	jctx-J07-D01	jctx-J07-D02	focal-before	-17.966949462890625	-0.6294708251953125	-0.6294708251953125	有	unchanged	78.54400049171733
J07-D02-focal-after	J07	jctx-J07-D01	jctx-J07-D02	focal-after	-17.714866638183594	-0.37738800048828125	-0.37738800048828125	有	unchanged	55.85628309004015
J08-D01-upstream	J08	jctx-J08-D02	jctx-J08-D01	upstream	-11.759723663330078	-0.4880943298339844	-0.4880943298339844	有	unchanged	36.88207878536937
J08-D01-preceding	J08	jctx-J08-D02	jctx-J08-D01	preceding	-10.983768463134766	0.2878608703613281	0.2878608703613281	有	unchanged	28.891651375183702
J08-D01-whole-query	J08	jctx-J08-D02	jctx-J08-D01	whole-query	-10.508365631103516	0.7632637023925781	0.7632637023925781	有	unchanged	90.42723394159722
J08-D01-query-complement	J08	jctx-J08-D02	jctx-J08-D01	query-complement	-9.688713073730469	1.582916259765625	1.582916259765625	有	unchanged	82.56389587948327
J08-D01-query-before	J08	jctx-J08-D02	jctx-J08-D01	query-before	-11.07876205444336	0.19286727905273438	0.19286727905273438	有	unchanged	61.17199120110208
J08-D01-query-after	J08	jctx-J08-D02	jctx-J08-D01	query-after	-9.630531311035156	1.6410980224609375	1.6410980224609375	有	unchanged	55.45073845577239
J08-D01-focal-before	J08	jctx-J08-D02	jctx-J08-D01	focal-before	-11.73855209350586	-0.4669227600097656	-0.4669227600097656	有	unchanged	71.43038739246691
J08-D01-focal-after	J08	jctx-J08-D02	jctx-J08-D01	focal-after	-10.261985778808594	1.0096435546875	1.0096435546875	有	unchanged	66.59633721775297
J08-D02-upstream	J08	jctx-J08-D01	jctx-J08-D02	upstream	-11.449455261230469	1.0116500854492188	1.0116500854492188	有	unchanged	36.88207878536937
J08-D02-preceding	J08	jctx-J08-D01	jctx-J08-D02	preceding	-12.451988220214844	0.00911712646484375	0.00911712646484375	有	unchanged	28.891651375183702
J08-D02-whole-query	J08	jctx-J08-D01	jctx-J08-D02	whole-query	-11.024368286132812	1.436737060546875	1.436737060546875	有	unchanged	90.42723394159722
J08-D02-query-complement	J08	jctx-J08-D01	jctx-J08-D02	query-complement	-11.741764068603516	0.7193412780761719	0.7193412780761719	有	unchanged	82.56389587948327
J08-D02-query-before	J08	jctx-J08-D01	jctx-J08-D02	query-before	-12.255481719970703	0.20562362670898438	0.20562362670898438	有	unchanged	61.17199120110208
J08-D02-query-after	J08	jctx-J08-D01	jctx-J08-D02	query-after	-11.735588073730469	0.7255172729492188	0.7255172729492188	有	unchanged	55.45073845577239
J08-D02-focal-before	J08	jctx-J08-D01	jctx-J08-D02	focal-before	-11.5045166015625	0.9565887451171875	0.9565887451171875	有	unchanged	71.43038739246691
J08-D02-focal-after	J08	jctx-J08-D01	jctx-J08-D02	focal-after	-10.774402618408203	1.6867027282714844	1.6867027282714844	有	unchanged	66.59633721775297
J09-D01-upstream	J09	jctx-J09-D02	jctx-J09-D01	upstream	-22.957263946533203	0.2957496643066406	-0.2957496643066406	有	unchanged	39.32701632665586
J09-D01-preceding	J09	jctx-J09-D02	jctx-J09-D01	preceding	-23.295246124267578	-0.042232513427734375	0.042232513427734375	有	unchanged	27.52207316700536
J09-D01-whole-query	J09	jctx-J09-D02	jctx-J09-D01	whole-query	-22.785823822021484	0.4671897888183594	-0.4671897888183594	有	unchanged	92.44617087859052
J09-D01-query-complement	J09	jctx-J09-D02	jctx-J09-D01	query-complement	-23.093795776367188	0.15921783447265625	-0.15921783447265625	有	unchanged	83.66409204047136
J09-D01-query-before	J09	jctx-J09-D02	jctx-J09-D01	query-before	-23.42523956298828	-0.1722259521484375	0.1722259521484375	有	unchanged	66.72586883644696
J09-D01-query-after	J09	jctx-J09-D02	jctx-J09-D01	query-after	-22.90545654296875	0.34755706787109375	-0.34755706787109375	有	unchanged	50.471167263872246
J09-D01-focal-before	J09	jctx-J09-D02	jctx-J09-D01	focal-before	-23.099937438964844	0.153076171875	-0.153076171875	有	unchanged	77.45292625289105
J09-D01-focal-after	J09	jctx-J09-D02	jctx-J09-D01	focal-after	-22.620853424072266	0.6321601867675781	-0.6321601867675781	有	unchanged	63.98400533051091
J09-D02-upstream	J09	jctx-J09-D01	jctx-J09-D02	upstream	-21.586669921875	-0.44915771484375	0.44915771484375	有	unchanged	39.32701632665586
J09-D02-preceding	J09	jctx-J09-D01	jctx-J09-D02	preceding	-21.141632080078125	-0.004119873046875	0.004119873046875	有	unchanged	27.52207316700536
J09-D02-whole-query	J09	jctx-J09-D01	jctx-J09-D02	whole-query	-22.123268127441406	-0.9857559204101562	0.9857559204101562	有	unchanged	92.44617087859052
J09-D02-query-complement	J09	jctx-J09-D01	jctx-J09-D02	query-complement	-21.686962127685547	-0.5494499206542969	0.5494499206542969	有	unchanged	83.66409204047136
J09-D02-query-before	J09	jctx-J09-D01	jctx-J09-D02	query-before	-21.19305419921875	-0.0555419921875	0.0555419921875	有	unchanged	66.72586883644696
J09-D02-query-after	J09	jctx-J09-D01	jctx-J09-D02	query-after	-21.66124725341797	-0.5237350463867188	0.5237350463867188	有	unchanged	50.471167263872246
J09-D02-focal-before	J09	jctx-J09-D01	jctx-J09-D02	focal-before	-21.624500274658203	-0.4869880676269531	0.4869880676269531	有	unchanged	77.45292625289105
J09-D02-focal-after	J09	jctx-J09-D01	jctx-J09-D02	focal-after	-22.12786102294922	-0.9903488159179688	0.9903488159179688	有	unchanged	63.98400533051091
J10-D01-upstream	J10	jctx-J10-D02	jctx-J10-D01	upstream	-21.417369842529297	-0.04822540283203125	0.04822540283203125	有	unchanged	36.88207878536937
J10-D01-preceding	J10	jctx-J10-D02	jctx-J10-D01	preceding	-21.33684539794922	0.032299041748046875	-0.032299041748046875	有	unchanged	28.891651375183702
J10-D01-whole-query	J10	jctx-J10-D02	jctx-J10-D01	whole-query	-21.140277862548828	0.2288665771484375	-0.2288665771484375	有	unchanged	86.41128525070026
J10-D01-query-complement	J10	jctx-J10-D02	jctx-J10-D01	query-complement	-21.01498031616211	0.35416412353515625	-0.35416412353515625	有	unchanged	78.14488136242646
J10-D01-query-before	J10	jctx-J10-D02	jctx-J10-D01	query-before	-21.319072723388672	0.05007171630859375	-0.05007171630859375	有	unchanged	61.17199120110208
J10-D01-query-after	J10	jctx-J10-D02	jctx-J10-D01	query-after	-21.069015502929688	0.3001289367675781	-0.3001289367675781	有	unchanged	48.62725548126272
J10-D01-focal-before	J10	jctx-J10-D02	jctx-J10-D01	focal-before	-21.387928009033203	-0.0187835693359375	0.0187835693359375	有	unchanged	71.43038739246691
J10-D01-focal-after	J10	jctx-J10-D02	jctx-J10-D01	focal-after	-21.162242889404297	0.20690155029296875	-0.20690155029296875	有	unchanged	61.031940090171005
J10-D02-upstream	J10	jctx-J10-D01	jctx-J10-D02	upstream	-19.218795776367188	0.11800003051757812	-0.11800003051757812	有	unchanged	36.88207878536937
J10-D02-preceding	J10	jctx-J10-D01	jctx-J10-D02	preceding	-19.383277893066406	-0.046482086181640625	0.046482086181640625	有	unchanged	28.891651375183702
J10-D02-whole-query	J10	jctx-J10-D01	jctx-J10-D02	whole-query	-20.327178955078125	-0.9903831481933594	0.9903831481933594	有	unchanged	86.41128525070026
J10-D02-query-complement	J10	jctx-J10-D01	jctx-J10-D02	query-complement	-20.37213134765625	-1.0353355407714844	1.0353355407714844	有	unchanged	78.14488136242646
J10-D02-query-before	J10	jctx-J10-D01	jctx-J10-D02	query-before	-19.481414794921875	-0.14461898803710938	0.14461898803710938	有	unchanged	61.17199120110208
J10-D02-query-after	J10	jctx-J10-D01	jctx-J10-D02	query-after	-20.25359344482422	-0.9167976379394531	0.9167976379394531	有	unchanged	48.62725548126272
J10-D02-focal-before	J10	jctx-J10-D01	jctx-J10-D02	focal-before	-19.356510162353516	-0.01971435546875	0.01971435546875	有	unchanged	71.43038739246691
J10-D02-focal-after	J10	jctx-J10-D01	jctx-J10-D02	focal-after	-20.22309112548828	-0.8862953186035156	0.8862953186035156	有	unchanged	61.031940090171005
