contrast_id,role,cross_query,view,effect,numeric_bound,direction,statistical_interval,ncc_background_cancels,cancellation_residual,terms
A-F1-O-KL,query_discrimination,True,leave_one_out/lorem,0.14141991933186854,0.002685546875,positive,False,True,2.7755575615628914e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""}]"
A-F1-O-KL,query_discrimination,True,ab_symmetric_sum,9.02209997177124,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""}]"
A-F1-O-KL,query_discrimination,True,ab_mapping_gap_sum,-0.12815570831298828,0.00537109375,negative,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,original/answer_sum,2.72091007232666,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,original/answer_mean,0.6104618708292644,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,original/total_with_eos,2.72091007232666,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,original/mean_with_eos,0.4949099222819011,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ab_forward/answer_sum,3.6991682052612305,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ab_forward/answer_mean,1.8495841026306152,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ab_forward/total_with_eos,3.6991682052612305,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ab_forward/mean_with_eos,1.2330560684204106,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ab_reverse/answer_sum,9.78426742553711,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ab_reverse/answer_mean,4.892133712768555,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ab_reverse/total_with_eos,9.78426742553711,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ab_reverse/mean_with_eos,3.2614224751790366,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,background,0.0,0.0,unresolved,False,True,0.0,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ncc,0.6104618708292644,0.002685546875,positive,False,True,-2.220446049250313e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,single_probe/empty,0.6104618708292644,0.002685546875,positive,False,True,-2.220446049250313e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,single_probe/space,0.6104618708292644,0.002685546875,positive,False,True,-2.220446049250313e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,single_probe/na,0.6104618708292644,0.002685546875,positive,False,True,-2.220446049250313e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,single_probe/mask,0.6104618708292644,0.002685546875,positive,False,True,-2.220446049250313e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,single_probe/lorem,0.6104618708292644,0.002685546875,positive,False,True,2.220446049250313e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,leave_one_out/empty,0.6104618708292644,0.002685546875,positive,False,True,-2.220446049250313e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,leave_one_out/space,0.6104618708292644,0.002685546875,positive,False,True,-2.220446049250313e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,leave_one_out/na,0.6104618708292644,0.002685546875,positive,False,True,0.0,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,leave_one_out/mask,0.6104618708292644,0.002685546875,positive,False,True,-2.220446049250313e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,leave_one_out/lorem,0.6104618708292644,0.002685546875,positive,False,True,-2.220446049250313e-16,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ab_symmetric_sum,6.74171781539917,0.002685546875,positive,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-O-KG,query_discrimination,True,ab_mapping_gap_sum,-6.085099220275879,0.00537109375,negative,False,True,null,"[{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q03-F1-O-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q04-F1-O-H""}]"
A-F1-P1-X1-dKL,query_discrimination_change,True,original/answer_sum,1.1322574615478516,0.00537109375,positive,False,True,null,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P1-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X1-H""}]"
A-F1-P1-X1-dKL,query_discrimination_change,True,original/answer_mean,0.1492730458577473,0.00537109375,positive,False,True,null,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P1-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X1-H""}]"
A-F1-P1-X1-dKL,query_discrimination_change,True,original/total_with_eos,1.1322574615478516,0.00537109375,positive,False,True,null,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P1-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X1-H""}]"
A-F1-P1-X1-dKL,query_discrimination_change,True,original/mean_with_eos,0.14047304789225262,0.00537109375,positive,False,True,null,"[{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q01-F1-P1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q01-F1-X1-H""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P1-A""},{""coefficient"":0.5,""condition_id"":""FQD-FD-3169-Q02-F1-P1-H""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X1-A""},{""coefficient"":-0.5,""condition_id"":""FQD-FD-3169-Q02-F1-X1-H""}]"
