object_id,review_kind,text,hate,group,uncertainties,note,human_adjudicated_tasks,user_rationale,online_material_confirmed,hate_policy_version,hate_policy_sha256,group_policy_version,group_policy_sha256
demo:6658,ai_note,人家那是和全世界联系起来的，眼界比我们开阔多了，有这种优势哪个女的不想嫁给他们？,non-hate,"[""Sexism""]",,描述眼界优势与女性择偶意愿，未见具体贬损，拟 0／Sexism。“他们”的国籍种族均未在句中给出，不补 Racism 或 Region。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:6764,ai_note,其实在早些年，有个外国学家做过一篇调查的发现的是男人更支持女同婚姻，女人更支持男同婚姻,non-hate,"[""LGBTQ"", ""Sexism""]",,中性转述不同性别对同性婚姻的支持倾向，拟 0／LGBTQ、Sexism。外国学家只是来源背景，不据此增 Region，也不将未查证调查写成事实认证。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:6835,ai_note,然后就是B站，舞蹈区，瑜伽区，健身区，女的恰钱和这些男的相安无事。而且说白了人，拳头没打到自己身上都不会痛的,non-hate,"[""Sexism""]",,讨论女性挣钱、男性参与者及人面对自身利益的行为，未明确将女性称作骗子或人格低等，拟 0／Sexism。拳头是一般利害比喻，不是认可身体暴力；B站为场景。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:6852,ai_note,小仙女不是说中国男人配不上中国女人吗？男人只好找外国女人了，合情合理,hate,"[""Region"", ""Sexism""]",,借小仙女称谓和婚恋比较挖苦部分中国女性，拟 1／Region、Sexism。被转述的配不上并非作者另行对男性背书；仍有作者自己的轻度女性贬称。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:6931,ai_note,骂南方人马来猴子的，都是瑞典和族混血老铁。,hate,"[""Racism"", ""Region""]",,批评辱骂南方人的同时，以地域隐称和族裔混血说法回讽另一群体，拟 1／Racism、Region。“瑞典人”代东北人已有外部用例，“和族”与混血构成族裔维度；未直接断言混血天生低等。马来猴子是被批评的他人辱称，不把它按作者新动物化直接计 3。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:6989,human_with_ai,我工作时被河南信阳女客户的素质大跌眼镜。。无语住了。,non-hate,[],,用户明确回复：“0 / []：仅评价具体行为，没有人格贬损”。用户按具体行为评价处理，无人格贬损；地域、性别及客户角色均不作为本句的身份评价单位。此为本句裁定，不推为所有“素质”表述均无攻击。 当前 hate 按已接受规则由用户分数派生，不新增直接 hate 裁决。,group,0 / []：仅评价具体行为，没有人格贬损,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7133,ai_note,原贴没了看来是被正义的小腐女们举报了,hate,"[""Sexism"", ""others""]",,反讽举报者为正义的小腐女，对女性兴趣社群作轻度贬评，拟 1／Sexism、others。腐女是兴趣身份，不能据此断定本人为性少数；未加 LGBTQ。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7161,ai_note,不会氙钕怕事情败露自己删了吧,hate,"[""Sexism"", ""others""]",,以小仙女的谐音称呼具体对象并挖苦其心虚，拟 1／Sexism、others。只采用可见轻度讽刺，不补造事情败露的具体性质。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:717,ai_note,一口一个普信男，你是微博里的普信女还是烂裤裆,hate,"[""Sexism"", ""others""]",,反击他人用语时独立对女性受话者作人格和私生活辱骂，拟 2／Sexism、others。烂裤裆沿用用户 #1729 已明确的性污名含义。微博仅是说法来源背景。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:718,ai_note,按照你的逻辑你可以和男人doi的，只是你不想罢了,non-hate,"[""Sexism""]",,对与男性发生性行为的可能性作逻辑争论，当前没有独立攻击命题，拟 0／Sexism。受话者性别和性取向未给出，不靠猜测另纳 LGBTQ。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7188,ai_note,经统计黑人艾滋率，暴力犯罪率，没爹率都出奇的高，所以其实他们是对我自身生命安全的负责。假如你遇到一片雷区，然后心想我们不能种族歧视，雷区和马路耕地都必须一样，然后大胆的踩过去，那我也很支持你。😆,hate,"[""Racism""]",,以疾病犯罪污名把黑人整体类比为致命雷区，为身份歧视和排斥辩护，拟 3／Racism。最高分来自整个人群被当作内在危险物；“支持你踩过去”是挖苦和漠视，未明确认可对人实施身体伤害，不升 4。所谓统计未获得事实认证。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7189,human_with_ai,希望你们都能花钱娶女同,hate,"[""LGBTQ"", ""Sexism"", ""others""]",,用户明确回复：“1 / LGBTQ、Sexism、others：借婚配挖苦受话者”。把婚配当作不幸挖苦受话者，保留独立个人攻击与性少数、性别类别。 当前 hate 按已接受规则由用户分数派生，不新增直接 hate 裁决。,group,1 / LGBTQ、Sexism、others：借婚配挖苦受话者,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:72,ai_note,在所谓“自立自强”中走向极端，然后彻底反智。管中窥豹，略见一斑，权拳二象性实乃真知灼见PS：素材来自吧中某帖一个破防幕刃的主页，欢迎仗义之辈同去屠?,hate,"[""Sexism"", ""others""]",,以反智、幕刃辱骂女性及具体账号，并动员攻击其主页，拟 2／Sexism、others。句内明确是网上主页，屠字未建立身体伤害主张；未凭一个暴力字升 4。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7212,ai_note,就应该给媚黑的女人一耳光，这本来就是为她们好，更是为我们国家好，对待黑人，矫枉必须过正…,hate,"[""Racism"", ""Sexism""]",,明确鼓动扇与黑人交往的女性耳光，并正当化针对黑人的过度对待，拟 4／Racism、Sexism；身体暴力的明确对象为女性，不把最高分无区分地传给全部提及对象。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7232,ai_note,魔都+帝都从人人清北复交，到著名的排外说，再到男人没男子气概，女人跪舔老外，再到小市民精打细算小家子气斤斤计较，我真的不想列举了,non-hate,"[""Region"", ""Sexism"", ""others""]",,用户明确回复：“0 级：罗列、反感这些偏见”。作者在罗列、反感相关偏见；所列辱称不属于作者认可的攻击。 group 沿用 AI 草稿，本次分数回复不记作类别裁决。 当前 hate 按已接受规则由用户分数派生，不新增直接 hate 裁决。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7235,ai_note,这是真女拳吧…😅还分上等级了,hate,"[""Sexism""]",,使用女拳贬称并讽刺给人分等级，拟轻度 1／Sexism；类似已确认的低强度女权贬评，未见词语释义或纯粹无害谈论的证据。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7247,ai_note,让我看看你长啥样,non-hate,[],,仅要求看外貌，未作具体贬损，依可见文字取 0／[]。不从未知上下文补造外貌羞辱。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7248,ai_note,解决艾滋病的根本方法真的是绞杀txl吗？符合道德吗？如果txl有着和异性恋一样的社会环境，那txl就算传播是不是也应该是圈子自己人传播呢？直男直女们在害怕什么？那请问山村拐卖妇女儿童的法律惩罚就是上升到死刑能彻底解决问题吗？民智需要开化才能解决，同样的道理，txl本就不是疾病，普及性知识，提倡安全性爱，营造社会宽容的氛围，让txl不要需要隐藏自己的身份才是解决问题的关键。,non-hate,"[""LGBTQ"", ""Sexism"", ""others""]",,明确反对绞杀和疾病化，倡导安全性教育与社会包容，拟 0／LGBTQ、Sexism、others。异性恋及直男直女是实际比较和辩护对象；山村只提供行为类比场景，不增 Region。没有将被反驳的暴力命题计入攻击。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7253,ai_note,可以这么说白皮是普遍性都长得很丑只有极个别长得还算中规中距而黄种人可以说基本上百分之90都长得非常不错而且黄种人也是极不显老的人种,hate,"[""Racism""]",,普遍贬低白人外貌并以黄种人作优越比较，拟 2／Racism。明显外貌污名不自动等同于否认人的地位或基本权利，未升 3。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:7319,ai_note,黑人吧早被我们反黑站了，你还洗,hate,"[""Racism""]",,作者自述参与反黑占领社群并斥责为黑人辩护，认可种族敌意，拟 2／Racism。“你还洗”在此是对辩护行为的批评，未另立个人辱骂项；没有明示身体伤害。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
