object_id,review_kind,text,hate,group,uncertainties,note,human_adjudicated_tasks,user_rationale,online_material_confirmed,hate_policy_version,hate_policy_sha256,group_policy_version,group_policy_sha256
demo:3081,ai_note,请问你是自己见过，还是经历过？,non-hate,[],,核对对方经验来源，本句没有以身份评价人群。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:309,ai_note,跟你一样的想法，感觉这个答主故作清高，自以为是。总以为自己的眼界就是世界，十分狭隘。还来一句骂人无所谓。,hate,"[""others""]",,对答主实施故作清高、自以为是、狭隘等人格贬损；按新确认的个人辱骂计入 others 规则，取 hate + others。此为规则应用后的 AI 草稿，不增加整项人工确认。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3168,ai_note,不喜欢黑人是正常的，很久以前连匈奴人都无法接受，不说还是皮肤颜色等外观与本民族迥异的外族了。中国不欠黑人什么，中国自古以来并没有黑人这个民族，更没有类似美国黑奴引进的历史，所以也不存在歧视黑人这个说法，只是正常的排外罢了，不仅排斥黑人，也排斥白人等异族。古时有句话，非我族类，其心必异，当中华民族势微的时候，恶果就会显现出来，君不见五胡乱华？,hate,"[""Racism""]",,明确合理化对黑人、白人及异族的排斥，并以群体本质不可信为理由。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3177,ai_note,还理性讨论，还自由？扯。我就说了三从四德是糟粕，反女权不要抗旧社会大旗，立马骂我并禁言了,non-hate,[],,参照 #2598、#2701：当前评价的是三从四德等规范、对方的主张与禁言行为，未把女性或反女权参与者的身份本身作为评价单位。取 non-hate + []，不因涉及性别议题就自动加入 Sexism 或 others。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3194,ai_note,你的截图说的很有道理,null,null,省略的命题或事件会改变 hate 判断；省略对象会改变完整 group 集合,明确赞同截图，但截图内容缺失；不能判断获赞同的命题及其人群对象。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3212,ai_note,一直就有大把女人反对女拳，现实中女拳并不多，大多混迹在网络,hate,"[""Sexism""]",,参照 #100、#1158：女拳在本句用作性别贬称，并配合混迹在网络表达贬损，不能只因句子同时描述分布就抹去其轻度贬损。取 hate + Sexism，不再机械把女拳解释成与性别无关的运动角色 others。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3252,ai_note,弱势群体为什么不能反击？不是每个弱势群体的人都应该因为弱势而就懦弱或者不能以眼还眼。,non-hate,"[""others""]",,为处于弱势社会位置的人群辩护；未指明对其他群体发起仇恨攻击。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3281,ai_note,编乎有几个真的，不全是cjb,null,null,平台名指内容、机构本身，还是转喻其成员；平台名指内容、机构本身，还是转喻其成员,词义检索支持 cjb 有讥讽名不副实、吹嘘的用法；结合编乎可确定负面讥讽，但词义不能决定本句对象。有几个真的、不全是cjb可能指平台上的人，也可能指回答故事等内容：前者倾向 hate + others，后者按内容批评倾向 non-hate + []，两项待明确所指。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3372,ai_note,女权怼了女拳？这事儿女拳知道吗？?,hate,"[""Sexism""]",,参照 #1158：用女拳这一性别贬称并以女拳知道吗作讥讽，取 hate + Sexism；不能因为没有明写全体女性就只归为运动参与者 others。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3448,ai_note,把自己小号暴露了,non-hate,[],,陈述账号行为，不含身份群体评价。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3456,ai_note,不是你们先来碰瓷的？????,non-hate,[],,批评具体争执中的行为，复数代词不足以建立身份群体。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3463,ai_note,所谓“混血狗杂更好看”的论调，就是典型文化极度自卑的奴才心理。混杂后代智商低下，面貌丑陋所占比例更大。（黄白乱杂交后代依然是白人，黑皮能够同化全世界所有人类！）而鼓吹混血优越论调的，不是汉奸，就是文化自卑到骨子里的奴才，总觉得外国月亮比较圆。相同人种混血的问题不大，历史上入侵中国的外族几乎全都是黄种人，这就是华夏文明能够延续几千年的最根本，最直接原因！而四大文明古国其它三个，早就换了无数人种。南非、马达加斯加、南北美洲的广大地区，原本都是黄种人的地盘。现在百分之九十都被白黑两种生物占领。欧洲圣母鼓吹所谓“开放包容，接受移民难民”，结果现在变得又黑又绿，动荡不安，早已无回天之力！中国人再不警惕起来，下一个就是中国！,hate,"[""Racism"", ""others""]",,明确种族去人化与混血低等论，并贬损支持移民者及移民群体。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3492,ai_note,男性对女性敌意大？微博厕所白叫的吗。除了营销号有几个男的还微博说话。除非什么重大事情的时候才会去微博看看官媒发的东西,null,null,平台名指内容、机构本身，还是转喻其成员；平台名指内容、机构本身，还是转喻其成员,男性与女性已经是实际争论对象，已知类别有 Sexism。微博厕所结合很少男性发言，可能转而贬损女性或平台成员，也可能只贬损平台本身。沿用 #2598、#2701 的对象区分：需先确认是否以平台名影射人群，再确定 hate 以及是否另有社群身份 others；不把平台贬称自动算人群攻击。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3502,ai_note,异性恋一样有骗婚，一样有仇女，直男的大男子主义盛行更导致女性地位下降??,non-hate,"[""Sexism"", ""others""]",,指出异性恋中的问题及父权观念的影响，没有说全部异性恋或男性本质低劣；不由一样补入隐含同性恋对象。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3517,ai_note,弱势与强势都是相对而言的，在美国社会由于白人站了主体，它们属于少数民族，所以只能说相对来说它们属于弱势群体。不过它们只是相对于白人来说属于弱势而已。在美国对比其他族裔它们还是强势的，因为人口。亚裔中东裔对于它们来说它们就是强势而亚裔与中东裔就是弱势群体。,non-hate,"[""Racism""]",,比较族裔人口与相对权力位置；代词所指虽省略，但各合理读法均在族裔类别，不必因此置group未决。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3519,ai_note,和女生相关违法问题不是女生问题是TM谁的问题？主语都有问题还发个鸡毛声，发什么声？÷生？你一个男，怎么还性别歧视？管你你是什么玩意儿,hate,"[""Sexism"", ""others""]",,÷生、管你是什么玩意儿等构成定向辱骂，已足够支持 hate；女性与男性是实际性别争论对象。按增补规则给个人辱骂另加 others，取 hate + Sexism + others。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3529,ai_note,哈哈估计自身条件非常烂只能靠出卖同性获得幕刃的关注了,hate,"[""Sexism"", ""others""]",,以自身条件非常烂和出卖同性羞辱个人，并用幕刃贬损女性，取 hate；性别污名为 Sexism，个人辱骂另计 others。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3582,ai_note,泼妇男，你贴出我拉黑你？你怎么不贴出你持续不断满篇脏话的撒泼言语呢？嗯？那帖子还能正常回吗？嗯？下作的剑人，哈哈哈[表情],hate,"[""Sexism"", ""others""]",,泼妇男、下作的剑人是对个人的性别化羞辱。按增补规则同时保留 Sexism 与个人辱骂的 others，取 hate + Sexism + others。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3585,ai_note,这种东西都能照做的不知道是没脊椎还是没脑子，不怕一万就怕万一，万一老婆是个仙女....,hate,"[""Sexism"", ""others""]",,没脊椎还是没脑子是已经实施的个人贬损，缺少事情上文不影响此处 hate 判断；老婆是个仙女在本句构成性别化讥讽。取 hate + Sexism + others。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
demo:3602,ai_note,😆哈哈哈哈答主为啥不回你呢,non-hate,[],,笑声加对具体答主未回复的询问，无身份群体或攻击命题。,,,False,evidence-applicability-annotation-policy/v2,53be85f067db620137f8e28e1ad8dba4963da0810ba99576ad1138a9ef96cb97,evidence-applicability-annotation-policy/v2+personal-insult-others.1,c9af65f3ab260493c9f86e1b6274d3ac09259f3e9beda78989aa8870ea6e1f9d
