id,content,label,x,y,cluster
2820,不管你咋说，我不喜欢非洲黑人，男人 ，也没怎么看到中国男人搞黑人 倒是在某些网站上看到不少某些中国女人被黑人玩,Racism,-2.506447,-2.8735049,3
49,阎王老子来了 我就是种族内个歧视了🐶帽子我自己带好,Racism,-4.384898,-2.2580185,4
6404,猩猩有文化？,Racism,0.70763135,-0.68060607,2
2280,人人平等，人和冻物怎么能平等呢,Racism,0.26846045,-0.804397,2
7552,好奇纹了什么字，默吗,Racism,-2.4866612,2.3535342,6
5102,万一他就是黑黑了,Racism,-2.9954057,0.6834465,8
4574,大张伟的《阳光彩虹小白马》我最喜欢的歌,Racism,-1.7459451,0.61064804,4
74,老外很老，一般发育早，在它家乡可能有老婆孩子了。20多岁相当于人类30、40岁夹你，你别回复评论。永远也改不了黑猩猩劣质人的性质。全世界都不欢迎黑，即是到了美国政治正确的国家，也不要你们，马上遣返回老窝。,Racism,-2.1106684,-1.2117823,9
1379,看片都不看黑人,Racism,-3.4420726,-3.0924506,5
1494,黑人血统真的太顽固了，哪怕只有四分之一甚至六分之一还全是黑人的影子，说真的看见黄黑小孩比看见纯种黑人还令人难受😅,Racism,-1.8810124,-1.7687495,9
3867,黑**应该被美国全面入侵抹杀,Racism,-4.7980127,-0.19862925,5
7481,一般会这么想，竟然真有憨批找黑人,Racism,-3.8194113,0.0033977393,5
5480,黑人网红的出现本就是三观不正的体现。,Racism,-3.3725896,0.12868527,5
4640,原来这个吧有反虫吧主不过最后就是被跪虫族就整掉然后过家和百毒从此就监管此吧把这个吧弄成无主之地,Racism,0.13556968,0.8966537,2
3778,哪个小区居然可以饲养猩猩,Racism,0.7955181,-0.6803956,2
959,没接触黑人群体，不怪你，真的。,Racism,-3.6845467,-3.0916536,1
6376,不奇怪有些动物喜欢缠着人类小狒狒也不例外,Racism,0.4797923,-0.41044435,2
775,说句不好听的，人狗杂交过的人，换你你要吗,Racism,-0.446345,-0.8982178,7
248,别，黑的血肉我想想都恶心,Racism,-1.9761395,2.1970792,0
5084,《小黑泥鳅》,Racism,-0.17976432,1.6902516,0
374,你们的武士道精神呢？一刀劈S这个嘿蛆,Racism,-0.20932475,1.2972386,4
3052,别打拳打到自己人了，男拳语录就是个黑大人发明的🤣,Racism,-2.6486583,0.90656257,8
1195,自信点，把如果去掉。黑人本来就看不起黄种人，不信的话去翻前面的帖子。黑人扯眼角嘲笑亚洲人的眼睛；之前美国黑人打广东老太；黑人强亚裔商店；还有1992的美国黑人冲进韩裔社区零元购，双方火拼。我不敢说所有黑人都这样，但至少看不起黄种人的占大多数,Racism,-3.7696474,-1.8352685,9
4213,同，我甚至是看到黑人都感觉不太好，我的种族主义深入骨髓了吧😅,Racism,-4.4740067,-2.7015796,1
3291,非洲野猩猩吃饭！,Racism,0.7517642,-0.7047449,2
6770,猩猩之间的交配有什么稀奇的,Racism,0.7706292,-0.71920747,2
1178,原来是上边某些人，养黑护黑欢迎黑人，怎么办？,Racism,-3.5185091,-0.13318829,5
6274,看到黑人吧三观这么正我就放心了,Racism,-3.3402133,0.17896603,5
3708,我靠，楼主你不要在镇楼图扔黑粪啊！！！！,Racism,-1.160337,0.8971289,8
2950,这黑人对好人韩德君犯规，还在中国勾搭女孩，好像还生子？,Racism,-2.6095657,-2.9635139,5
3552,是啊，不去非洲采棉花可惜呢,Racism,-4.6984196,-0.8766732,5
2951,等你百年后，会被你的子孙黑白族人供奉在黑白庙堂上。你的后代会问他的长辈：为什么我们的祖宗是黄皮肤的和我们的不一样？长辈会语重心长的回答道：孩子你要永远记住这个傻缺，要不是他接盘专业，怎么会有我们啊！,Racism,-1.5663109,-1.8221282,9
5150,非我族类🤣！,Racism,-4.192037,-2.5864387,1
7591,迎接黑人，把国内环境拱手让给黑人进入，你这叫保卫祖国？你叫卖国好不好？,Racism,-3.7336566,-0.8266649,5
6754,对，灭默工厂在招人。所有人应该去那种专业的工序化流水线式屠默灭默除默的工厂打工。,Racism,-2.233778,1.968237,0
2457,阿拉伯都不要黑人,Racism,-3.3270695,-3.3519151,1
6057,反正这是底线，为了中华民族的未来，从我做起拒绝哥布林和各种超级病毒。,Racism,-1.0537263,0.3146954,2
3554,小黑屋警告啊，你思想不正确，说谁都行，说默和魄就不行，知乎的祖宗主要来自这两个人种，你说他先人，就封你，就删你，就让你进小黑屋。,Racism,-2.512715,1.8121461,6
5741,劣币驱逐良币，所以像这一类自我劣化的异类会造成五胡乱华的后果，中华文化从古到今从来没有遇到过这种靠子宫和丁丁入侵的物种，所以如果不抵抗，那么就只有灭亡。,Racism,-1.120267,-1.0605929,7
3051,钓鱼？都是黑人犯罪的。抢到1次,Racism,-3.8202946,0.14184852,5
721,对不起，我就跟黑人杠上了,Racism,-4.7281685,-2.4573367,1
2583,那时候，黄皮肤的就是人上人了。😆,Racism,-1.8204451,-1.8145099,1
1555,古代的“鬼”没有原型，自从有了昆仑奴之后，就定义形态了。,Racism,-0.9387118,-0.33699852,2
4534,嘿畜狌就是畜狌，本能特征器官已经出卖了它们。,Racism,-0.42697722,0.044945803,2
1991,女人和别人睡既不违法，也不违反社会主义核心价值观，万一她就喜欢那黑人呢，这有什么好批判的。当然你要是接受不了那也是你的自由，但不要自诩正义批判别人。你的说法也可以扩展为难道我大汉族没人了吗，一定要和鞑子睡。难道我大xx省没人了吗一定要和外地人睡。难道我xx家没人了吗，一定要和外人睡。说到底群体都是人定的，苗族，蒙古，壮族曾经都是非我族类。,Racism,-2.223854,-3.0555775,3
4790,古代的昆仑奴，现在的昆仑👴🏻,Racism,-0.93716174,-0.28477618,2
1947,众所周知，现在肖万警官已经封神，称号包括且不限于，黑膝侠，美国队长，铁腿超人,Racism,-2.4931867,0.7075691,8
7125,🦍🇷🇺:拳脚相加🇯🇵:驱逐出境🇺🇸:清空弹夹🇰🇷:不得入境🇮🇱:生理阉割🇰🇵:火炮处决🇨🇳:如获至宝欢迎转发至各大平台,Racism,-0.48176396,0.5283115,8
1116,不管在别人那里怎么样？但是在我这，找过黑人对象绝对不会考虑，,Racism,-3.2514634,-3.448957,3
6707,如果中国出现类似于黑人马丁路德金这样的聪明人物，对我们中国汉人和中华民族是最大的灾难后果！！！,Racism,-2.9661384,-1.8520355,9
1461,有一个穿衣服的猩猩，向甄子丹吐槽说他只是皮肤黑，就被人歧视。完全是在掩盖其兽性，转移目标。,Racism,0.27897382,-0.5408936,2
2094,什么义字当头，这是违法的，自由恋爱没毛病，别违法就行，三非黑人该驱逐驱逐，通过合法途径，乃至留学过来和国女结婚都行，别做三非,Racism,-2.1347678,-3.2691293,3
4667,歧视咱也不是种族歧视，中国这片土地上自古以来就没有黑人这个种族，咱就是正正当当的看不惯,Racism,-4.0383215,-2.1424115,9
4342,这回我就是歧视了，我也不觉得我的歧视有任何的问题，我承认，我确实是种族主义,Racism,-4.4354353,-2.4345782,1
21,非洲黑人智商70，被学者归类为智障水平。美国黑人混血儿智商85，中非混血儿智商应该徘徊在90左右，妥妥的班里倒数,Racism,-2.2362506,-1.720169,9
2638,干啥啥不行 种族歧视你最行？,Racism,-4.1930614,-2.368467,1
548,黑黑砸在中国，永远受到歧视，排斥。嫁黑人，必须接受这一点。黑砸智伤低下，学习不好，能有多好得未来?,Racism,-2.583667,-2.128703,3
7487,别灰心，种群铁律亘古不变，神州不止一个黄巢冉闵,Racism,-1.1180547,-0.6828097,2
3366,这不是人妖，此乃糞坑黑变态的黑蛆,Racism,-0.25086632,1.7279809,0
126,那还有假，这些黑醋最喜欢做的事就是伤害别人，干违法乱纪的事,Racism,-3.6317468,0.15182972,8
5888,我们小区也有个金发碧眼的小萝莉 家长们都挺喜欢的 因为真的长的超级可爱 活像洋娃娃 而且人家父母都是高知分子 但是对那个没爹的混血小黑态度就不一样了😅,Racism,-2.0519776,-1.8407874,9
5520,确实，现实中根本遇不到，有愤怒也发泄不出去啊。只能在网上刷到这种新闻然后重拳出击。你问问身边的女生，有几个能接受黑人男友的😅,Racism,-2.1816323,-3.2611456,3
535,急了，想要默了,Racism,-2.216344,2.233983,6
5185,至少人家生了娃还晓得带一带娃🤔 老黑直接就跑路了,Racism,-2.1188002,0.4183699,8
4796,黑人没有任何可取之处，包括所谓的运动天赋，鸡肋一样,Racism,-4.104266,-0.79149467,5
4287,真想砍死全部猩猩,Racism,0.79938495,-0.71915644,2
2214,中国应该立法，公民使用铁膝的权利,Racism,-3.2355056,-1.1496305,7
1280,能发这评论的，应该也只有尼葛吧,Racism,-1.783196,1.2612723,6
4007,好好好，早就想说了，外来物种凭什么进来就当大爷，又有钱又有人😄,Racism,-1.2445247,-0.4315873,2
2857,帮助个什么呀，算了吧送动物园吧,Racism,-0.5878655,-0.2857224,2
471,昆仑奴你好新来的,Racism,-1.011155,-0.26410145,4
4426,到时候满街乱窜的黑小子，混血二代会成为公害。,Racism,-4.5303316,-0.050861433,5
6839,作者来看看吧，你们有人能拿南京大屠杀喷人呢，谁把谁看成外族呢😓,Racism,-2.6241448,-1.2687856,7
5848,无论男女，找巧克力豆当对象的，男的绝交，女的有多远离多远，别跟我说什么平等，劳资就是种族歧视怎么了？,Racism,-1.627025,-2.9980035,3
5750,混血后代会受歧视的。,Racism,-2.2650938,-1.8906528,1
1304,毕竟指导思想都是犹太人，像想亡我国家灭我种族，很正常！,Racism,-2.7858896,-1.2708449,7
1937,马上十月一了，黑人和黑小子不要消费爱国主义，这里不是你的祖国，请回非洲,Racism,-4.346406,-1.1398826,5
1296,看好了这一家人现在开的秀混血儿，将来入学工作婚姻上这些长相差异巨大的融入不了中国社会时看看他们有多着急。,Racism,-1.916752,-1.773422,7
6150,黑种人的智商，黄种人的体格，混的太成功啦,Racism,-3.5291753,-0.57905203,5
7204,你应该学习一下生物学和遗传学，然后研究一下黑人的劣质基因，并进一步找到黑人低智商和野蛮的根本原因。,Racism,-4.286352,-1.0004729,5
3299,当时我这句话是在比较生气的情况写出来的?如果你是真爱就当我没说。如果真的到了谈婚论嫁的年纪，最好还是不要留在中国。,Racism,-1.4321847,-3.0645635,7
2941,杂交能避免让隐性劣质基因显性，反之。也能让优质基因隐藏。纯种相反。也就是说当你的血统够优秀。尽量要保持血统纯正是最优选择。如果你基因全是毛病。还是杂交吧。😅,Racism,-1.1476645,-1.6793426,7
3464,你可以与黑人结婚，但孩子别生在咱国，我可不想看见后一代是黄黑人种,Racism,-3.1003811,-2.461182,1
6282,哈哈是啊我还记得在香港重庆大厦那些各种好闻的香料和难闻的体味混杂让人恍惚到了伊斯坦布尔的经历，，，不得不承认上帝造人太公平，让印巴人种有深潭一样美丽的眼睛和脸部轮廓但就是不能让人近身，，，，，,Racism,-1.9396036,-2.1449647,9
4272,我没看到他原来的回答，不过我觉得不带有歧视正常的婚恋是没毛病的，那种含有种族歧视的崇洋媚外的却是让人唾弃。,Racism,-1.5563815,-3.148988,3
4895,黑人农奴都卖去美洲，法国本来农民就够,Racism,-3.418441,-1.2857202,5
5249,人类早晚要全体黑色，早入有优势,Racism,-2.3530564,0.38575652,2
3509,现在我彻底懂了为啥白人要对它们隔离因为不管咋个给它们提供再好教育它们也无法同白人与海外花人一同治理好过家这是为啥这是它们天生大脑与基因所决定的,Racism,0.106333695,0.63370174,2
396,没爹的黑孩到处扔,Racism,-2.0905118,0.17146327,0
213,一个人又不会跟你说ta跟黑人搞过，这是最可怕的,Racism,-3.1577668,-3.4796305,1
765,找黑哥哥黑妹妹的一律留在别国，不然污染了中国土地,Racism,-1.8683666,-0.109596476,8
1261,老默是啥啊⁉,Racism,-2.4398708,2.346934,6
2324,黄种人普遍都不喜欢黑种人,Racism,-3.8146155,-2.1788425,1
6038,我讨厌双标魅黑人，觉得男人娶黑人就光宗耀祖的那种,Racism,-2.9044058,-3.2356474,3
3979,禁止黑人和中国女子通婚，黑人的后代不能加入中国籍,Racism,-3.1180315,-2.4347332,3
7304,黑人请离开,Racism,-4.6729503,-0.89150405,5
2246,主要是，是黑人先种族歧视我们的！他们明明自己也是被歧视的对象，好意思来歧视黄种人,Racism,-4.0935783,-2.0681689,9
998,为什么复旦的三个高端人才，只因嫖娼就被开除，我想问问，猥亵女学生致其死亡的那个黑人怎么处理了？学校还当爹一样供着?,Racism,-3.0469155,-1.9503762,8
5278,连动物，他也干过，就是不愿意干黑人,Racism,-3.6697528,-3.1132815,1
2634,大家在黑人吧宣传黑人有害的同时，应该在别的贴吧，或者任何平台，或者任何能宣传的地方也宣传反黑人，宣传黑人的危害，这样咱们反黑队伍就越来越大了，反黑的人也越来越多了。我就是看到大家宣传黑人的危害的信息加入反黑队伍的，大家一起努力宣传反黑人的信息,Racism,-2.989538,-0.22451188,9
2675,你说的也对，默确实是这样，有一个不嫖是弄完不给钱，就不算。你得出这个结论应该是这个行业的吧🤔,Racism,-2.1345127,1.6005989,6
5244,黑人事太多了,Racism,-4.1942563,-0.01278304,5
2989,嫁给外国人就不是中华民族了，假如你嫁给日本人，那你就是大和民族了,Racism,-1.2566804,-2.8500452,7
6637,是的 ，不知道那些人在想什么 ，有什么好看的 ，一般看到白皮黑皮都屏蔽,Racism,-1.9321233,-2.3247106,8
2016,社达不好，但在某些范围有效。,Racism,-2.2653978,-0.48473227,0
6203,大多黑人都是入赘的,Racism,-2.4401042,-3.6588485,5
7313,乐队？黑人擅长音乐,Racism,-3.9151537,-0.49833912,5
3345,祖国认为自己厉害，硬要接收黑人,Racism,-3.7169082,-0.9499658,5
972,手游死亡扳机2里的非洲，杀黑鬼丧尸那叫一个爽,Racism,-1.7012932,0.3277956,4
2837,很久没来了！看到曝光台有人又拿可笑的种族歧视当理由举报黑人问题类贴吧，决定再来发一帖，也留个备份贴给那些人看，内容可能有些冲，,Racism,-2.914353,-0.17963478,9
951,黑人还不够格，脑癌才是,Racism,-3.8945367,-0.47645932,5
5951,后面改成默也算人😅,Racism,-2.5390713,2.2622232,6
3929,是的，生下来的孩子可千万别入中国国籍哦~~,Racism,-2.748344,-2.2451928,7
3701,我不喜欢黑人，第一点是，是审美上的问题。第二点是，他们刻在骨子里的懒惰，与不安分。第三点是，他们没有国家认同感，对他们再好，他们也觉得自己是落叶，只知道索取第四点是，他们没有民族荣誉感，他们不会为了民族而斗争。可以慢慢同化，但是要多少时间与代价？？,Racism,-3.6476634,-1.6215972,9
3727,飞周啊。你那么喜欢臭味啊？,Racism,-0.9064131,1.5147337,0
772,就是，要是它们不呆在中国想嫁就嫁喽,Racism,-1.1506456,-2.7210991,7
2466,黑人能发明啥,Racism,-4.030424,-0.6948013,5
3405,如果支持娘炮的话，就不会把“娘炮”这个词挂在嘴边，现实中真的有男的想做女的，女的想做男的,Racism,-2.6942515,-2.6728241,7
6918,天王老子来了👴🏻也歧视黑人，来喷我吧,Racism,-4.5169816,-2.2382114,1
5905,我国那么多老艺术家离世的时候尼孝子们也没这么悲伤过,Racism,-1.7302997,1.17258,4
5766,猩猩都比黑🐶好看,Racism,0.61774904,-0.6553565,2
4191,辐射避难所，黑的都赶出去流放~~~,Racism,-1.7465005,0.3089715,0
6664,一白遮百丑！美听说过美黑的。美白，美白！美听说黑人选美的。与黑人结合就值得批判！,Racism,-1.7042817,-2.222727,3
1174,所以我并不认为第三帝国有错😏,Racism,-2.598736,-1.1198599,1
2083,黑色瘟疫，文明癌症。,Racism,-4.3616366,0.03704233,0
3329,引进劣质是正能量？,Racism,-3.7393935,-0.07847417,0
5177,请在女人面前加上一个限定词，你这样搞的我们99.9%不喜欢黑人的女人很不舒服😄,Racism,-2.7646046,-3.2453818,1
4083,😆😆你找个外国语去给黑人接盘了我们再谈,Racism,-4.4960876,-1.2826161,5
3910,黑人外教只是会讲英语，不会教，而且不一定是英语母语，不标准,Racism,-3.3007627,-2.1616461,9
2,抓虫大战，人人有责,Racism,0.03658995,1.2932832,0
748,LZ功不可没，民族英雄。我自己也写了一些反嘿文章，但除了百度贴吧的，其他的都被删除了。我的知乎账号也被停用。我只能说，我也尽了自己的一份力。,Racism,-2.7953095,-0.10299404,8
6054,户口本没上，按灵长类处理,Racism,-0.7189484,-0.4889197,2
1060,哪种灵长类动物没有爹,Racism,-0.5345664,-0.42983145,2
6880,等等，我先声明一下:我提倡人人平等，反对种族歧视。但是我拒绝凯乐奇计划，以及将某些人捧上神坛,Racism,-4.3353233,-2.5453608,1
5805,决不能心存半分怜悯，即使它们仅存一只，也会不遗余力地毁坏生态。,Racism,-0.23395461,0.47212973,0
5049,猩猩发枫也是这样,Racism,0.7589524,-0.6769141,2
6377,看看，就黑人这幅德行还有人给洗呢,Racism,-3.4193056,0.43802667,5
4070,你对善良这个词是不是有误解？看看黑的犯罪率再说吧,Racism,-3.6668396,0.16734086,9
3829,之前的反默老哥都转抖音了吗？半年没来一个都没了，吧不成气候，组织在哪里，我要加入组织。,Racism,-2.4386039,1.6195141,6
2856,默就是默，喂不饱的白眼狼,Racism,-2.206738,2.223878,6
5737,老子就是种族主义者,Racism,-4.359878,-2.2447083,1
4179,生个小孩还是黑色的，放心吧,Racism,-1.4552616,-2.0264013,3
1798,其实全球所有国际鬼子虫类及其它们后代虫混精英其实也好不到哪里去它们在全球监狱都有不同案底档案,Racism,0.09994643,0.71064854,2
1265,黑男生的孩子再嫁给中国人，不也能稀释干净吗，既然歧视，就一视同仁吧，嫁黑人和娶黑人，都不能接受，别人那是他们的自由,Racism,-2.4155536,-2.2763135,3
3073,批判谈不上 ，你喜欢黑的也好白的也好都是您的自由，你要因为逆反心理去让黑哥哥糟蹋那也是你的命！只要不是诋毁中国男性，不是拉低中国女性你爱干嘛干嘛！不过我闺女要给我找个黑女婿，大概率情况下我会帮她改变一下身高！！她妈估计会让想做她女婿的黑哥哥从生理学来说以后再也做不了任何人的女婿！,Racism,-2.1966503,-2.5463197,3
4979,还说黑强壮，看看疾病横行，连简单的工作都不会干。,Racism,-4.1435905,-0.37235507,5
1763,现在辩证的来看小胡子错就错在输了战争,Racism,-2.529488,-1.1721246,7
4188,白人好一点，黑人真不能接受,Racism,-3.758062,-3.133997,1
1667,说白了不就是悖德感😅逆反心理你还是青春期小孩嘛😅上次在某贴吧看到有老哥教学：不要想着yue，而是去交女朋友，上完就冷处理，拿现实条件分掉😅现在明白了家人们，原来pua约p技术都是跟黑淫学的，仿生学了属于是😅,Racism,-2.3882773,-3.2105894,8
2257,我看三非镇傅也懒得管，遣返要地方出经费，这是什么道理？地方把他们赶到其他地方。,Racism,-2.018289,-0.86550677,0
6732,黑粪蛋脏了衣服,Racism,-0.5653919,1.6577471,0
3161,图沙黑蛆是人类未来大势所趋,Racism,-0.07855267,1.7804812,0
1614,好，我看黑吹子有啥可说的,Racism,-3.012356,0.58577096,8
7461,作为男人，这一点上我不双标：娶默的只要待在非洲生活，好好建设非洲，我们绝对支持，欢迎逢年过节回来谈情。对嫁默的，也一样，虽然我zzqs，但我支持真爱🐶,Racism,-1.918547,-3.2354622,3
2691,我一直奇怪为什么和黑人没有生殖隔离？谁能解释一下给我听吗？,Racism,-1.5546498,-2.3319237,1
5987,倪哥能不能死?,Racism,-3.0315075,0.7216535,4
646,对白人黑人都不喜欢，没有例外😄,Racism,-3.7733343,-3.083323,1
1026,所以你现在得出结论:不要找黑人!而不是讨论什么去不去非洲，嗯，现在我们才是想法一致👍️,Racism,-3.4290323,-2.6446335,1
6027,如果我没记错的话这个楼猪可是大名鼎鼎跪虫圣父标到今天发了一个虫类及其它们后代虫混增长录事实没有任何问题但是经过著名大名鼎鼎跪虫圣父标发出来就有点居心叵测毕竟古人言：事出反常必有妖！,Racism,0.20992331,0.85719115,2
3679,我承认，我就是种族歧视！歧视一个作奸犯科，为非作歹的人不算歧视，叫弘扬正义，,Racism,-4.235654,-2.3830595,1
2115,以后别抱个天生免疫缺陷的巧克力回老家上户口就行😆,Racism,-1.106664,-0.80449665,7
7538,极个别？？霍？去看看广州云贵川那里，再去看看大学校内，你说的极个别如果没人重视以后黄皮肤就变成黑皮肤了！这是灭种的责任,Racism,-1.8024287,-1.4480972,9
6722,别跟我扯什么父系，奥黑有一半犹太人的基因，所以奥黑不能代表黑人。,Racism,-3.5540366,-3.0506907,1
5838,喜欢嘻哈文化所以走到一起，想想一个国家的强盛，是靠发展这些垃圾文化吗？唱唱跳跳只会毁掉一个民族，所以黑人那种文化根本不值一提,Racism,-3.7685766,-1.227691,9
7547,自己找不到女朋友，怪黑人？,Racism,-2.2372813,-3.4752812,3
619,把中国当成他们的殖民地。,Racism,-3.0151808,-1.5418241,7
3313,牲口都是这样的，做不了人事,Racism,-0.37311646,-0.20728321,2
5837,哈哈 我在乍得 这边小黑两瓶可乐就可以给你当一早上力工,Racism,-2.2668655,0.55344045,4
7316,黑命贵，黑玫瑰？,Racism,-3.7161372,-0.02076036,8
5355,每个种族活下来都不容易，嘿贵也有嘿贵的特长，父母的苦口婆心都没用，别说咱们旁观者了。,Racism,-2.971747,-1.1390738,9
5101,在中国说zzqs的黑人都是居心叵测，因为zzqs的适用范围是一个国家中的各个民族之间，而我们中国和黑人根本没有任何关系。他们说我们zzqs，这就证明他们把我们中国当自己家了!大家得团结起来!,Racism,-4.0305266,-1.7107818,9
4977,堕落的媚黑奴，就算我比黑人厉害无数，我也不帮媚黑奴。这就是报应！,Racism,-3.5388503,-1.0770375,8
6401,现在欧美每一部电影都要有黑人，要不然就是种族歧视！现在天朝抗日剧里面开始出现黑人,Racism,-3.9044032,-1.6504744,9
4914,猎默人在行动，快，加入猎默的队伍吧。,Racism,-2.16076,2.0657558,6
2900,嘿玩意基因自带从小都有攻击性,Racism,-0.50937456,0.56443566,4
1362,社达只能对外，不能对内。,Racism,-2.101839,-0.7118645,0
7003,不出现在人类面前的哥布林才是好哥布林,Racism,-0.93740195,0.30882078,2
6279,歧视又怎么样，我们压根不欠他们黑人什么。,Racism,-4.0634804,-2.131967,1
671,嘿蛆离不开䓯品,Racism,-0.16000189,1.7105321,0
395,同还是人人，黑是人兽,Racism,-2.5708637,0.7417868,8
4507,黑人就是犯罪分子,Racism,-4.3894444,0.070427395,5
940,这就是玩火的后果，跪舔嘿看到后很不开心,Racism,-2.0161388,1.7833508,4
389,你需要更多的黑吉拔,Racism,-4.688114,-1.0925285,0
345,这种就是典型的废物龟♂了兄弟们，大家引以为戒,Racism,-0.34640214,-0.6098409,2
768,默鱼，政治正确就是不正确,Racism,-2.2350848,2.1713908,6
999,当你们还在讨论和黑人恋爱什么的时候，脸书已经就黑人是不是灵长类展开了讨论。,Racism,-2.3409953,-3.1541946,5
2835,黑蛆靠下体不知道能不能征服世界,Racism,-0.09928675,1.730472,0
86,混血，眼睛是蓝色，混了白皮猪的血,Racism,-1.694358,-1.9472786,7
1225,应该且必须批判。对于犹太财阀的渗透，必须坚决清理。,Racism,-4.6164536,-0.3387374,0
6140,像我家里一群蟑螂，天天偷吃大米不事生产，还做很多危害秩序的事,Racism,-0.16196886,0.6437341,0
5797,那你没看见的大部分不喜欢黑人的女人多着是，幼稚,Racism,-2.6023762,-3.0445938,3
7203,当你在明处看到了一只蟑螂，说明阴处已经挤不下了,Racism,-0.15848921,1.8364183,0
3068,是的，生下来的混血在西方正经人眼里有个蔑称叫黄疽病,Racism,-2.2104652,-1.8381383,1
5697,在我高中时，电视上放有关黑人的好事，具体什么我不记得了，当时我爸说了句：嘿硅，我据理力争🤣：人人平等，黑人也是人，不要偏见看待现在的我：嘿硅🤣,Racism,-3.5321805,-1.770277,9
6575,说几个比较可笑的流行网络用词。1，你键盘侠。答：哦，那你怎么打字的？能脱离并且永远不用键盘吗？2，你急了急了。答：好吧，急是人类的多种情绪之一，你不会你没有，所以你不是人？3，你无能狂怒。答：哦，其实吧，狂怒是情绪，和有能无能有啥关系。你不会狂怒，所以你也不是人？4，你吃不到葡萄说葡萄酸。答：你家长辈恐怕没告诉过你，有的人不需要入口，拿起来看看闻闻就知道葡萄的好坏。先说这几个，再有再说，另外过年了，外来户是不是考虑回家探探亲，比如黑色的某些家伙，回去就别回来了。,Racism,-2.6234272,1.3245252,8
5196,“这里是你的吗？是你买的吗？这里是我的！”某默视频里这么说的😆所以没有自己的文化，怎么才能过得更好呢？当然是去吃别人碗里的😆,Racism,-2.5235891,1.7195501,6
