request_id	role	span_id	layer	mean_head_mass	mean_head_density	mean_visible_tokens
case-541-C0	pre_answer	demos_empty	2	0.0036455933903170035	0.0018227966951585017	2.0
case-541-C0	pre_answer	demos_empty	3	0.0011356345930279288	0.0005678172965139644	2.0
case-541-C0	pre_answer	demos_empty	4	0.0017418295485782664	0.0008709147742891332	2.0
case-541-C0	pre_answer	demos_empty	5	0.0017956644110910247	0.0008978322055455124	2.0
case-541-C0	pre_answer	demos_empty	6	0.0031526516547728534	0.0015763258273864267	2.0
case-541-C0	pre_answer	demos_empty	7	0.0006104425204933178	0.0003052212602466589	2.0
case-541-C0	pre_answer	demos_empty	8	0.0011685158936991513	0.0005842579468495757	2.0
case-541-C0	pre_answer	demos_empty	9	0.0008205612007875507	0.00041028060039377534	2.0
case-541-C0	pre_answer	demos_empty	10	0.0005329225465082743	0.00026646127325413715	2.0
case-541-C0	pre_answer	demos_empty	11	0.0003955373481083768	0.0001977686740541884	2.0
case-541-C0	pre_answer	demos_empty	12	0.0010442498232094977	0.0005221249116047488	2.0
case-541-C0	pre_answer	demos_empty	13	0.0018449988079399793	0.0009224994039699896	2.0
case-541-C0	pre_answer	demos_empty	14	0.0012828127208699414	0.0006414063604349707	2.0
case-541-C0	pre_answer	demos_empty	15	0.001450483714288353	0.0007252418571441765	2.0
case-541-C0	pre_answer	demos_empty	16	0.001908483743243039	0.0009542418716215195	2.0
case-541-C0	pre_answer	demos_empty	17	0.0011978177480500563	0.0005989088740250281	2.0
case-541-C0	pre_answer	demos_empty	18	0.0013243842118768612	0.0006621921059384306	2.0
case-541-C0	pre_answer	demos_empty	19	0.0017026577052092762	0.0008513288526046381	2.0
case-541-C0	pre_answer	demos_empty	20	0.001776753915793794	0.000888376957896897	2.0
case-541-C0	pre_answer	demos_empty	21	0.001240752819104074	0.000620376409552037	2.0
case-541-C0	pre_answer	demos_empty	22	0.0013658603864223906	0.0006829301932111953	2.0
case-541-C0	pre_answer	demos_empty	23	0.0007811133824439098	0.0003905566912219549	2.0
case-541-C0	pre_answer	demos_empty	24	0.0009940023690955258	0.0004970011845477629	2.0
case-541-C0	pre_answer	demos_empty	25	0.0011842889058724104	0.0005921444529362052	2.0
case-541-C0	pre_answer	demos_empty	26	0.0006953558573687957	0.00034767792868439784	2.0
case-541-C0	pre_answer	demos_empty	27	0.0014118727041427803	0.0007059363520713902	2.0
case-541-C0	pre_answer	demos_empty	28	0.0020743122231579036	0.0010371561115789518	2.0
case-541-C0	pre_answer	demos_empty	29	0.0014781392374487723	0.0007390696187243861	2.0
case-541-C0	pre_answer	demos_empty	30	0.0004562928396083521	0.00022814641980417605	2.0
case-541-C0	pre_answer	demos_empty	31	0.00098490091578185	0.000492450457890925	2.0
case-541-C0	pre_answer	demos_empty	32	0.0014769323932597445	0.0007384661966298722	2.0
case-541-C0	pre_answer	demos_empty	33	0.0015409464190838662	0.0007704732095419331	2.0
case-541-C0	pre_answer	demos_empty	34	0.0009363050052653143	0.0004681525026326572	2.0
case-541-C0	pre_answer	demos_empty	35	0.002062278831786557	0.0010311394158932785	2.0
case-541-C0	pre_answer	query	0	0.10827899528313711	0.00515614263253034	21.0
case-541-C0	pre_answer	query	1	0.05154366422062603	0.002454460200982192	21.0
case-541-C0	pre_answer	query	2	0.047741039368256466	0.002273382827059832	21.0
case-541-C0	pre_answer	query	3	0.026480903992901282	0.0012609954282333945	21.0
case-541-C0	pre_answer	query	4	0.014058500924226947	0.000669452424963188	21.0
case-541-C0	pre_answer	query	5	0.021409411167976924	0.001019495769903663	21.0
case-541-C0	pre_answer	query	6	0.017495945142965597	0.0008331402449031236	21.0
case-541-C0	pre_answer	query	7	0.003639106758253182	0.00017329079801205627	21.0
case-541-C0	pre_answer	query	8	0.0037651140471078315	0.0001792911451003729	21.0
case-541-C0	pre_answer	query	9	0.0009221515099776983	4.391197666560468e-05	21.0
case-541-C0	pre_answer	query	10	0.004792352099559222	0.0002282072428361534	21.0
case-541-C0	pre_answer	query	11	0.005347756742899112	0.0002546550829951958	21.0
case-541-C0	pre_answer	query	12	0.004251489393209351	0.00020245187586711194	21.0
case-541-C0	pre_answer	query	13	0.001994552555339637	9.497869311141128e-05	21.0
case-541-C0	pre_answer	query	14	0.0037443891490056796	0.00017830424519074667	21.0
case-541-C0	pre_answer	query	15	0.0030087231555262946	0.00014327253121553785	21.0
case-541-C0	pre_answer	query	16	0.003893214784330307	0.00018539118020620513	21.0
case-541-C0	pre_answer	query	17	0.006028372124162733	0.00028706533924584445	21.0
case-541-C0	pre_answer	query	18	0.009649748795221267	0.0004595118473914889	21.0
case-541-C0	pre_answer	query	19	0.01848865501632653	0.0008804121436345967	21.0
case-541-C0	pre_answer	query	20	0.017684070387754734	0.0008420985898930825	21.0
case-541-C0	pre_answer	query	21	0.015673881858403925	0.000746375326590663	21.0
case-541-C0	pre_answer	query	22	0.03338512768160046	0.0015897679848381168	21.0
case-541-C0	pre_answer	query	23	0.04986874250333982	0.0023747020239685626	21.0
case-541-C0	pre_answer	query	24	0.043197424401878654	0.002057020209613269	21.0
case-541-C0	pre_answer	query	25	0.01182629720491768	0.0005631570097579847	21.0
case-541-C0	pre_answer	query	26	0.018893916839561875	0.0008997103256934226	21.0
case-541-C0	pre_answer	query	27	0.04874969008582497	0.002321413813610713	21.0
case-541-C0	pre_answer	query	28	0.0183905022294244	0.0008757382014011618	21.0
case-541-C0	pre_answer	query	29	0.018449993222090733	0.0008785711058138444	21.0
case-541-C0	pre_answer	query	30	0.015119072038109138	0.0007199558113385304	21.0
case-541-C0	pre_answer	query	31	0.01750716762519744	0.0008336746488189257	21.0
case-541-C0	pre_answer	query	32	0.014789345800316767	0.000704254561919846	21.0
case-541-C0	pre_answer	query	33	0.021261719017060088	0.0010124628103361946	21.0
case-541-C0	pre_answer	query	34	0.010752616613175545	0.0005120293625321688	21.0
case-541-C0	pre_answer	query	35	0.02246185822613711	0.0010696122964827196	21.0
case-541-C0	pre_answer	system	0	0.3804500766885573	0.000728831564537466	522.0
case-541-C0	pre_answer	system	1	0.3105974617772666	0.0005950142945924648	522.0
case-541-C0	pre_answer	system	2	0.4419120857557052	0.0008465748769266382	522.0
case-541-C0	pre_answer	system	3	0.48603620649820695	0.0009311038438662969	522.0
case-541-C0	pre_answer	system	4	0.5583576252231479	0.0010696506230328507	522.0
case-541-C0	pre_answer	system	5	0.49075909614302193	0.0009401515251782029	522.0
case-541-C0	pre_answer	system	6	0.3606442914919683	0.0006908894473026212	522.0
case-541-C0	pre_answer	system	7	0.08372387218725377	0.0001603905597456969	522.0
case-541-C0	pre_answer	system	8	0.08943218221526524	0.00017132601956947364	522.0
case-541-C0	pre_answer	system	9	0.09489059383205925	0.00018178274680471127	522.0
case-541-C0	pre_answer	system	10	0.04758067341803407	9.115071536021852e-05	522.0
case-541-C0	pre_answer	system	11	0.1154010004769456	0.00022107471355736703	522.0
case-541-C0	pre_answer	system	12	0.12246580103920202	0.00023460881425134484	522.0
case-541-C0	pre_answer	system	13	0.2215874107827471	0.000424496955522504	522.0
case-541-C0	pre_answer	system	14	0.23086368186605238	0.0004422675897817095	522.0
case-541-C0	pre_answer	system	15	0.14878151091321734	0.00028502205155788763	522.0
case-541-C0	pre_answer	system	16	0.27742339243971675	0.0005314624376239785	522.0
case-541-C0	pre_answer	system	17	0.2813749285677478	0.0005390324302064135	522.0
case-541-C0	pre_answer	system	18	0.4441713764735373	0.0008509030200642479	522.0
case-541-C0	pre_answer	system	19	0.3480805574464023	0.0006668209912766328	522.0
case-541-C0	pre_answer	system	20	0.30871552052739615	0.0005914090431559314	522.0
case-541-C0	pre_answer	system	21	0.39222456560706304	0.0007513880567185116	522.0
case-541-C0	pre_answer	system	22	0.13362829043469532	0.00025599289355305617	522.0
case-541-C0	pre_answer	system	23	0.327138704072516	0.0006267024982232108	522.0
case-541-C0	pre_answer	system	24	0.31911882258077884	0.0006113387405762046	522.0
case-541-C0	pre_answer	system	25	0.10712171824121225	0.00020521401961918052	522.0
case-541-C0	pre_answer	system	26	0.20853313276918223	0.00039948876009421883	522.0
case-541-C0	pre_answer	system	27	0.1302802390930748	0.000249579002094013	522.0
case-541-C0	pre_answer	system	28	0.20665495661628575	0.0003958907214871375	522.0
case-541-C0	pre_answer	system	29	0.2988496121457149	0.0005725088355281895	522.0
case-541-C0	pre_answer	system	30	0.1079769590070733	0.000206852411890945	522.0
case-541-C0	pre_answer	system	31	0.1355875028409774	0.0002597461740248609	522.0
case-541-C0	pre_answer	system	32	0.11885832781414157	0.00022769794600410262	522.0
case-541-C0	pre_answer	system	33	0.14695938816767276	0.0002815313949572275	522.0
case-541-C0	pre_answer	system	34	0.09153567122346748	0.00017535569199897985	522.0
case-541-C0	pre_answer	system	35	0.05687977489995952	0.00010896508601524812	522.0
case-541-C0	pre_answer	structure	0	0.4653776213582116	0.013296503467377475	35.0
case-541-C0	pre_answer	structure	1	0.604833796805209	0.01728096562300597	35.0
case-541-C0	pre_answer	structure	2	0.4847989349195654	0.013851398140559013	35.0
case-541-C0	pre_answer	structure	3	0.4777326294390887	0.013649503698259676	35.0
case-541-C0	pre_answer	structure	4	0.4183198679411515	0.011951996226890043	35.0
case-541-C0	pre_answer	structure	5	0.47027659083628537	0.013436474023893866	35.0
case-541-C0	pre_answer	structure	6	0.6002178484235239	0.017149081383529254	35.0
case-541-C0	pre_answer	structure	7	0.9048045855528359	0.025851559587223884	35.0
case-541-C0	pre_answer	structure	8	0.896228175661786	0.025606519304622457	35.0
case-541-C0	pre_answer	structure	9	0.8990377030671557	0.025686791516204448	35.0
case-541-C0	pre_answer	structure	10	0.9413827420183214	0.02689664977195204	35.0
case-541-C0	pre_answer	structure	11	0.8751209054759796	0.02500345444217085	35.0
case-541-C0	pre_answer	structure	12	0.8658782318442753	0.024739378052693578	35.0
case-541-C0	pre_answer	structure	13	0.7691910244758221	0.021976886413594916	35.0
case-541-C0	pre_answer	structure	14	0.7571174413064085	0.021631926894468814	35.0
case-541-C0	pre_answer	structure	15	0.8395044584406097	0.023985841669731705	35.0
case-541-C0	pre_answer	structure	16	0.7068963321098471	0.02019703806028135	35.0
case-541-C0	pre_answer	structure	17	0.7026357592889649	0.02007530740825614	35.0
case-541-C0	pre_answer	structure	18	0.5397041590497134	0.015420118829991811	35.0
case-541-C0	pre_answer	structure	19	0.623697667319598	0.01781993335198851	35.0
case-541-C0	pre_answer	structure	20	0.666112822033901	0.019031794915254314	35.0
case-541-C0	pre_answer	structure	21	0.5873204254230837	0.016780583583516674	35.0
case-541-C0	pre_answer	structure	22	0.8282936116593331	0.02366553176169523	35.0
case-541-C0	pre_answer	structure	23	0.6202406144182571	0.0177211604119502	35.0
case-541-C0	pre_answer	structure	24	0.6336332043268937	0.01810380583791125	35.0
case-541-C0	pre_answer	structure	25	0.877424919103784	0.025069283402965256	35.0
case-541-C0	pre_answer	structure	26	0.769439816887344	0.02198399476820983	35.0
case-541-C0	pre_answer	structure	27	0.8128685608195889	0.023224816023416826	35.0
case-541-C0	pre_answer	structure	28	0.7700400182951432	0.022001143379861234	35.0
case-541-C0	pre_answer	structure	29	0.6789648251997846	0.01939899500570813	35.0
case-541-C0	pre_answer	structure	30	0.8751661146970473	0.025004746134201353	35.0
case-541-C0	pre_answer	structure	31	0.843346623502125	0.02409561781434643	35.0
case-541-C0	pre_answer	structure	32	0.8613085563645334	0.024608815896129527	35.0
case-541-C0	pre_answer	structure	33	0.827598995221507	0.02364568557775734	35.0
case-541-C0	pre_answer	structure	34	0.8945435562716451	0.025558387322047002	35.0
case-541-C0	pre_answer	structure	35	0.9130499011424948	0.02608714003264271	35.0
case-541-C0	pre_answer	boundary	0	0.026771971174503584	0.013385985587251792	2.0
case-541-C0	pre_answer	boundary	1	0.024327635176209506	0.012163817588104753	2.0
case-541-C0	pre_answer	boundary	2	0.019436116556676097	0.009718058278338049	2.0
case-541-C0	pre_answer	boundary	3	0.004872218363317415	0.0024361091816587077	2.0
case-541-C0	pre_answer	boundary	4	0.0035646687888396533	0.0017823343944198267	2.0
case-541-C0	pre_answer	boundary	5	0.013135374296341151	0.006567687148170576	2.0
case-541-C0	pre_answer	boundary	6	0.013089686780404008	0.006544843390202004	2.0
case-541-C0	pre_answer	boundary	7	0.006311382249298614	0.003155691124649307	2.0
case-541-C0	pre_answer	boundary	8	0.007409617210640818	0.003704808605320409	2.0
case-541-C0	pre_answer	boundary	9	0.0037341889060371614	0.0018670944530185807	2.0
case-541-C0	pre_answer	boundary	10	0.004924987405502179	0.0024624937027510896	2.0
case-541-C0	pre_answer	boundary	11	0.0033577044411856605	0.0016788522205928302	2.0
case-541-C0	pre_answer	boundary	12	0.00540619932219788	0.00270309966109894	2.0
case-541-C0	pre_answer	boundary	13	0.0041397810429826265	0.0020698905214913133	2.0
case-541-C0	pre_answer	boundary	14	0.00577662226810105	0.002888311134050525	2.0
case-541-C0	pre_answer	boundary	15	0.005530547717398804	0.002765273858699402	2.0
case-541-C0	pre_answer	boundary	16	0.007813778418721995	0.0039068892093609975	2.0
case-541-C0	pre_answer	boundary	17	0.006427315420850732	0.003213657710425366	2.0
case-541-C0	pre_answer	boundary	18	0.004262144728670592	0.002131072364335296	2.0
case-541-C0	pre_answer	boundary	19	0.00676623423818512	0.00338311711909256	2.0
case-541-C0	pre_answer	boundary	20	0.004703531465469979	0.0023517657327349895	2.0
case-541-C0	pre_answer	boundary	21	0.0031055265550321565	0.0015527632775160782	2.0
case-541-C0	pre_answer	boundary	22	0.0023009079561973067	0.0011504539780986534	2.0
case-541-C0	pre_answer	boundary	23	0.0016652683355751208	0.0008326341677875604	2.0
case-541-C0	pre_answer	boundary	24	0.0018716738596431526	0.0009358369298215763	2.0
case-541-C0	pre_answer	boundary	25	0.0014128561070094747	0.0007064280535047374	2.0
case-541-C0	pre_answer	boundary	26	0.0014000189582432654	0.0007000094791216327	2.0
case-541-C0	pre_answer	boundary	27	0.0038221041488597507	0.0019110520744298753	2.0
case-541-C0	pre_answer	boundary	28	0.0012088860243686383	0.0006044430121843192	2.0
case-541-C0	pre_answer	boundary	29	0.0009162034989032009	0.0004581017494516004	2.0
case-541-C0	pre_answer	boundary	30	0.0007287016974686367	0.00036435084873431833	2.0
case-541-C0	pre_answer	boundary	31	0.0017482832249555713	0.0008741416124777857	2.0
case-541-C0	pre_answer	boundary	32	0.002349689886596451	0.0011748449432982255	2.0
case-541-C0	pre_answer	boundary	33	0.0012950448675042026	0.0006475224337521013	2.0
case-541-C0	pre_answer	boundary	34	0.0012103403746543395	0.0006051701873271698	2.0
case-541-C0	pre_answer	boundary	35	0.00348845166143974	0.00174422583071987	2.0
case-541-C0	query_end	lexicon_empty	0	0.0025859630381610543	0.0012929815190805272	2.0
case-541-C0	query_end	lexicon_empty	1	0.005079015665405251	0.0025395078327026255	2.0
case-541-C0	query_end	lexicon_empty	2	0.0038949678084690964	0.0019474839042345482	2.0
case-541-C0	query_end	lexicon_empty	3	0.003439975305788767	0.0017199876528943836	2.0
case-541-C0	query_end	lexicon_empty	4	0.005288908225864475	0.0026444541129322374	2.0
case-541-C0	query_end	lexicon_empty	5	0.0013362332235988816	0.0006681166117994408	2.0
case-541-C0	query_end	lexicon_empty	6	0.001516008304523253	0.0007580041522616265	2.0
case-541-C0	query_end	lexicon_empty	7	0.0007203427012322842	0.0003601713506161421	2.0
case-541-C0	query_end	lexicon_empty	8	0.0005517920382409613	0.0002758960191204807	2.0
case-541-C0	query_end	lexicon_empty	9	0.00029816129364875626	0.00014908064682437813	2.0
case-541-C0	query_end	lexicon_empty	10	0.0011146837662554532	0.0005573418831277266	2.0
case-541-C0	query_end	lexicon_empty	11	0.00021725935120588125	0.00010862967560294062	2.0
case-541-C0	query_end	lexicon_empty	12	0.000471882829609499	0.0002359414148047495	2.0
case-541-C0	query_end	lexicon_empty	13	0.0004448829518971254	0.0002224414759485627	2.0
case-541-C0	query_end	lexicon_empty	14	0.0002183718273509605	0.00010918591367548025	2.0
case-541-C0	query_end	lexicon_empty	15	8.364521761893386e-05	4.182260880946693e-05	2.0
case-541-C0	query_end	lexicon_empty	16	7.922848165405061e-05	3.9614240827025304e-05	2.0
case-541-C0	query_end	lexicon_empty	17	0.0005119136901402289	0.00025595684507011447	2.0
case-541-C0	query_end	lexicon_empty	18	0.00010928605292291615	5.464302646145808e-05	2.0
case-541-C0	query_end	lexicon_empty	19	0.00046368307665731537	0.00023184153832865768	2.0
case-541-C0	query_end	lexicon_empty	20	5.154695101988738e-05	2.577347550994369e-05	2.0
case-541-C0	query_end	lexicon_empty	21	9.883841976519869e-05	4.9419209882599346e-05	2.0
case-541-C0	query_end	lexicon_empty	22	0.0005501997194501257	0.00027509985972506285	2.0
case-541-C0	query_end	lexicon_empty	23	0.00010584905389521282	5.292452694760641e-05	2.0
case-541-C0	query_end	lexicon_empty	24	0.0011829224389723336	0.0005914612194861668	2.0
case-541-C0	query_end	lexicon_empty	25	0.0006585134929202319	0.00032925674646011593	2.0
case-541-C0	query_end	lexicon_empty	26	0.00034822942853729444	0.00017411471426864722	2.0
case-541-C0	query_end	lexicon_empty	27	0.0018729459203257193	0.0009364729601628596	2.0
case-541-C0	query_end	lexicon_empty	28	0.000316971120305265	0.0001584855601526325	2.0
case-541-C0	query_end	lexicon_empty	29	0.0004889257730145147	0.00024446288650725734	2.0
case-541-C0	query_end	lexicon_empty	30	0.0008810164963390932	0.0004405082481695466	2.0
case-541-C0	query_end	lexicon_empty	31	0.00042448339454526085	0.00021224169727263043	2.0
case-541-C0	query_end	lexicon_empty	32	0.006369284144266629	0.0031846420721333146	2.0
case-541-C0	query_end	lexicon_empty	33	0.0018904077711265899	0.0009452038855632949	2.0
case-541-C0	query_end	lexicon_empty	34	0.002056168445886186	0.001028084222943093	2.0
case-541-C0	query_end	lexicon_empty	35	0.0023051730387777525	0.0011525865193888762	2.0
case-541-C0	query_end	demos_empty	0	0.0034449666658625255	0.0017224833329312628	2.0
case-541-C0	query_end	demos_empty	1	0.004801701691081073	0.0024008508455405364	2.0
case-541-C0	query_end	demos_empty	2	0.004333629067189426	0.002166814533594713	2.0
case-541-C0	query_end	demos_empty	3	0.0019944116294318137	0.0009972058147159069	2.0
case-541-C0	query_end	demos_empty	4	0.0033410064659378236	0.0016705032329689118	2.0
case-541-C0	query_end	demos_empty	5	0.00356444411413559	0.001782222057067795	2.0
case-541-C0	query_end	demos_empty	6	0.0011600568609058115	0.0005800284304529058	2.0
case-541-C0	query_end	demos_empty	7	0.000962466895998187	0.0004812334479990935	2.0
case-541-C0	query_end	demos_empty	8	0.0009619598918515493	0.00048097994592577464	2.0
case-541-C0	query_end	demos_empty	9	0.00021603806635841615	0.00010801903317920808	2.0
case-541-C0	query_end	demos_empty	10	0.0006945586384992097	0.00034727931924960487	2.0
case-541-C0	query_end	demos_empty	11	0.00010171348141738146	5.085674070869073e-05	2.0
case-541-C0	query_end	demos_empty	12	0.0005631279168099371	0.00028156395840496853	2.0
case-541-C0	query_end	demos_empty	13	8.893464548547961e-05	4.446732274273981e-05	2.0
case-541-C0	query_end	demos_empty	14	0.00017379836974683316	8.689918487341658e-05	2.0
case-541-C0	query_end	demos_empty	15	4.376441385844156e-05	2.188220692922078e-05	2.0
case-541-C0	query_end	demos_empty	16	5.6653675225726285e-05	2.8326837612863143e-05	2.0
case-541-C0	query_end	demos_empty	17	7.896350887874425e-05	3.9481754439372124e-05	2.0
case-541-C0	query_end	demos_empty	18	0.0001556090634089631	7.780453170448155e-05	2.0
case-541-C0	query_end	demos_empty	19	0.00024906082722351425	0.00012453041361175712	2.0
case-541-C0	query_end	demos_empty	20	6.304007640606235e-05	3.1520038203031175e-05	2.0
case-541-C0	query_end	demos_empty	21	0.000106985626645433	5.34928133227165e-05	2.0
case-541-C0	query_end	demos_empty	22	0.00025374918715564965	0.00012687459357782482	2.0
case-541-C0	query_end	demos_empty	23	0.00011704704339514371	5.8523521697571856e-05	2.0
case-541-C0	query_end	demos_empty	24	0.00012929098753500234	6.464549376750117e-05	2.0
case-541-C0	query_end	demos_empty	25	0.0004923280586188739	0.0002461640293094369	2.0
case-541-C0	query_end	demos_empty	26	0.0002186913491764031	0.00010934567458820155	2.0
case-541-C0	query_end	demos_empty	27	0.0006742294818131711	0.00033711474090658555	2.0
case-541-C0	query_end	demos_empty	28	0.00041369059781670714	0.00020684529890835357	2.0
case-541-C0	query_end	demos_empty	29	0.0004135252782271337	0.00020676263911356685	2.0
case-541-C0	query_end	demos_empty	30	0.0006981627422390502	0.0003490813711195251	2.0
case-541-C0	query_end	demos_empty	31	0.00037282854276465827	0.00018641427138232913	2.0
case-541-C0	query_end	demos_empty	32	0.0022901083025255176	0.0011450541512627588	2.0
case-541-C0	query_end	demos_empty	33	0.0008969267889296084	0.0004484633944648042	2.0
case-541-C0	query_end	demos_empty	34	0.0006826487553544709	0.00034132437767723546	2.0
case-541-C0	query_end	demos_empty	35	0.0020304524271352875	0.0010152262135676438	2.0
case-541-C0	query_end	query	0	0.7464937266811658	0.03554732031815075	21.0
case-541-C0	query_end	query	1	0.42221992549028775	0.02010571073763275	21.0
case-541-C0	query_end	query	2	0.44295529876182016	0.021093109464848582	21.0
case-541-C0	query_end	query	3	0.2746471672805545	0.013078436537169263	21.0
case-541-C0	query_end	query	4	0.36325669858407394	0.017297938027813046	21.0
case-541-C0	query_end	query	5	0.5285516922548128	0.025169128202610132	21.0
case-541-C0	query_end	query	6	0.6420562428276071	0.030574106801314622	21.0
case-541-C0	query_end	query	7	0.43189120982719575	0.020566248087009322	21.0
case-541-C0	query_end	query	8	0.48284494074513784	0.022992616225958946	21.0
case-541-C0	query_end	query	9	0.344529403093773	0.01640616205208443	21.0
case-541-C0	query_end	query	10	0.4221015240479744	0.020100072573713067	21.0
case-541-C0	query_end	query	11	0.5531934917310004	0.026342547225285735	21.0
case-541-C0	query_end	query	12	0.5333807741622718	0.025399084483917707	21.0
case-541-C0	query_end	query	13	0.40869566467157886	0.01946169831769423	21.0
case-541-C0	query_end	query	14	0.6765008640304444	0.03221432685859259	21.0
case-541-C0	query_end	query	15	0.5684708892306016	0.027070042344314364	21.0
case-541-C0	query_end	query	16	0.5653220538826815	0.026920097803937216	21.0
case-541-C0	query_end	query	17	0.5160757921250081	0.02457503772023848	21.0
case-541-C0	query_end	query	18	0.6894863643599081	0.03283268401713848	21.0
case-541-C0	query_end	query	19	0.5469749955934144	0.026046428361591167	21.0
case-541-C0	query_end	query	20	0.4916660234453567	0.023412667783112226	21.0
case-541-C0	query_end	query	21	0.4579973036253193	0.02180939541072949	21.0
case-541-C0	query_end	query	22	0.5082803676154768	0.024203827029308417	21.0
case-541-C0	query_end	query	23	0.3250558116977089	0.015478848176081375	21.0
case-541-C0	query_end	query	24	0.1739347334778536	0.008282606356088266	21.0
case-541-C0	query_end	query	25	0.1485612582300817	0.007074345630003891	21.0
case-541-C0	query_end	query	26	0.1684497095255253	0.008021414739310728	21.0
case-541-C0	query_end	query	27	0.16255870681483486	0.0077408908007064224	21.0
case-541-C0	query_end	query	28	0.19691450644724284	0.009376881259392516	21.0
case-541-C0	query_end	query	29	0.07817730946067769	0.003722729021937033	21.0
case-541-C0	query_end	query	30	0.14157759560742988	0.00674179026702047	21.0
case-541-C0	query_end	query	31	0.1224561844394998	0.0058312468780714185	21.0
case-541-C0	query_end	query	32	0.15517127033137434	0.007389108111017827	21.0
case-541-C0	query_end	query	33	0.15163211025704726	0.0072205766789070125	21.0
case-541-C0	query_end	query	34	0.2011095804779891	0.009576646689428054	21.0
case-541-C0	query_end	query	35	0.30051591349570117	0.014310281595033388	21.0
case-541-C0	query_end	system	0	0.19862244296252196	0.00038050276429601906	522.0
case-541-C0	query_end	system	1	0.44007468642433994	0.0008430549548359003	522.0
case-541-C0	query_end	system	2	0.40674667383229957	0.0007792081874181983	522.0
case-541-C0	query_end	system	3	0.5828478952883382	0.0011165668492113757	522.0
case-541-C0	query_end	system	4	0.5299784940147141	0.001015284471292556	522.0
case-541-C0	query_end	system	5	0.37461946731470386	0.0007176618147791262	522.0
case-541-C0	query_end	system	6	0.3130618071585355	0.000599735262755815	522.0
