contrast_id,query_id,kind,terms,view,effect,numeric_bound,direction,statistical_interval,role,template
ECD-541-F1-topic_at_R0,541,topic_at_R0,"[{""coefficient"":-1,""condition"":""F1-T0R0""},{""coefficient"":1,""condition"":""F1-T1R0""}]",ncc,0.13977093918483918,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_at_R0,541,topic_at_R0,"[{""coefficient"":-1,""condition"":""F1-T0R0""},{""coefficient"":1,""condition"":""F1-T1R0""}]",background,-0.18217816574733892,0.002685546875,negative,False,primary,1
ECD-541-F1-topic_at_R0,541,topic_at_R0,"[{""coefficient"":-1,""condition"":""F1-T0R0""},{""coefficient"":1,""condition"":""F1-T1R0""}]",ab_symmetric_sum,0.09296035766601562,0.002685546875,positive,False,primary,1
ECD-541-F1-topic_at_R0,541,topic_at_R0,"[{""coefficient"":-1,""condition"":""F1-T0R0""},{""coefficient"":1,""condition"":""F1-T1R0""}]",ab_mapping_gap_sum,0.06451416015625,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",original/answer_sum,-0.054851531982421875,0.002685546875,negative,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",original/answer_mean,-0.005201466878255234,0.002685546875,negative,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",original/total_with_eos,-0.054851531982421875,0.002685546875,negative,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",original/mean_with_eos,-0.00553639729817712,0.002685546875,negative,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_forward/answer_sum,0.13104248046875,0.002685546875,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_forward/answer_mean,0.065521240234375,0.002685546875,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_forward/total_with_eos,0.13104248046875,0.002685546875,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_forward/mean_with_eos,0.04368082682291696,0.002685546875,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_reverse/answer_sum,0.09710693359375,0.002685546875,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_reverse/answer_mean,0.048553466796875,0.002685546875,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_reverse/total_with_eos,0.09710693359375,0.002685546875,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_reverse/mean_with_eos,0.03236897786458337,0.002685546875,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ncc,0.03351401195953274,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",background,-0.03871547883778792,0.002685546875,negative,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_symmetric_sum,0.11407470703125,0.002685546875,positive,False,primary,1
ECD-541-F1-topic_at_R1,541,topic_at_R1,"[{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_mapping_gap_sum,0.033935546875,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",original/answer_sum,0.10783004760742188,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",original/answer_mean,0.03720575968424478,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",original/total_with_eos,0.10783004760742188,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",original/mean_with_eos,0.027746518452962277,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_forward/answer_sum,0.005825042724609375,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_forward/answer_mean,0.0029125213623046875,0.00537109375,unresolved,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_forward/total_with_eos,0.005825042724609375,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_forward/mean_with_eos,0.0019416809082040132,0.00537109375,unresolved,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_reverse/answer_sum,0.036403656005859375,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_reverse/answer_mean,0.018201828002929688,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_reverse/total_with_eos,0.036403656005859375,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_reverse/mean_with_eos,0.012134552001953125,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ncc,-0.10625692722530644,0.0107421875,negative,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",background,0.143462686909551,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_symmetric_sum,0.021114349365234375,0.00537109375,positive,False,primary,1
ECD-541-F1-topic_rule_interaction,541,topic_rule_interaction,"[{""coefficient"":1,""condition"":""F1-T0R0""},{""coefficient"":-1,""condition"":""F1-T0R1""},{""coefficient"":-1,""condition"":""F1-T1R0""},{""coefficient"":1,""condition"":""F1-T1R1""}]",ab_mapping_gap_sum,-0.03057861328125,0.0107421875,negative,False,primary,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",original/answer_sum,0.10181045532226562,0.002685546875,positive,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",original/answer_mean,0.045902760823567756,0.002685546875,positive,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",original/total_with_eos,0.10181045532226562,0.002685546875,positive,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",original/mean_with_eos,0.03293132781982422,0.002685546875,positive,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/answer_sum,-0.056331634521484375,0.002685546875,negative,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/answer_mean,-0.028165817260742188,0.002685546875,negative,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/total_with_eos,-0.056331634521484375,0.002685546875,negative,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ab_forward/mean_with_eos,-0.018777211507161162,0.002685546875,negative,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/answer_sum,-1.1812973022460938,0.002685546875,negative,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/answer_mean,-0.5906486511230469,0.002685546875,negative,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/total_with_eos,-1.1812973022460938,0.002685546875,negative,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ab_reverse/mean_with_eos,-0.3937657674153646,0.002685546875,negative,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ncc,-0.18312491822170873,0.00537109375,negative,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",background,0.22902767904527677,0.002685546875,positive,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ab_symmetric_sum,-0.6188144683837891,0.002685546875,negative,False,bridge,1
ECD-541-F1-original_bridge,541,original_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-A""}]",ab_mapping_gap_sum,1.1249656677246094,0.00537109375,positive,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",original/answer_sum,0.21175765991210938,0.002685546875,positive,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",original/answer_mean,0.073663075764974,0.002685546875,positive,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",original/total_with_eos,0.21175765991210938,0.002685546875,positive,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",original/mean_with_eos,0.05486265818277994,0.002685546875,positive,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",ab_forward/answer_sum,0.044452667236328125,0.002685546875,positive,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",ab_forward/answer_mean,0.022226333618164062,0.002685546875,positive,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",ab_forward/total_with_eos,0.044452667236328125,0.002685546875,positive,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",ab_forward/mean_with_eos,0.014817555745442856,0.002685546875,positive,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",ab_reverse/answer_sum,-0.9065589904785156,0.002685546875,negative,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",ab_reverse/answer_mean,-0.4532794952392578,0.002685546875,negative,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",ab_reverse/total_with_eos,-0.9065589904785156,0.002685546875,negative,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",ab_reverse/mean_with_eos,-0.30218633015950525,0.002685546875,negative,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",ncc,-0.1980203701944374,0.00537109375,negative,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",background,0.2716834459594115,0.002685546875,positive,False,bridge,1
ECD-541-F1-D_bridge,541,D_bridge,"[{""coefficient"":1,""condition"":""F1-T1R1""},{""coefficient"":-1,""condition"":""R-D1""}]",ab_symmetric_sum,-0.43105316162109375,0.002685546875,negative,False,bridge,1
