contrast_id,query_id,kind,probe_id,effect,numeric_bound,direction,role,template
ECD-541-F1-D_bridge,541,single_probe,empty,-0.36040776570638045,0.00537109375,negative,bridge,1
ECD-541-F1-D_bridge,541,single_probe,space,-0.278991953531901,0.00537109375,negative,bridge,1
ECD-541-F1-D_bridge,541,single_probe,na,-0.08803990681966134,0.00537109375,negative,bridge,1
ECD-541-F1-D_bridge,541,single_probe,mask,-0.19078165690104165,0.00537109375,negative,bridge,1
ECD-541-F1-D_bridge,541,single_probe,lorem,-0.3266415913899734,0.00537109375,negative,bridge,1
ECD-541-F1-D_bridge,541,leave_one_out,empty,-0.17522750658387043,0.00537109375,negative,bridge,1
ECD-541-F1-D_bridge,541,leave_one_out,space,-0.18385600856495676,0.00537109375,negative,bridge,1
ECD-541-F1-D_bridge,541,leave_one_out,na,-0.24263260472297477,0.00537109375,negative,bridge,1
ECD-541-F1-D_bridge,541,leave_one_out,mask,-0.20904826324258385,0.00537109375,negative,bridge,1
ECD-541-F1-D_bridge,541,leave_one_out,lorem,-0.19242417041082804,0.00537109375,negative,bridge,1
ECD-541-F1-C_bridge,541,single_probe,empty,0.30345204671223946,0.00537109375,positive,bridge,1
ECD-541-F1-C_bridge,541,single_probe,space,0.3137985229492184,0.00537109375,positive,bridge,1
ECD-541-F1-C_bridge,541,single_probe,na,0.19674326578776036,0.00537109375,positive,bridge,1
ECD-541-F1-C_bridge,541,single_probe,mask,0.3438634236653646,0.00537109375,positive,bridge,1
ECD-541-F1-C_bridge,541,single_probe,lorem,0.4802693684895827,0.00537109375,positive,bridge,1
ECD-541-F1-C_bridge,541,leave_one_out,empty,0.2859808012699254,0.00537109375,positive,bridge,1
ECD-541-F1-C_bridge,541,leave_one_out,space,0.28297533946073194,0.00537109375,positive,bridge,1
ECD-541-F1-C_bridge,541,leave_one_out,na,0.33222763225239227,0.00537109375,positive,bridge,1
ECD-541-F1-C_bridge,541,leave_one_out,mask,0.2579777130806029,0.00537109375,positive,bridge,1
ECD-541-F1-C_bridge,541,leave_one_out,lorem,0.2819754574659932,0.00537109375,positive,bridge,1
ECD-541-F1-historical_D_minus_C,541,single_probe,empty,1.0218045552571615,0.00537109375,positive,historical_anchor,1
ECD-541-F1-historical_D_minus_C,541,single_probe,space,0.8705871582031248,0.00537109375,positive,historical_anchor,1
ECD-541-F1-historical_D_minus_C,541,single_probe,na,0.6069356282552085,0.00537109375,positive,historical_anchor,1
ECD-541-F1-historical_D_minus_C,541,single_probe,mask,0.8993695576985681,0.00537109375,positive,historical_anchor,1
ECD-541-F1-historical_D_minus_C,541,single_probe,lorem,1.5297696431477856,0.00537109375,positive,historical_anchor,1
ECD-541-F1-historical_D_minus_C,541,leave_one_out,empty,0.8062732321399073,0.00537109375,positive,historical_anchor,1
ECD-541-F1-historical_D_minus_C,541,leave_one_out,space,0.8246924620560283,0.00537109375,positive,historical_anchor,1
ECD-541-F1-historical_D_minus_C,541,leave_one_out,na,0.9329895920778468,0.00537109375,positive,historical_anchor,1
ECD-541-F1-historical_D_minus_C,541,leave_one_out,mask,0.8089923915710435,0.00537109375,positive,historical_anchor,1
ECD-541-F1-historical_D_minus_C,541,leave_one_out,lorem,0.8044186113151324,0.00537109375,positive,historical_anchor,1
ECD-541-F2-rule_at_T0,541,single_probe,empty,0.35216089884440116,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T0,541,single_probe,space,0.29295018513997384,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T0,541,single_probe,na,0.22642542521158848,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T0,541,single_probe,mask,0.25630772908528643,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T0,541,single_probe,lorem,0.4425674438476572,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T0,541,leave_one_out,empty,0.2567828966840411,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T0,541,leave_one_out,space,0.26299128521536197,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T0,541,leave_one_out,na,0.2864615317595782,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T0,541,leave_one_out,mask,0.27860125236562894,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T0,541,leave_one_out,lorem,0.261399562528533,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T1,541,single_probe,empty,0.2808619181315106,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T1,541,single_probe,space,0.21871922810872402,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T1,541,single_probe,na,0.1519058227539063,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T1,541,single_probe,mask,0.15371195475260402,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T1,541,single_probe,lorem,0.30599975585937456,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T1,541,leave_one_out,empty,0.1686707141496786,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T1,541,leave_one_out,space,0.17495254971901764,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T1,541,leave_one_out,na,0.19526628234024868,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T1,541,leave_one_out,mask,0.201799059500948,0.00537109375,positive,primary,2
ECD-541-F2-rule_at_T1,541,leave_one_out,lorem,0.17681761726180545,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R0,541,single_probe,empty,0.15689341227213527,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R0,541,single_probe,space,0.1414075215657551,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R0,541,single_probe,na,0.15069402058919246,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R0,541,single_probe,mask,0.17421112060546862,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R0,541,single_probe,lorem,0.30752080281575633,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R0,541,leave_one_out,empty,0.16312208634122172,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R0,541,leave_one_out,space,0.1657927900288878,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R0,541,leave_one_out,na,0.16791181565678537,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R0,541,leave_one_out,mask,0.15799579783850648,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R0,541,leave_one_out,lorem,0.15662906644861918,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R1,541,single_probe,empty,0.08559443155924473,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R1,541,single_probe,space,0.06717656453450527,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R1,541,single_probe,na,0.07617441813151027,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R1,541,single_probe,mask,0.0716153462727862,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R1,541,single_probe,lorem,0.17095311482747366,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R1,541,leave_one_out,empty,0.07500990380685923,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R1,541,leave_one_out,space,0.07775405453254347,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R1,541,leave_one_out,na,0.07671656623745582,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R1,541,leave_one_out,mask,0.08119360497382555,0.00537109375,positive,primary,2
ECD-541-F2-topic_at_R1,541,leave_one_out,lorem,0.0720471211818916,0.00537109375,positive,primary,2
ECD-541-F2-topic_rule_interaction,541,single_probe,empty,-0.07129898071289054,0.0107421875,negative,primary,2
ECD-541-F2-topic_rule_interaction,541,single_probe,space,-0.07423095703124982,0.0107421875,negative,primary,2
ECD-541-F2-topic_rule_interaction,541,single_probe,na,-0.07451960245768219,0.0107421875,negative,primary,2
ECD-541-F2-topic_rule_interaction,541,single_probe,mask,-0.10259577433268241,0.0107421875,negative,primary,2
ECD-541-F2-topic_rule_interaction,541,single_probe,lorem,-0.13656768798828267,0.0107421875,negative,primary,2
ECD-541-F2-topic_rule_interaction,541,leave_one_out,empty,-0.08811218253436248,0.0107421875,negative,primary,2
ECD-541-F2-topic_rule_interaction,541,leave_one_out,space,-0.08803873549634433,0.0107421875,negative,primary,2
ECD-541-F2-topic_rule_interaction,541,leave_one_out,na,-0.09119524941932955,0.0107421875,negative,primary,2
ECD-541-F2-topic_rule_interaction,541,leave_one_out,mask,-0.07680219286468093,0.0107421875,negative,primary,2
ECD-541-F2-topic_rule_interaction,541,leave_one_out,lorem,-0.08458194526672758,0.0107421875,negative,primary,2
ECD-541-F2-original_bridge,541,single_probe,empty,-0.3407885233561192,0.00537109375,negative,bridge,2
ECD-541-F2-original_bridge,541,single_probe,space,-0.25433451334635393,0.00537109375,negative,bridge,2
ECD-541-F2-original_bridge,541,single_probe,na,-0.1819755554199216,0.00537109375,negative,bridge,2
ECD-541-F2-original_bridge,541,single_probe,mask,-0.25130716959635424,0.00537109375,negative,bridge,2
ECD-541-F2-original_bridge,541,single_probe,lorem,-0.3139605204264324,0.00537109375,negative,bridge,2
ECD-541-F2-original_bridge,541,leave_one_out,empty,-0.22692912157608225,0.00537109375,negative,bridge,2
ECD-541-F2-original_bridge,541,leave_one_out,space,-0.23929723666254255,0.00537109375,negative,bridge,2
ECD-541-F2-original_bridge,541,leave_one_out,na,-0.2659836116166012,0.00537109375,negative,bridge,2
ECD-541-F2-original_bridge,541,leave_one_out,mask,-0.2415432406369824,0.00537109375,negative,bridge,2
ECD-541-F2-original_bridge,541,leave_one_out,lorem,-0.23959800065937875,0.00537109375,negative,bridge,2
ECD-541-F2-D_bridge,541,single_probe,empty,-0.43183568318684884,0.00537109375,negative,bridge,2
ECD-541-F2-D_bridge,541,single_probe,space,-0.3622016906738281,0.00537109375,negative,bridge,2
ECD-541-F2-D_bridge,541,single_probe,na,-0.21052703857421884,0.00537109375,negative,bridge,2
ECD-541-F2-D_bridge,541,single_probe,mask,-0.4079198201497396,0.00537109375,negative,bridge,2
ECD-541-F2-D_bridge,541,single_probe,lorem,-0.49940923055013053,0.00537109375,negative,bridge,2
ECD-541-F2-D_bridge,541,leave_one_out,empty,-0.3300833894182591,0.00537109375,negative,bridge,2
ECD-541-F2-D_bridge,541,leave_one_out,space,-0.33922258012585615,0.00537109375,negative,bridge,2
ECD-541-F2-D_bridge,541,leave_one_out,na,-0.3935912750976076,0.00537109375,negative,bridge,2
ECD-541-F2-D_bridge,541,leave_one_out,mask,-0.31782066160730427,0.00537109375,negative,bridge,2
ECD-541-F2-D_bridge,541,leave_one_out,lorem,-0.3369685732502159,0.00537109375,negative,bridge,2
ECD-541-F2-C_bridge,541,single_probe,empty,0.42923075358072893,0.00537109375,positive,bridge,2
ECD-541-F2-C_bridge,541,single_probe,space,0.43090871175130196,0.00537109375,positive,bridge,2
ECD-541-F2-C_bridge,541,single_probe,na,0.24147694905598938,0.00537109375,positive,bridge,2
ECD-541-F2-C_bridge,541,single_probe,mask,0.5864433288574218,0.00537109375,positive,bridge,2
ECD-541-F2-C_bridge,541,single_probe,lorem,0.7257405598958329,0.00537109375,positive,bridge,2
ECD-541-F2-C_bridge,541,leave_one_out,empty,0.4261053469595262,0.00537109375,positive,bridge,2
ECD-541-F2-C_bridge,541,leave_one_out,space,0.42506507699588525,0.00537109375,positive,bridge,2
ECD-541-F2-C_bridge,541,leave_one_out,na,0.5219764100010824,0.00537109375,positive,bridge,2
ECD-541-F2-C_bridge,541,leave_one_out,mask,0.3427784460237784,0.00537109375,positive,bridge,2
ECD-541-F2-C_bridge,541,leave_one_out,lorem,0.417223427468147,0.00537109375,positive,bridge,2
ECD-541-F2-historical_D_minus_C,541,single_probe,empty,1.2988217671712237,0.00537109375,positive,historical_anchor,2
ECD-541-F2-historical_D_minus_C,541,single_probe,space,1.1532371520996092,0.00537109375,positive,historical_anchor,2
ECD-541-F2-historical_D_minus_C,541,single_probe,na,0.754603830973307,0.00537109375,positive,historical_anchor,2
ECD-541-F2-historical_D_minus_C,541,single_probe,mask,1.322286224365234,0.00537109375,positive,historical_anchor,2
ECD-541-F2-historical_D_minus_C,541,single_probe,lorem,1.8386703491210943,0.00537109375,positive,historical_anchor,2
ECD-541-F2-historical_D_minus_C,541,leave_one_out,empty,1.0879815368686856,0.00537109375,positive,historical_anchor,2
ECD-541-F2-historical_D_minus_C,541,leave_one_out,space,1.1050329968696468,0.00537109375,positive,historical_anchor,2
ECD-541-F2-historical_D_minus_C,541,leave_one_out,na,1.278745783095724,0.00537109375,positive,historical_anchor,2
ECD-541-F2-historical_D_minus_C,541,leave_one_out,mask,1.0203939649705371,0.00537109375,positive,historical_anchor,2
ECD-541-F2-historical_D_minus_C,541,leave_one_out,lorem,1.0876386844287875,0.00537109375,positive,historical_anchor,2
ECD-3169-F1-group_designation_substitution,3169,single_probe,empty,-0.35554148356119786,0.00537109375,negative,primary,1
ECD-3169-F1-group_designation_substitution,3169,single_probe,space,-0.36093699137369795,0.00537109375,negative,primary,1
ECD-3169-F1-group_designation_substitution,3169,single_probe,na,-0.3877983093261723,0.00537109375,negative,primary,1
ECD-3169-F1-group_designation_substitution,3169,single_probe,mask,-0.33203989664713607,0.00537109375,negative,primary,1
ECD-3169-F1-group_designation_substitution,3169,single_probe,lorem,-0.38484675089518205,0.00537109375,negative,primary,1
ECD-3169-F1-group_designation_substitution,3169,leave_one_out,empty,-0.36886240428195505,0.00537109375,negative,primary,1
ECD-3169-F1-group_designation_substitution,3169,leave_one_out,space,-0.36881551550638436,0.00537109375,negative,primary,1
ECD-3169-F1-group_designation_substitution,3169,leave_one_out,na,-0.35203372918908027,0.00537109375,negative,primary,1
ECD-3169-F1-group_designation_substitution,3169,leave_one_out,mask,-0.37478864213426677,0.00537109375,negative,primary,1
ECD-3169-F1-group_designation_substitution,3169,leave_one_out,lorem,-0.3666684447659945,0.00537109375,negative,primary,1
ECD-3169-F1-ordinary_laughter_form_substitution,3169,single_probe,empty,-0.017670949300130356,0.00537109375,negative,primary,1
ECD-3169-F1-ordinary_laughter_form_substitution,3169,single_probe,space,0.010275522867838394,0.00537109375,positive,primary,1
ECD-3169-F1-ordinary_laughter_form_substitution,3169,single_probe,na,-0.04807790120442723,0.00537109375,negative,primary,1
ECD-3169-F1-ordinary_laughter_form_substitution,3169,single_probe,mask,-0.046119689941405806,0.00537109375,negative,primary,1
ECD-3169-F1-ordinary_laughter_form_substitution,3169,single_probe,lorem,-0.15334498087565152,0.00537109375,negative,primary,1
ECD-3169-F1-ordinary_laughter_form_substitution,3169,leave_one_out,empty,-0.045049478129477905,0.00537109375,negative,primary,1
ECD-3169-F1-ordinary_laughter_form_substitution,3169,leave_one_out,space,-0.05374650887616994,0.00537109375,negative,primary,1
ECD-3169-F1-ordinary_laughter_form_substitution,3169,leave_one_out,na,-0.03129375789936617,0.00537109375,negative,primary,1
ECD-3169-F1-ordinary_laughter_form_substitution,3169,leave_one_out,mask,-0.041384254509725604,0.00537109375,negative,primary,1
ECD-3169-F1-ordinary_laughter_form_substitution,3169,leave_one_out,lorem,-0.035932156228910994,0.00537109375,negative,primary,1
ECD-3169-F1-original_bridge,3169,single_probe,empty,-0.15645523071289125,0.00537109375,negative,bridge,1
ECD-3169-F1-original_bridge,3169,single_probe,space,-0.1455118815104166,0.00537109375,negative,bridge,1
ECD-3169-F1-original_bridge,3169,single_probe,na,-0.07419382731119839,0.00537109375,negative,bridge,1
ECD-3169-F1-original_bridge,3169,single_probe,mask,-0.13687591552734446,0.00537109375,negative,bridge,1
ECD-3169-F1-original_bridge,3169,single_probe,lorem,-0.050531005859374645,0.00537109375,negative,bridge,1
ECD-3169-F1-original_bridge,3169,leave_one_out,empty,-0.10090070335340418,0.00537109375,negative,bridge,1
ECD-3169-F1-original_bridge,3169,leave_one_out,space,-0.09761317090140631,0.00537109375,negative,bridge,1
ECD-3169-F1-original_bridge,3169,leave_one_out,na,-0.13700489845976493,0.00537109375,negative,bridge,1
ECD-3169-F1-original_bridge,3169,leave_one_out,mask,-0.10092057421512779,0.00537109375,negative,bridge,1
ECD-3169-F1-original_bridge,3169,leave_one_out,lorem,-0.11088884259777432,0.00537109375,negative,bridge,1
ECD-3169-F1-D_bridge,3169,single_probe,empty,-0.20494410196940116,0.00537109375,negative,bridge,1
ECD-3169-F1-D_bridge,3169,single_probe,space,-0.18407745361328098,0.00537109375,negative,bridge,1
ECD-3169-F1-D_bridge,3169,single_probe,na,-0.1455696105957034,0.00537109375,negative,bridge,1
ECD-3169-F1-D_bridge,3169,single_probe,mask,-0.20769526163737018,0.00537109375,negative,bridge,1
ECD-3169-F1-D_bridge,3169,single_probe,lorem,-0.14288991292317732,0.00537109375,negative,bridge,1
ECD-3169-F1-D_bridge,3169,leave_one_out,empty,-0.1658768702853899,0.00537109375,negative,bridge,1
ECD-3169-F1-D_bridge,3169,leave_one_out,space,-0.16695725304073372,0.00537109375,negative,bridge,1
ECD-3169-F1-D_bridge,3169,leave_one_out,na,-0.19266903920603484,0.00537109375,negative,bridge,1
ECD-3169-F1-D_bridge,3169,leave_one_out,mask,-0.1621281070409002,0.00537109375,negative,bridge,1
ECD-3169-F1-D_bridge,3169,leave_one_out,lorem,-0.17237632306042183,0.00537109375,negative,bridge,1
ECD-3169-F1-C_bridge,3169,single_probe,empty,-0.1784535725911458,0.00537109375,negative,bridge,1
ECD-3169-F1-C_bridge,3169,single_probe,space,-0.13576253255208304,0.00537109375,negative,bridge,1
ECD-3169-F1-C_bridge,3169,single_probe,na,-0.11284103393554701,0.00537109375,negative,bridge,1
ECD-3169-F1-C_bridge,3169,single_probe,mask,-0.1381401062011718,0.00537109375,negative,bridge,1
ECD-3169-F1-C_bridge,3169,single_probe,lorem,-0.23793385823567803,0.00537109375,negative,bridge,1
ECD-3169-F1-C_bridge,3169,leave_one_out,empty,-0.13447008742831779,0.00537109375,negative,bridge,1
ECD-3169-F1-C_bridge,3169,leave_one_out,space,-0.14088536434278476,0.00537109375,negative,bridge,1
ECD-3169-F1-C_bridge,3169,leave_one_out,na,-0.15494062760989324,0.00537109375,negative,bridge,1
ECD-3169-F1-C_bridge,3169,leave_one_out,mask,-0.1404246137850591,0.00537109375,negative,bridge,1
ECD-3169-F1-C_bridge,3169,leave_one_out,lorem,-0.13420260370102222,0.00537109375,negative,bridge,1
ECD-3169-F1-historical_D_minus_C,3169,single_probe,empty,-0.5403780619303387,0.00537109375,negative,historical_anchor,1
ECD-3169-F1-historical_D_minus_C,3169,single_probe,space,-0.44450937906901045,0.00537109375,negative,historical_anchor,1
ECD-3169-F1-historical_D_minus_C,3169,single_probe,na,-0.5722610473632814,0.00537109375,negative,historical_anchor,1
ECD-3169-F1-historical_D_minus_C,3169,single_probe,mask,-0.6626467386881516,0.00537109375,negative,historical_anchor,1
ECD-3169-F1-historical_D_minus_C,3169,single_probe,lorem,-0.7426269531249998,0.00537109375,negative,historical_anchor,1
ECD-3169-F1-historical_D_minus_C,3169,leave_one_out,empty,-0.5794073272578824,0.00537109375,negative,historical_anchor,1
ECD-3169-F1-historical_D_minus_C,3169,leave_one_out,space,-0.6065632336521563,0.00537109375,negative,historical_anchor,1
ECD-3169-F1-historical_D_minus_C,3169,leave_one_out,na,-0.5672427846250314,0.00537109375,negative,historical_anchor,1
ECD-3169-F1-historical_D_minus_C,3169,leave_one_out,mask,-0.5543954411749992,0.00537109375,negative,historical_anchor,1
ECD-3169-F1-historical_D_minus_C,3169,leave_one_out,lorem,-0.5654763752476848,0.00537109375,negative,historical_anchor,1
ECD-3169-F2-group_designation_substitution,3169,single_probe,empty,-0.4160476684570318,0.00537109375,negative,primary,2
ECD-3169-F2-group_designation_substitution,3169,single_probe,space,-0.40893961588541705,0.00537109375,negative,primary,2
ECD-3169-F2-group_designation_substitution,3169,single_probe,na,-0.4372233072916667,0.00537109375,negative,primary,2
ECD-3169-F2-group_designation_substitution,3169,single_probe,mask,-0.37806650797526054,0.00537109375,negative,primary,2
ECD-3169-F2-group_designation_substitution,3169,single_probe,lorem,-0.42773386637369715,0.00537109375,negative,primary,2
ECD-3169-F2-group_designation_substitution,3169,leave_one_out,empty,-0.41623788381606364,0.00537109375,negative,primary,2
ECD-3169-F2-group_designation_substitution,3169,leave_one_out,space,-0.41792154365709644,0.00537109375,negative,primary,2
ECD-3169-F2-group_designation_substitution,3169,leave_one_out,na,-0.40150820988798497,0.00537109375,negative,primary,2
ECD-3169-F2-group_designation_substitution,3169,leave_one_out,mask,-0.4243667862254803,0.00537109375,negative,primary,2
ECD-3169-F2-group_designation_substitution,3169,leave_one_out,lorem,-0.41600541966545324,0.00537109375,negative,primary,2
ECD-3169-F2-ordinary_laughter_form_substitution,3169,single_probe,empty,-0.22312444051106795,0.00537109375,negative,primary,2
ECD-3169-F2-ordinary_laughter_form_substitution,3169,single_probe,space,-0.17988026936848955,0.00537109375,negative,primary,2
ECD-3169-F2-ordinary_laughter_form_substitution,3169,single_probe,na,-0.17545903523762996,0.00537109375,negative,primary,2
ECD-3169-F2-ordinary_laughter_form_substitution,3169,single_probe,mask,-0.15344212849934902,0.00537109375,negative,primary,2
ECD-3169-F2-ordinary_laughter_form_substitution,3169,single_probe,lorem,-0.25526784261067714,0.00537109375,negative,primary,2
ECD-3169-F2-ordinary_laughter_form_substitution,3169,leave_one_out,empty,-0.17730851707687245,0.00537109375,negative,primary,2
ECD-3169-F2-ordinary_laughter_form_substitution,3169,leave_one_out,space,-0.18331056589742234,0.00537109375,negative,primary,2
ECD-3169-F2-ordinary_laughter_form_substitution,3169,leave_one_out,na,-0.1864177781760623,0.00537109375,negative,primary,2
