job_id	query_id	donor	recipient	condition	m	delta_m	reference_aligned_delta	prediction	transition	donor_state_l2
J07-D02-upstream	J07	jctx-J07-D01	jctx-J07-D02	upstream	-18.064712524414062	-0.72723388671875	-0.72723388671875	有	unchanged	41.41616883457926
J07-D02-preceding	J07	jctx-J07-D01	jctx-J07-D02	preceding	-17.38720703125	-0.0497283935546875	-0.0497283935546875	有	unchanged	27.366459764292415
J07-D02-whole-query	J07	jctx-J07-D01	jctx-J07-D02	whole-query	-17.738216400146484	-0.4007377624511719	-0.4007377624511719	有	unchanged	87.02749756797098
J07-D02-query-complement	J07	jctx-J07-D01	jctx-J07-D02	query-complement	-17.017345428466797	0.3201332092285156	0.3201332092285156	有	unchanged	76.54074922555195
J08-D01-upstream	J08	jctx-J08-D02	jctx-J08-D01	upstream	-11.759723663330078	-0.4880943298339844	-0.4880943298339844	有	unchanged	36.88207878536937
J08-D01-preceding	J08	jctx-J08-D02	jctx-J08-D01	preceding	-10.983768463134766	0.2878608703613281	0.2878608703613281	有	unchanged	28.891651375183702
J08-D01-whole-query	J08	jctx-J08-D02	jctx-J08-D01	whole-query	-10.508365631103516	0.7632637023925781	0.7632637023925781	有	unchanged	90.42723394159722
J08-D01-query-complement	J08	jctx-J08-D02	jctx-J08-D01	query-complement	-9.688713073730469	1.582916259765625	1.582916259765625	有	unchanged	82.56389587948327
J08-D02-upstream	J08	jctx-J08-D01	jctx-J08-D02	upstream	-11.449455261230469	1.0116500854492188	1.0116500854492188	有	unchanged	36.88207878536937
J08-D02-preceding	J08	jctx-J08-D01	jctx-J08-D02	preceding	-12.451988220214844	0.00911712646484375	0.00911712646484375	有	unchanged	28.891651375183702
J08-D02-whole-query	J08	jctx-J08-D01	jctx-J08-D02	whole-query	-11.024368286132812	1.436737060546875	1.436737060546875	有	unchanged	90.42723394159722
J08-D02-query-complement	J08	jctx-J08-D01	jctx-J08-D02	query-complement	-11.741764068603516	0.7193412780761719	0.7193412780761719	有	unchanged	82.56389587948327
J09-D01-upstream	J09	jctx-J09-D02	jctx-J09-D01	upstream	-22.957263946533203	0.2957496643066406	-0.2957496643066406	有	unchanged	39.32701632665586
J09-D01-preceding	J09	jctx-J09-D02	jctx-J09-D01	preceding	-23.295246124267578	-0.042232513427734375	0.042232513427734375	有	unchanged	27.52207316700536
J09-D01-whole-query	J09	jctx-J09-D02	jctx-J09-D01	whole-query	-22.785823822021484	0.4671897888183594	-0.4671897888183594	有	unchanged	92.44617087859052
J09-D01-query-complement	J09	jctx-J09-D02	jctx-J09-D01	query-complement	-23.093795776367188	0.15921783447265625	-0.15921783447265625	有	unchanged	83.66409204047136
J09-D02-upstream	J09	jctx-J09-D01	jctx-J09-D02	upstream	-21.586669921875	-0.44915771484375	0.44915771484375	有	unchanged	39.32701632665586
J09-D02-preceding	J09	jctx-J09-D01	jctx-J09-D02	preceding	-21.141632080078125	-0.004119873046875	0.004119873046875	有	unchanged	27.52207316700536
J09-D02-whole-query	J09	jctx-J09-D01	jctx-J09-D02	whole-query	-22.123268127441406	-0.9857559204101562	0.9857559204101562	有	unchanged	92.44617087859052
J09-D02-query-complement	J09	jctx-J09-D01	jctx-J09-D02	query-complement	-21.686962127685547	-0.5494499206542969	0.5494499206542969	有	unchanged	83.66409204047136
J10-D01-upstream	J10	jctx-J10-D02	jctx-J10-D01	upstream	-21.417369842529297	-0.04822540283203125	0.04822540283203125	有	unchanged	36.88207878536937
J10-D01-preceding	J10	jctx-J10-D02	jctx-J10-D01	preceding	-21.33684539794922	0.032299041748046875	-0.032299041748046875	有	unchanged	28.891651375183702
J10-D01-whole-query	J10	jctx-J10-D02	jctx-J10-D01	whole-query	-21.140277862548828	0.2288665771484375	-0.2288665771484375	有	unchanged	86.41128525070026
J10-D01-query-complement	J10	jctx-J10-D02	jctx-J10-D01	query-complement	-21.01498031616211	0.35416412353515625	-0.35416412353515625	有	unchanged	78.14488136242646
J10-D02-upstream	J10	jctx-J10-D01	jctx-J10-D02	upstream	-19.218795776367188	0.11800003051757812	-0.11800003051757812	有	unchanged	36.88207878536937
J10-D02-preceding	J10	jctx-J10-D01	jctx-J10-D02	preceding	-19.383277893066406	-0.046482086181640625	0.046482086181640625	有	unchanged	28.891651375183702
J10-D02-whole-query	J10	jctx-J10-D01	jctx-J10-D02	whole-query	-20.327178955078125	-0.9903831481933594	0.9903831481933594	有	unchanged	86.41128525070026
J10-D02-query-complement	J10	jctx-J10-D01	jctx-J10-D02	query-complement	-20.37213134765625	-1.0353355407714844	1.0353355407714844	有	unchanged	78.14488136242646
