family,task,label,score_mode,metric,cell,cell_label,stratum,n,mean,median,p05,p95,q25,q75,iqr,min,max,status,error_bound,raw_sign,direction,positive_query_count,negative_query_count,unresolved_query_count,positive_query_fraction,negative_query_fraction,unresolved_query_fraction,ci95_low,ci95_high
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLnew,CLnew,Lq_no_hit,420,-11.240527984074184,-12.065017700195312,-17.815037727355957,-2.6883039474487345,-15.524758338928223,-7.439260482788086,8.085497856140137,-20.14763641357422,4.092706680297852,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLnew,CLnew,gold_size_0,252,-12.891285215105329,-13.86587142944336,-18.09353313446045,-4.462837791442874,-16.39175844192505,-9.996926307678223,6.394832134246826,-20.14763641357422,-1.2668418884277344,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLnew,CLnew,gold_size_1,328,-5.9721904847680065,-5.592891693115234,-15.270122146606445,1.704115295410154,-9.64216136932373,-1.9060330390930176,7.736128330230713,-19.27029037475586,6.061101913452148,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLnew,CLnew,gold_size_2plus,63,-2.8900823441762773,-2.520599365234375,-8.349971389770507,0.8788223266601561,-4.463396072387695,-1.28424072265625,3.1791553497314453,-12.081306457519531,3.107879638671875,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLnew,CLnew,gold_size_2_appendix,56,-2.9310507093157088,-2.4060840606689453,-8.766305923461914,1.0908904075622559,-4.502633094787598,-1.1665983200073242,3.3360347747802734,-12.081306457519531,3.107879638671875,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLnew,CLnew,gold_size_3_appendix,7,-2.562335423060826,-2.7233657836914062,-4.372469329833985,-0.4365142822265636,-3.229715347290039,-2.015087127685547,1.2146282196044922,-4.746746063232422,0.02336883544921875,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CD,CD,all,643,0.6508027665537216,1.96697998046875,-8.013246154785156,5.090920448303223,-1.5900459289550781,3.60617733001709,5.196223258972168,-13.516410827636719,7.888019561767578,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CD,CD,Lq_hit,223,2.1055708401940865,2.9756946563720703,-3.284351730346679,5.050536727905272,0.8809232711791992,3.8992090225219727,3.0182857513427734,-11.75667953491211,6.309505462646484,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CD,CD,Lq_no_hit,420,-0.12160980587913876,1.316202163696289,-9.506838607788085,5.094952583312986,-3.12890625,3.280029296875,6.408935546875,-13.516410827636719,7.888019561767578,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CD,CD,gold_size_0,252,-1.8321314160785978,-1.4747676849365234,-10.667845916748046,4.038217735290527,-4.827533721923828,2.325118064880371,7.152651786804199,-13.516410827636719,6.566364288330078,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CD,CD,gold_size_1,328,2.295205494252647,2.989816665649414,-2.9445383071899407,5.348061752319335,1.203495979309082,4.170200824737549,2.966704845428467,-11.75667953491211,6.663505554199219,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CD,CD,gold_size_2plus,63,2.021204660809229,2.4883804321289062,-2.8718738555908203,4.490295791625976,1.2558746337890625,3.579030990600586,2.3231563568115234,-6.239978790283203,7.888019561767578,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CD,CD,gold_size_2_appendix,56,2.002312626157488,2.5203237533569336,-2.9777660369873047,4.559819221496582,1.2454500198364258,3.57816219329834,2.332712173461914,-6.239978790283203,7.888019561767578,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CD,CD,gold_size_3_appendix,7,2.1723409380231584,2.340496063232422,-0.4024303436279296,3.7632463455200194,1.7079143524169922,3.3635683059692383,1.655653953552246,-1.1055221557617188,3.8284473419189453,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLDnew,CLDnew,all,643,-1.8738154593745064,-1.051401138305664,-11.179788970947266,3.822210884094238,-4.096717834472656,1.258774757385254,5.35549259185791,-16.51638412475586,6.150951385498047,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLDnew,CLDnew,Lq_hit,223,0.0432495407994018,-0.10369873046875,-4.084840202331543,4.044234085083005,-1.7460145950317383,2.1982059478759766,3.944220542907715,-10.063674926757812,6.150951385498047,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLDnew,CLDnew,Lq_no_hit,420,-2.8916856856573196,-2.0064830780029297,-12.633903884887694,3.6647315025329563,-5.812482833862305,0.7957706451416016,6.608253479003906,-16.51638412475586,5.210554122924805,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLDnew,CLDnew,gold_size_0,252,-4.628137111663818,-4.226011276245117,-13.894591522216796,2.7676396369934064,-8.071513175964355,-0.6599159240722656,7.41159725189209,-16.51638412475586,5.210554122924805,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLDnew,CLDnew,gold_size_1,328,0.00794861374831781,0.23896408081054688,-5.21022605895996,4.157912158966064,-1.8145604133605957,2.235651969909668,4.050212383270264,-12.369964599609375,6.150951385498047,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLDnew,CLDnew,gold_size_2plus,63,-0.6536497388567243,-0.81597900390625,-3.713545227050781,2.9025571823120115,-1.8086557388305664,0.8675765991210938,2.67623233795166,-5.378513336181641,4.563285827636719,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLDnew,CLDnew,gold_size_2_appendix,56,-0.65497054372515,-0.9385967254638672,-3.6225109100341797,2.991781234741211,-1.7937655448913574,0.827754020690918,2.6215195655822754,-5.378513336181641,4.563285827636719,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLDnew,CLDnew,gold_size_3_appendix,7,-0.6430832999093192,-0.7104263305664062,-3.9417238235473633,2.3425224304199204,-1.937098503112793,0.8351678848266602,2.772266387939453,-4.498207092285156,2.9109115600585938,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PLnew,PLnew,all,643,-8.914846553772827,-9.248279571533203,-14.271599197387696,-2.8646556854248058,-11.450580596923828,-6.43426513671875,5.016315460205078,-16.887161254882812,1.8986358642578125,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PLnew,PLnew,Lq_hit,223,-7.401696628519238,-7.555431365966797,-12.703838729858399,-1.8124782562255959,-9.628738403320312,-5.159940719604492,4.46879768371582,-15.405693054199219,1.3425426483154297,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PLnew,PLnew,Lq_no_hit,420,-9.718257109324137,-10.137765884399414,-14.764246082305908,-3.267997550964356,-12.295841217041016,-7.563196182250977,4.732645034790039,-16.887161254882812,1.8986358642578125,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PLnew,PLnew,gold_size_0,252,-10.971539489806645,-11.162145614624023,-15.063441848754882,-6.361706542968752,-12.8738431930542,-9.13596248626709,3.7378807067871094,-16.887161254882812,-3.6072006225585938,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PLnew,PLnew,gold_size_1,328,-7.991501918653163,-8.12150764465332,-13.102739143371583,-2.3236824035644603,-10.348668098449707,-5.668584823608398,4.680083274841309,-15.488164901733398,1.8986358642578125,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PLnew,PLnew,gold_size_2plus,63,-5.49532941787962,-5.416500091552734,-9.79708366394043,-0.42374534606933606,-7.8769683837890625,-3.2765140533447266,4.600454330444336,-12.068733215332031,1.3425426483154297,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PLnew,PLnew,gold_size_2_appendix,56,-5.543928486960275,-5.600566864013672,-9.816512107849121,-0.3553156852722168,-7.844888687133789,-3.3464155197143555,4.498473167419434,-12.068733215332031,1.3425426483154297,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PLnew,PLnew,gold_size_3_appendix,7,-5.106536865234375,-3.9508514404296875,-8.853579330444337,-2.7288185119628907,-6.804370880126953,-3.2091331481933594,3.5952377319335938,-9.095211029052734,-2.672687530517578,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PD,PD,all,643,-5.451224307806273,-4.902355194091797,-13.126126670837403,0.9787435531616192,-8.507753372192383,-2.31674861907959,6.191004753112793,-17.197978973388672,4.967947006225586,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PD,PD,Lq_hit,223,-3.8414372670810852,-3.491405487060547,-11.327394485473633,1.583008193969724,-5.728548049926758,-1.174957275390625,4.553590774536133,-15.451766967773438,3.569103240966797,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PD,PD,Lq_no_hit,420,-6.305944569905599,-6.189901351928711,-13.305090522766113,0.19103069305419235,-9.537362098693848,-3.0764970779418945,6.460865020751953,-17.197978973388672,4.967947006225586,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PD,PD,gold_size_0,252,-7.941433021000454,-8.22732162475586,-14.589034843444825,-1.1479948043823247,-10.818944931030273,-4.770259857177734,6.048685073852539,-17.197978973388672,1.5943584442138672,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PD,PD,gold_size_1,328,-4.014812812572572,-3.6695613861083984,-10.899394226074218,1.5843184471130345,-6.326057434082031,-1.322829246520996,5.003228187561035,-15.451766967773438,4.967947006225586,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PD,PD,gold_size_2plus,63,-2.9688493032304066,-3.056793212890625,-6.987999725341797,0.670462417602539,-4.595633506774902,-1.1872901916503906,3.4083433151245117,-9.911663055419922,2.253774642944336,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PD,PD,gold_size_2_appendix,56,-2.885460921696254,-2.7627010345458984,-7.0313005447387695,0.7046537399291992,-4.501026630401611,-1.0371932983398438,3.4638333320617676,-9.911663055419922,2.253774642944336,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,PD,PD,gold_size_3_appendix,7,-3.635956355503627,-4.237140655517578,-5.714081192016602,-0.4577384948730484,-4.720523834228516,-2.9502716064453125,1.7702522277832031,-6.051479339599609,0.17851638793945312,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLq,CLq,all,643,-5.487785392749365,-4.853111267089844,-13.667597198486328,1.488673973083493,-9.15770149230957,-1.8427047729492188,7.314996719360352,-17.955135345458984,6.068571090698242,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLq,CLq,Lq_hit,223,-2.022140306207631,-1.651458740234375,-7.6165119171142575,2.280171775817868,-3.475940704345703,-0.03243827819824219,3.443502426147461,-14.396110534667969,5.444971084594727,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLq,CLq,Lq_no_hit,420,-7.3278779029846195,-6.972658157348633,-14.573690605163574,-0.3626420974731495,-10.853291511535645,-4.100400924682617,6.752890586853027,-17.955135345458984,6.068571090698242,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLq,CLq,gold_size_0,252,-9.129277622888958,-9.223064422607422,-15.51502275466919,-2.9389156341552747,-12.248289108276367,-6.262170791625977,5.986118316650391,-17.955135345458984,2.8835620880126953,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLq,CLq,gold_size_1,328,-3.419733687144954,-3.0465946197509766,-10.505023956298828,2.2457570075988738,-5.519179344177246,-0.9276838302612305,4.591495513916016,-15.529876708984375,5.987831115722656,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLq,CLq,gold_size_2plus,63,-1.6888158283536396,-1.4515914916992188,-5.221899795532226,1.8446199417114248,-3.3389320373535156,-0.3363971710205078,3.002534866333008,-7.7445220947265625,6.068571090698242,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLq,CLq,gold_size_2_appendix,56,-1.643132209777832,-1.4817638397216797,-4.942967414855957,2.392122745513916,-3.3290557861328125,-0.3348655700683594,2.994190216064453,-7.7445220947265625,6.068571090698242,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLq,CLq,gold_size_3_appendix,7,-2.0542847769601003,-1.1324958801269531,-5.671763229370117,0.15274772644042922,-2.8858089447021484,-0.6028919219970703,2.282917022705078,-6.618877410888672,0.3487815856933594,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLqD,CLqD,all,643,0.5004227610064517,1.5350723266601562,-7.761869049072265,5.045361328125,-1.673696517944336,3.424530029296875,5.098226547241211,-13.516410827636719,7.888019561767578,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLqD,CLqD,Lq_hit,223,1.6719639183694472,1.7596263885498047,-2.732815170288086,4.904545211791991,0.27918243408203125,3.6930761337280273,3.413893699645996,-5.930091857910156,7.157373428344727,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLqD,CLqD,Lq_no_hit,420,-0.12160980587913876,1.316202163696289,-9.506838607788085,5.094952583312986,-3.12890625,3.280029296875,6.408935546875,-13.516410827636719,7.888019561767578,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLqD,CLqD,gold_size_0,252,-1.7657011955503434,-1.3799705505371094,-10.667845916748046,4.171696281433105,-4.686223030090332,2.2602615356445312,6.946484565734863,-13.516410827636719,6.566364288330078,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLqD,CLqD,gold_size_1,328,2.0772233358243617,2.5390405654907227,-2.7804616928100585,5.286410427093503,1.0700345039367676,4.129057884216309,3.059023380279541,-9.9224853515625,7.157373428344727,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLqD,CLqD,gold_size_2plus,63,1.3555441659594338,1.2736320495605469,-2.9838897705078122,4.678403854370117,0.1563119888305664,3.124508857727051,2.9681968688964844,-5.061046600341797,7.888019561767578,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLqD,CLqD,gold_size_2_appendix,56,1.3308323110852922,1.2670526504516602,-3.071112632751465,4.749711990356445,0.17223310470581055,3.1513218879699707,2.97908878326416,-5.061046600341797,7.888019561767578,defined,,,,,,,,,,,
condition,hate,hate,answer_sum,answer_sum/margin/hate,CLqD,CLqD,gold_size_3_appendix,7,1.553239004952567,2.4047393798828125,-1.2368791580200196,3.751701354980468,0.133056640625,2.7640419006347656,2.6309852600097656,-1.3503971099853516,4.024133682250977,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,C0,C0,all,643,-2.185745629824277,-1.946752166748047,-4.6621945953369135,-0.19762662251790367,-3.1909718831380207,-1.137629826863607,2.053342056274414,-5.98510513305664,1.1941579182942708,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,C0,C0,Lq_hit,223,-1.633732786306886,-1.3162948608398437,-4.036535135904948,-0.08563191731771055,-2.1974828084309896,-0.8610418955485026,1.336440912882487,-5.17340825398763,0.6470236460367839,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,C0,C0,Lq_no_hit,420,-2.4788381634061296,-2.361061731974284,-4.857956301371257,-0.2676397959391286,-3.6178476333618166,-1.422182528177897,2.1956651051839193,-5.98510513305664,1.1941579182942708,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,C0,C0,gold_size_0,252,-3.138095521674585,-3.0748896280924476,-5.1717473411560055,-1.213040211995443,-4.082847849527995,-2.2235724767049154,1.8592753728230793,-5.98510513305664,0.5645562489827475,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,C0,C0,gold_size_1,328,-1.6777481974625006,-1.4809744517008463,-4.092702331542968,-0.04161631902059041,-2.267796325683594,-0.821093495686849,1.446702829996745,-5.176679992675782,1.1941579182942708,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,C0,C0,gold_size_2plus,63,-1.0211580912272136,-1.037249755859375,-2.0991119130452476,0.2841256586710611,-1.5849138895670574,-0.4524691263834636,1.1324447631835937,-3.6161788940429687,1.1125591278076172,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,C0,C0,gold_size_2_appendix,56,-1.0191967805226645,-1.0407611846923828,-2.130423482259115,0.29830185572306317,-1.6262147903442383,-0.4478100458780925,1.1784047444661458,-3.6161788940429687,1.1125591278076172,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,C0,C0,gold_size_3_appendix,7,-1.0368485768636067,-1.0222312927246093,-1.4397323099772135,-0.5883291753133142,-1.201427968343099,-0.9269147237141927,0.27451324462890636,-1.5297678629557292,-0.44925549825032557,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLnew,CLnew,all,643,-2.836715179332616,-2.6259078979492188,-5.835856628417969,0.021314264933267966,-4.594612375895182,-1.0641830444335938,3.5304293314615887,-6.715879821777344,1.1718013763427735,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLnew,CLnew,Lq_hit,223,-1.1084892164609537,-0.8720756530761719,-3.446611353556315,0.38231356302896985,-1.6862326304117838,-0.31521746317545574,1.3710151672363282,-6.423430633544922,1.1718013763427735,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLnew,CLnew,Lq_no_hit,420,-3.7543208691430467,-4.021765645345052,-5.938353614807129,-0.9097459920247408,-5.174939664204915,-2.4798927307128906,2.6950469334920246,-6.715879821777344,0.810519282023112,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLnew,CLnew,gold_size_0,252,-4.301172934638129,-4.621970876057943,-6.031232643127442,-1.5288862609863283,-5.4641337394714355,-3.3325175603230797,2.131616179148356,-6.715879821777344,-0.459125010172526,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLnew,CLnew,gold_size_1,328,-2.055434479752207,-1.8786794026692708,-5.090059254964193,0.2843460273742653,-3.214805285135905,-0.716180165608724,2.4986251195271807,-6.423430633544922,1.1718013763427735,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLnew,CLnew,gold_size_2plus,63,-1.0465043083069818,-0.9040189107259115,-2.7834106190999353,0.09549377441406247,-1.5127249399820963,-0.511981201171875,1.0007437388102214,-4.027135721842448,0.6153828938802084,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLnew,CLnew,gold_size_2_appendix,56,-1.0669516881306966,-0.894495137532552,-2.922198994954427,0.15045499801635742,-1.5268171310424805,-0.4812917709350586,1.045525360107422,-4.027135721842448,0.6153828938802084,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLnew,CLnew,gold_size_3_appendix,7,-0.8829252697172618,-0.9199595133463542,-1.4611022440592447,-0.22351013183593782,-1.0836994171142578,-0.7086822509765625,0.3750171661376953,-1.5853975931803386,-0.0903564453125,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CD,CD,all,643,-0.09285989052400247,0.36995519002278643,-2.6711373392740887,1.0173059972127276,-0.5786430358886718,0.7161672592163086,1.2948102951049805,-4.505470275878906,1.5755424499511719,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CD,CD,Lq_hit,223,0.3106605769272877,0.5809767405192057,-1.116035893758138,1.0080868275960282,0.08932825724283855,0.7770936965942383,0.6877654393513998,-3.918894704182943,1.2616432189941407,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CD,CD,Lq_no_hit,420,-0.30711004348028276,0.21922836303710935,-3.1689891560872394,1.0181273523966465,-1.0743282318115235,0.6481142997741699,1.7224425315856933,-4.505470275878906,1.5755424499511719,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CD,CD,gold_size_0,252,-0.7820993766582831,-0.5462300618489584,-3.55595219930013,0.8052876154581704,-1.6298855463663737,0.4514593124389648,2.0813448588053385,-4.505470275878906,1.3130836486816406,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CD,CD,gold_size_1,328,0.3610476993932957,0.5856863021850587,-1.1103293100992837,1.0687393697102863,0.17464300791422524,0.8315128008524576,0.6568697929382323,-3.918894704182943,1.3324569702148437,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CD,CD,gold_size_2plus,63,0.3008966334913143,0.483343505859375,-1.0751917266845703,0.8961263275146484,0.1899794260660807,0.7096686045328776,0.519689178466797,-2.0802823384602864,1.5755424499511719,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CD,CD,gold_size_2_appendix,56,0.29535823322477794,0.48443279266357425,-1.1065902709960938,0.9103178024291992,0.19071839650472003,0.7091703414916992,0.5184519449869792,-2.0802823384602864,1.5755424499511719,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CD,CD,gold_size_3_appendix,7,0.34520383562360496,0.45558802286783856,-0.40588752746582024,0.7494938532511393,0.25415560404459636,0.6592877070109049,0.4051321029663085,-0.6287948608398437,0.7627470652262369,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLDnew,CLDnew,all,643,-0.839113303501412,-0.5725784301757812,-3.7266153462727867,0.7570925013224283,-1.4886180877685549,0.15952243804931643,1.6481405258178712,-5.505483245849609,1.2283948262532551,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLDnew,CLDnew,Lq_hit,223,-0.32797865988784125,-0.25774078369140624,-1.8388254547119138,0.80598523457845,-0.8863790512084961,0.3789433797200521,1.2653224309285482,-3.3545862833658853,1.2283948262532551,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLDnew,CLDnew,Lq_no_hit,420,-1.110501459515284,-0.7680419921875,-4.211418279012044,0.709665896097818,-1.999784278869629,0.0899089495340983,2.089693228403727,-5.505483245849609,1.0413804372151692,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLDnew,CLDnew,gold_size_0,252,-1.634111044646571,-1.4561903635660807,-4.631533991495768,0.5449149258931474,-2.7429168701171873,-0.33981037139892584,2.4031064987182615,-5.505483245849609,1.0413804372151692,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLDnew,CLDnew,gold_size_1,328,-0.29106863804949007,-0.12929840087890626,-1.8819847742716471,0.8290103085835775,-0.8422934532165527,0.39535058339436846,1.2376440366109211,-4.123323059082031,1.2283948262532551,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLDnew,CLDnew,gold_size_2plus,63,-0.5124342479403057,-0.5737533569335938,-1.6774818166097005,0.5713783391316731,-0.8863790512084961,0.040630722045898446,0.9270097732543946,-1.9677388509114584,0.8825603485107422,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLDnew,CLDnew,gold_size_2_appendix,56,-0.5050364925747826,-0.567354647318522,-1.611072603861491,0.5799239794413249,-0.8735507011413575,0.056243483225504556,0.929794184366862,-1.9316804250081376,0.8825603485107422,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,CLDnew,CLDnew,gold_size_3_appendix,7,-0.5716162908644903,-0.5737533569335938,-1.7412792332967122,0.41387797037760377,-0.9550057093302409,-0.06157258351643877,0.8934331258138021,-1.9677388509114584,0.5733347574869792,defined,,,,,,,,,,,
condition,hate,hate,answer_mean,answer_mean/margin/hate,PLnew,PLnew,all,643,-2.9748276393607593,-3.0827781677246096,-4.757207260131836,-0.9623109690348312,-3.8168958028157554,-2.1449986775716146,1.6718971252441408,-5.6291758219401045,0.3609151204427083,defined,,,,,,,,,,,
